tableId,id,name,type
tbl022029d2f5c90b,fld20eaf4a653b235,pub_name,singleLineText
tbl022029d2f5c90b,fld585c852ef95995,editor_contact,email
tbl022029d2f5c90b,fldfc87cecc30a00b,story_topic,singleLineText
tbl022029d2f5c90b,fld1bb1b0126e5f65,shoot_date,date
tbl022029d2f5c90b,flda69fd31337efba,deliverable_date,date
tbl022029d2f5c90b,fld45583e3c950946,rate_band,singleSelect
tbl022029d2f5c90b,fld073c1634c496cd,status,singleSelect
tbl022029d2f5c90b,fld2dc09552f410ee,health_band,singleSelect
tbl022029d2f5c90b,fldab5aa97074c454,notes,multilineText
tbl5263b90913b991,fld4390c73e6a90d8,project_name,singleLineText
tbl5263b90913b991,fld948fe603f61dc0,client,singleLineText
tbl5263b90913b991,fld6c628f134835ab,status,singleSelect
tbl5263b90913b991,fld323dbb5015b89a,kickoff_date,date
tbl5263b90913b991,fldab7102242a9b54,delivery_date,date
tbl5263b90913b991,fld0af96a8ed622a3,budget,currency
tbl7627023c330aeb,fld2c99854cde05f7,task_name,singleLineText
tbl7627023c330aeb,fld3852ef35dd7ac9,due_date,date
tbl7627023c330aeb,fldbcf7b2eef424f0,project_link,multipleRecordLinks
tbl7627023c330aeb,flda4c3ed04a95a3d,done,checkbox
