track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
tr_0000,Track 0,art_0018,alb_0020,149994,67,true,19
tr_0001,Track 1,art_0004,alb_0005,278406,20,true,10
tr_0002,Track 2,art_0014,alb_0015,303766,96,true,11
tr_0003,Track 3,art_0003,alb_0016,262089,88,false,11
tr_0004,Track 4,art_0046,alb_0006,342768,21,false,1
tr_0005,Track 5,art_0033,alb_0027,234453,26,true,13
tr_0006,Track 6,art_0017,alb_0008,184790,89,false,17
tr_0007,Track 7,art_0040,alb_0003,333436,67,true,3
tr_0008,Track 8,art_0034,alb_0004,217959,81,false,6
tr_0009,Track 9,art_0022,alb_0025,307294,99,true,17
tr_0010,Track 10,art_0038,alb_0023,246948,52,true,2
tr_0011,Track 11,art_0024,alb_0001,322108,98,true,8
tr_0012,Track 12,art_0037,alb_0022,335675,14,true,5
tr_0013,Track 13,art_0031,alb_0023,293159,22,true,17
tr_0014,Track 14,art_0007,alb_0006,131328,72,false,5
tr_0015,Track 15,art_0004,alb_0001,275901,56,true,18
tr_0016,Track 16,art_0016,alb_0001,356068,69,false,7
tr_0017,Track 17,art_0019,alb_0017,198399,87,true,11
tr_0018,Track 18,art_0006,alb_0008,273313,22,false,8
tr_0019,Track 19,art_0015,alb_0018,339030,78,true,5
tr_0020,Track 20,art_0032,alb_0001,175553,76,false,14
tr_0021,Track 21,art_0024,alb_0007,317251,31,true,17
tr_0022,Track 22,art_0029,alb_0028,279887,25,false,10
tr_0023,Track 23,art_0042,alb_0003,247604,39,true,17
tr_0024,Track 24,art_0045,alb_0023,146090,66,true,17
tr_0025,Track 25,art_0008,alb_0000,298622,78,true,17
tr_0026,Track 26,art_0015,alb_0024,311378,59,false,2
tr_0027,Track 27,art_0044,alb_0007,242064,67,false,19
tr_0028,Track 28,art_0038,alb_0005,344627,37,false,6
tr_0029,Track 29,art_0014,alb_0025,208145,52,false,2
tr_0030,Track 30,art_0030,alb_0020,223532,95,false,19
tr_0031,Track 31,art_0004,alb_0018,259777,57,true,9
tr_0032,Track 32,art_0036,alb_0017,298980,53,false,11
tr_0033,Track 33,art_0016,alb_0020,323405,35,false,5
tr_0034,Track 34,art_0018,alb_0012,274293,24,true,2
tr_0035,Track 35,art_0012,alb_0023,332234,44,true,20
tr_0036,Track 36,art_0050,alb_0015,288043,91,false,2
tr_0037,Track 37,art_0006,alb_0005,322770,47,false,10
tr_0038,Track 38,art_0033,alb_0000,353466,34,true,19
tr_0039,Track 39,art_0020,alb_0012,141190,63,true,7
tr_0040,Track 40,art_0011,alb_0003,122299,89,false,8
tr_0041,Track 41,art_0025,alb_0008,238741,44,true,19
tr_0042,Track 42,art_0046,alb_0013,239059,66,true,13
tr_0043,Track 43,art_0007,alb_0019,195367,51,false,8
tr_0044,Track 44,art_0028,alb_0015,242467,29,true,8
tr_0045,Track 45,art_0037,alb_0025,188696,64,false,12
tr_0046,Track 46,art_0014,alb_0001,232508,27,true,7
tr_0047,Track 47,art_0032,alb_0009,194352,98,true,15
tr_0048,Track 48,art_0043,alb_0002,300759,61,true,11
tr_0049,Track 49,art_0002,alb_0006,322685,89,true,18
tr_0050,Track 50,art_0024,alb_0017,224450,19,true,19
tr_0051,Track 51,art_0014,alb_0016,352515,92,true,2
tr_0052,Track 52,art_0034,alb_0003,191987,23,false,2
tr_0053,Track 53,art_0027,alb_0019,318802,87,false,18
tr_0054,Track 54,art_0005,alb_0006,322951,85,false,3
tr_0055,Track 55,art_0026,alb_0015,327823,80,true,10
tr_0056,Track 56,art_0018,alb_0002,329220,49,true,16
tr_0057,Track 57,art_0016,alb_0016,270243,72,false,1
tr_0058,Track 58,art_0040,alb_0001,190129,58,true,10
tr_0059,Track 59,art_0001,alb_0020,228788,34,false,17
tr_0060,Track 60,art_0031,alb_0026,148632,71,false,1
tr_0061,Track 61,art_0027,alb_0026,231193,17,false,10
tr_0062,Track 62,art_0006,alb_0025,292095,19,true,13
tr_0063,Track 63,art_0008,alb_0028,215722,97,true,17
tr_0064,Track 64,art_0008,alb_0022,160660,56,false,20
tr_0065,Track 65,art_0029,alb_0028,162644,98,false,16
tr_0066,Track 66,art_0041,alb_0011,257563,37,false,9
tr_0067,Track 67,art_0019,alb_0019,321928,81,false,20
tr_0068,Track 68,art_0007,alb_0017,215757,96,true,18
tr_0069,Track 69,art_0050,alb_0015,196498,30,true,1
