channel_id,user_id
C_GENERAL,sl_user_2001
C_GENERAL,sl_user_2002
C_GENERAL,sl_user_2003
C_GENERAL,sl_user_2004
C_GENERAL,sl_user_2005
C_GENERAL,sl_user_2006
C_GENERAL,sl_user_2007
C_GENERAL,sl_user_2010
C_GENERAL,sl_user_2011
C_GENERAL,sl_user_2204
C_EXHIBITION,sl_user_2001
C_EXHIBITION,sl_user_2002
C_EXHIBITION,sl_user_2003
C_EXHIBITION,sl_user_2004
C_EXHIBITION,sl_user_2005
C_EXHIBITION,sl_user_2006
C_EXHIBITION,sl_user_2007
C_EXHIBITION,sl_user_2008
C_EXHIBITION,sl_user_2010
C_EXHIBITION,sl_user_2011
C_EXHIBITION,sl_user_2204
C_VENDORS,sl_user_2001
C_VENDORS,sl_user_2002
C_VENDORS,sl_user_2007
C_VENDORS,sl_user_2008
C_VENDORS,sl_user_2009
C_VENDORS,sl_user_2010
C_VENDORS,sl_user_2011
C_DONORS,sl_user_2001
C_DONORS,sl_user_2002
C_DONORS,sl_user_2003
C_DONORS,sl_user_2010
C_DONORS,sl_user_2011
C_PRESS,sl_user_2001
C_PRESS,sl_user_2002
C_PRESS,sl_user_2003
C_PRESS,sl_user_2010
C_PRESS,sl_user_2007
C_DEVKIOSK,sl_user_2001
C_DEVKIOSK,sl_user_2002
C_DEVKIOSK,sl_user_2007
C_DEVKIOSK,sl_user_2008
C_DEVKIOSK,sl_user_2009
C_OPSWEEK,sl_user_2001
C_OPSWEEK,sl_user_2002
C_OPSWEEK,sl_user_2006
C_OPSWEEK,sl_user_2007
C_OPSWEEK,sl_user_2010
C_OPSWEEK,sl_user_2011
C_ARCHIVE,sl_user_2001
C_ARCHIVE,sl_user_2002
C_ARCHIVE,sl_user_2004
C_ARCHIVE,sl_user_2005
C_CHOIR,sl_user_2001
