id,name,rating,price,category,category_title,latitude,longitude,city,state,address,phone,review_count,is_closed,image_url
biz_001,Prestonwood Country Club,4.5,$$$$,,,35.8500,-78.7800,Cary,,300 Prestonwood Pkwy,,45,false,
biz_002,Char-Grill,4.0,$$,,,35.78,-78.64,Raleigh,,411 Main St,,249,false,
biz_003,Brewery Bhavana,3.6,$$$,,,35.78,-78.64,Raleigh,,474 Main St,,186,false,
biz_004,Neomonde,3.5,$$,,,35.78,-78.64,Raleigh,,518 Main St,,461,false,
biz_005,The Pit,3.8,$$$,,,35.78,-78.64,Raleigh,,340 Main St,,477,false,
biz_006,Poole's Diner,4.1,$$,,,35.78,-78.64,Raleigh,,464 Main St,,117,false,
biz_007,Neomonde,3.9,$$,,,35.78,-78.64,Raleigh,,294 Main St,,297,false,
biz_008,Soo Cafe,4.0,$$,,,35.78,-78.64,Raleigh,,337 Main St,,250,false,
biz_009,Bida Manda,4.5,$$,,,35.78,-78.64,Raleigh,,227 Main St,,166,false,
biz_010,Neomonde,4.1,$$$,finance,finance,35.8500,-78.7800,Raleigh,done,474 Main St,19195559017,117,false,https://example.com/1634
biz_011,Neomonde,4.1,$$,travel,health,35.8500,-78.7800,Cary,closed,227 Main St,19195557855,461,false,https://example.com/1473
biz_012,The Pit,3.5,$$$,family,food,35.8500,-78.7800,Raleigh,active,300 Prestonwood Pkwy,19195553949,461,false,https://example.com/3473
biz_013,Brewery Bhavana,3.9,$$$,hobby,work,35.8500,-78.7800,Raleigh,pending,474 Main St,19195553238,45,false,https://example.com/7502
biz_014,Prestonwood Country Club,4.5,$$$,health,health,35.8500,-78.7800,Cary,active,227 Main St,19195553118,166,false,https://example.com/1226
biz_015,Char-Grill,3.9,$$$$,personal,personal,35.78,-78.64,Cary,completed,294 Main St,19195554826,117,false,https://example.com/5047
biz_016,Bida Manda,4.5,$$$$,family,finance,35.8500,-78.7800,Cary,scheduled,464 Main St,19195552249,461,true,https://example.com/8848
biz_017,Soo Cafe,3.6,$$$$,travel,food,35.78,-78.7800,Raleigh,open,411 Main St,19195552338,45,true,https://example.com/2066
biz_018,Brewery Bhavana,3.6,$$$,travel,family,35.8500,-78.64,Raleigh,pending,294 Main St,19195557507,45,false,https://example.com/6931
biz_019,Soo Cafe,4.5,$$$,family,food,35.8500,-78.64,Cary,confirmed,464 Main St,19195557371,186,true,https://example.com/9568
biz_020,Soo Cafe,4.1,$$$,food,work,35.78,-78.64,Cary,closed,464 Main St,19195553964,250,true,https://example.com/7037
biz_021,Poole's Diner,3.9,$$$,hobby,travel,35.8500,-78.7800,Cary,pending,300 Prestonwood Pkwy,19195554566,250,false,https://example.com/6210
biz_022,Brewery Bhavana,3.6,$$,finance,family,35.78,-78.7800,Raleigh,scheduled,340 Main St,19195557487,186,false,https://example.com/9569
biz_023,Brewery Bhavana,4.5,$$,health,health,35.78,-78.64,Raleigh,active,464 Main St,19195555181,117,false,https://example.com/2892
biz_024,The Pit,4.0,$$$$,food,health,35.8500,-78.64,Raleigh,completed,294 Main St,19195551186,45,true,https://example.com/6576
biz_025,Soo Cafe,3.8,$$$$,travel,personal,35.8500,-78.7800,Cary,confirmed,411 Main St,19195559968,45,false,https://example.com/1544
biz_026,Soo Cafe,3.6,$$$,hobby,food,35.8500,-78.7800,Cary,pending,518 Main St,19195552201,477,true,https://example.com/4512
biz_027,Soo Cafe,3.9,$$$$,health,finance,35.8500,-78.7800,Cary,open,518 Main St,19195554172,477,true,https://example.com/2317
biz_028,Bida Manda,3.8,$$$,food,food,35.78,-78.64,Raleigh,pending,294 Main St,19195557876,297,false,https://example.com/9478
biz_029,Soo Cafe,3.5,$$$,food,finance,35.8500,-78.7800,Cary,confirmed,294 Main St,19195551044,186,false,https://example.com/2828
biz_030,Neomonde,3.8,$$$,hobby,personal,35.78,-78.64,Raleigh,closed,294 Main St,19195558832,45,true,https://example.com/5886
biz_031,The Pit,3.8,$$$,family,travel,35.8500,-78.64,Raleigh,scheduled,340 Main St,19195559669,249,false,https://example.com/5062
biz_032,Char-Grill,4.0,$$,hobby,travel,35.8500,-78.7800,Raleigh,pending,411 Main St,19195554938,250,false,https://example.com/4380
biz_033,Neomonde,4.0,$$,health,family,35.78,-78.64,Raleigh,scheduled,474 Main St,19195553698,249,false,https://example.com/9621
biz_034,Char-Grill,3.8,$$$,personal,family,35.8500,-78.7800,Cary,completed,464 Main St,19195553142,477,true,https://example.com/1050
biz_035,Poole's Diner,3.8,$$,personal,personal,35.8500,-78.7800,Cary,active,464 Main St,19195556421,249,false,https://example.com/8733
biz_036,The Pit,3.9,$$,food,personal,35.8500,-78.64,Raleigh,done,227 Main St,19195558878,45,false,https://example.com/2382
biz_037,The Pit,3.9,$$,work,health,35.78,-78.7800,Cary,open,464 Main St,19195555082,477,false,https://example.com/6801
biz_038,Prestonwood Country Club,3.8,$$$,personal,personal,35.8500,-78.7800,Cary,pending,474 Main St,19195556216,461,false,https://example.com/6652
biz_039,Poole's Diner,3.9,$$$$,work,food,35.78,-78.64,Raleigh,confirmed,518 Main St,19195551074,249,true,https://example.com/2667
biz_040,Prestonwood Country Club,4.5,$$$,hobby,family,35.78,-78.64,Cary,closed,464 Main St,19195551303,249,true,https://example.com/7386
biz_041,Prestonwood Country Club,3.5,$$$,personal,health,35.8500,-78.7800,Cary,open,474 Main St,19195552019,249,false,https://example.com/6229
biz_042,Bida Manda,3.9,$$,family,work,35.8500,-78.64,Raleigh,active,518 Main St,19195551568,45,false,https://example.com/1582
biz_043,Neomonde,3.9,$$$,family,personal,35.8500,-78.64,Cary,confirmed,474 Main St,19195552755,45,false,https://example.com/6460
biz_044,Neomonde,3.6,$$$,personal,travel,35.8500,-78.64,Raleigh,closed,518 Main St,19195559780,477,false,https://example.com/8341
biz_045,Brewery Bhavana,3.6,$$$,work,hobby,35.8500,-78.7800,Cary,scheduled,518 Main St,19195551563,477,false,https://example.com/5981
biz_046,Char-Grill,3.5,$$$,travel,health,35.78,-78.7800,Raleigh,open,411 Main St,19195558130,297,false,https://example.com/1469
biz_047,Soo Cafe,4.0,$$$,family,travel,35.78,-78.7800,Cary,pending,337 Main St,19195554478,186,false,https://example.com/3138
biz_048,The Pit,4.0,$$$,family,work,35.8500,-78.7800,Cary,closed,411 Main St,19195559859,186,false,https://example.com/9466
biz_049,Poole's Diner,3.5,$$,finance,hobby,35.8500,-78.64,Raleigh,confirmed,294 Main St,19195552365,166,true,https://example.com/5589
biz_050,Bida Manda,3.8,$$$,work,family,35.8500,-78.7800,Cary,open,300 Prestonwood Pkwy,19195552317,461,true,https://example.com/2280
biz_051,Brewery Bhavana,4.0,$$,travel,work,35.78,-78.7800,Raleigh,done,294 Main St,19195554829,297,true,https://example.com/7299
biz_052,Prestonwood Country Club,4.1,$$$$,personal,personal,35.78,-78.7800,Raleigh,active,464 Main St,19195551512,297,true,https://example.com/6200
biz_053,Bida Manda,4.1,$$$$,health,work,35.8500,-78.64,Raleigh,completed,337 Main St,19195556574,166,false,https://example.com/8624
biz_054,Soo Cafe,4.5,$$$$,hobby,hobby,35.8500,-78.7800,Raleigh,closed,300 Prestonwood Pkwy,19195559783,477,false,https://example.com/9862
biz_055,Poole's Diner,4.0,$$$$,travel,hobby,35.8500,-78.7800,Raleigh,scheduled,294 Main St,19195551845,166,false,https://example.com/1440
biz_056,Prestonwood Country Club,3.9,$$$,health,hobby,35.78,-78.7800,Raleigh,active,227 Main St,19195554524,117,true,https://example.com/3339
biz_057,Soo Cafe,4.5,$$$$,work,health,35.78,-78.64,Cary,completed,227 Main St,19195554691,249,false,https://example.com/5656
biz_058,Soo Cafe,4.1,$$$$,food,travel,35.78,-78.64,Cary,open,518 Main St,19195557273,186,true,https://example.com/8458
biz_059,The Pit,4.0,$$$$,personal,personal,35.78,-78.64,Raleigh,closed,227 Main St,19195552458,186,true,https://example.com/6828
biz_060,Poole's Diner,4.1,$$,food,family,35.78,-78.7800,Cary,completed,337 Main St,19195553603,166,true,https://example.com/5788
biz_061,Char-Grill,4.5,$$,travel,hobby,35.8500,-78.64,Raleigh,completed,227 Main St,19195556367,477,true,https://example.com/8718
biz_062,Bida Manda,3.8,$$,hobby,hobby,35.78,-78.7800,Raleigh,confirmed,411 Main St,19195555474,45,true,https://example.com/1258
biz_063,Neomonde,3.8,$$,food,work,35.8500,-78.64,Cary,open,294 Main St,19195559368,186,false,https://example.com/1021
biz_064,The Pit,3.5,$$,family,family,35.78,-78.64,Cary,pending,337 Main St,19195555549,297,true,https://example.com/6006
biz_065,Soo Cafe,4.5,$$$$,personal,personal,35.78,-78.7800,Raleigh,scheduled,337 Main St,19195553615,461,false,https://example.com/3433
biz_066,Poole's Diner,4.1,$$$,food,family,35.8500,-78.7800,Cary,active,518 Main St,19195552044,117,true,https://example.com/9088
biz_067,Soo Cafe,3.9,$$,work,work,35.78,-78.7800,Raleigh,closed,411 Main St,19195552689,117,false,https://example.com/5793
biz_068,Bida Manda,3.9,$$,family,hobby,35.78,-78.64,Cary,scheduled,300 Prestonwood Pkwy,19195555068,461,false,https://example.com/5463
biz_069,Char-Grill,4.5,$$$$,family,hobby,35.78,-78.7800,Raleigh,pending,464 Main St,19195555452,45,false,https://example.com/4688
biz_070,Neomonde,3.9,$$$,food,finance,35.78,-78.7800,Cary,completed,474 Main St,19195551899,166,false,https://example.com/1064
biz_071,The Pit,3.5,$$$$,family,family,35.78,-78.7800,Raleigh,open,300 Prestonwood Pkwy,19195556132,461,false,https://example.com/3182
biz_072,The Pit,4.0,$$,hobby,hobby,35.8500,-78.7800,Raleigh,done,518 Main St,19195555426,250,true,https://example.com/2084
biz_073,Char-Grill,3.5,$$$,finance,work,35.78,-78.7800,Cary,done,300 Prestonwood Pkwy,19195557538,166,true,https://example.com/7072
biz_074,Char-Grill,4.1,$$$$,family,finance,35.8500,-78.64,Raleigh,closed,464 Main St,19195559006,166,false,https://example.com/7707
biz_075,Char-Grill,3.9,$$$$,personal,work,35.8500,-78.7800,Raleigh,confirmed,300 Prestonwood Pkwy,19195555132,250,false,https://example.com/1094
biz_076,Bida Manda,3.8,$$$,food,personal,35.78,-78.64,Cary,done,518 Main St,19195553263,186,false,https://example.com/7905
biz_077,Poole's Diner,3.5,$$$,food,health,35.78,-78.7800,Raleigh,closed,474 Main St,19195555408,186,false,https://example.com/2522
biz_078,Neomonde,4.1,$$$$,hobby,health,35.8500,-78.7800,Raleigh,active,518 Main St,19195555900,461,true,https://example.com/5965
biz_079,Prestonwood Country Club,3.5,$$$$,food,travel,35.8500,-78.64,Cary,open,300 Prestonwood Pkwy,19195558060,45,false,https://example.com/8228
biz_080,Char-Grill,3.8,$$$$,personal,personal,35.8500,-78.7800,Raleigh,completed,300 Prestonwood Pkwy,19195558709,297,false,https://example.com/6879
biz_081,Char-Grill,4.1,$$,food,hobby,35.78,-78.7800,Cary,pending,227 Main St,19195559384,166,false,https://example.com/3836
biz_082,Neomonde,4.5,$$$$,family,finance,35.78,-78.7800,Cary,completed,340 Main St,19195552329,117,false,https://example.com/9010
biz_083,Poole's Diner,4.0,$$$,hobby,health,35.8500,-78.7800,Cary,scheduled,474 Main St,19195558016,461,true,https://example.com/7970
biz_084,Poole's Diner,3.5,$$,travel,health,35.78,-78.7800,Cary,open,411 Main St,19195552311,166,false,https://example.com/4255
biz_085,Prestonwood Country Club,3.8,$$$$,hobby,hobby,35.78,-78.7800,Cary,completed,294 Main St,19195559393,249,false,https://example.com/1528
biz_086,The Pit,4.1,$$,personal,finance,35.78,-78.64,Cary,done,294 Main St,19195559024,297,true,https://example.com/6103
biz_087,Neomonde,3.6,$$$$,finance,personal,35.8500,-78.7800,Raleigh,scheduled,337 Main St,19195558792,477,false,https://example.com/7280
biz_088,Bida Manda,3.9,$$$,work,hobby,35.8500,-78.7800,Raleigh,active,337 Main St,19195559818,477,false,https://example.com/2041
biz_089,Char-Grill,3.5,$$,work,food,35.78,-78.64,Raleigh,completed,474 Main St,19195551461,461,false,https://example.com/5261
biz_090,The Pit,3.6,$$$,health,personal,35.8500,-78.64,Cary,closed,227 Main St,19195554425,461,false,https://example.com/4787
biz_091,Char-Grill,3.8,$$$,hobby,health,35.8500,-78.7800,Raleigh,confirmed,294 Main St,19195554409,249,true,https://example.com/2396
biz_092,Neomonde,3.8,$$$,food,food,35.78,-78.7800,Cary,done,474 Main St,19195556826,297,false,https://example.com/7609
biz_093,Char-Grill,4.0,$$$$,food,health,35.8500,-78.64,Raleigh,done,300 Prestonwood Pkwy,19195555101,249,true,https://example.com/6051
biz_094,Char-Grill,3.8,$$$$,health,work,35.8500,-78.64,Raleigh,active,518 Main St,19195555733,45,false,https://example.com/8732
biz_095,Bida Manda,3.5,$$$$,hobby,health,35.8500,-78.7800,Raleigh,completed,340 Main St,19195559808,249,false,https://example.com/4360
biz_096,Poole's Diner,4.1,$$$,finance,food,35.8500,-78.7800,Raleigh,scheduled,227 Main St,19195556981,250,true,https://example.com/8525
biz_097,Prestonwood Country Club,3.6,$$,food,hobby,35.8500,-78.7800,Cary,completed,300 Prestonwood Pkwy,19195554190,461,false,https://example.com/7682
biz_098,Neomonde,4.1,$$$$,hobby,food,35.78,-78.7800,Cary,confirmed,411 Main St,19195554580,249,true,https://example.com/2403
biz_099,Bida Manda,3.6,$$,work,work,35.78,-78.7800,Cary,confirmed,227 Main St,19195557564,166,false,https://example.com/9411
biz_100,Soo Cafe,4.5,$$,work,personal,35.8500,-78.64,Raleigh,scheduled,227 Main St,19195557217,117,false,https://example.com/5615
biz_101,Bida Manda,4.1,$$$$,travel,travel,35.78,-78.64,Raleigh,closed,227 Main St,19195556062,250,false,https://example.com/4424
biz_102,Char-Grill,4.1,$$$,hobby,food,35.78,-78.64,Raleigh,pending,337 Main St,19195557120,461,true,https://example.com/6499
biz_103,Poole's Diner,3.9,$$,hobby,work,35.8500,-78.7800,Cary,completed,464 Main St,19195553081,249,false,https://example.com/5220
biz_104,Soo Cafe,4.1,$$$,health,finance,35.78,-78.7800,Cary,pending,518 Main St,19195559809,117,true,https://example.com/6345
biz_105,The Pit,4.5,$$,food,food,35.8500,-78.7800,Raleigh,open,300 Prestonwood Pkwy,19195556438,250,false,https://example.com/8808
biz_106,Bida Manda,3.5,$$$,health,finance,35.8500,-78.64,Raleigh,completed,294 Main St,19195559837,297,false,https://example.com/8799
biz_107,Poole's Diner,4.0,$$$$,health,work,35.78,-78.64,Raleigh,closed,294 Main St,19195552485,166,false,https://example.com/6152
biz_108,Bida Manda,3.8,$$,hobby,hobby,35.8500,-78.7800,Cary,pending,464 Main St,19195558456,45,false,https://example.com/2760
biz_109,Brewery Bhavana,3.9,$$$,health,health,35.8500,-78.7800,Raleigh,done,464 Main St,19195554166,117,false,https://example.com/4086
biz_110,The Pit,4.0,$$$$,work,personal,35.8500,-78.64,Cary,done,474 Main St,19195559457,45,false,https://example.com/5572
biz_111,Soo Cafe,3.6,$$,food,family,35.8500,-78.64,Raleigh,open,518 Main St,19195556850,166,true,https://example.com/6397
biz_112,Poole's Diner,4.0,$$$$,hobby,family,35.8500,-78.64,Cary,confirmed,411 Main St,19195554404,297,false,https://example.com/4411
biz_113,Poole's Diner,3.8,$$$,food,health,35.78,-78.7800,Cary,open,337 Main St,19195556330,477,false,https://example.com/4250
biz_114,Poole's Diner,4.1,$$,family,personal,35.8500,-78.7800,Raleigh,confirmed,474 Main St,19195558662,186,true,https://example.com/4962
biz_115,Soo Cafe,3.8,$$$$,work,food,35.78,-78.64,Raleigh,pending,464 Main St,19195557825,297,false,https://example.com/8220
biz_116,Bida Manda,3.9,$$$$,finance,personal,35.8500,-78.7800,Raleigh,pending,474 Main St,19195559217,249,false,https://example.com/7103
biz_117,Poole's Diner,4.5,$$$$,hobby,work,35.8500,-78.64,Cary,done,411 Main St,19195559006,461,false,https://example.com/3806
biz_118,Brewery Bhavana,3.8,$$$$,travel,food,35.8500,-78.7800,Cary,confirmed,411 Main St,19195556919,186,false,https://example.com/4547
biz_119,Neomonde,4.0,$$$$,health,finance,35.78,-78.7800,Cary,active,300 Prestonwood Pkwy,19195556393,297,false,https://example.com/5293
biz_120,The Pit,3.5,$$$$,food,work,35.8500,-78.64,Raleigh,pending,337 Main St,19195558230,297,false,https://example.com/9146
biz_121,Soo Cafe,4.1,$$$$,travel,health,35.78,-78.64,Cary,pending,411 Main St,19195555878,477,true,https://example.com/7890
biz_122,Bida Manda,3.8,$$,personal,work,35.8500,-78.7800,Cary,active,464 Main St,19195558139,117,true,https://example.com/9722
biz_123,Bida Manda,3.9,$$,hobby,work,35.78,-78.7800,Raleigh,done,340 Main St,19195555990,186,false,https://example.com/2235
biz_124,Bida Manda,4.0,$$,hobby,personal,35.78,-78.7800,Cary,confirmed,300 Prestonwood Pkwy,19195553421,297,true,https://example.com/7971
biz_125,The Pit,4.0,$$$,health,work,35.78,-78.64,Cary,scheduled,464 Main St,19195555720,249,true,https://example.com/3514
biz_126,The Pit,4.0,$$$$,hobby,finance,35.78,-78.64,Raleigh,pending,518 Main St,19195557912,45,false,https://example.com/9596
biz_127,The Pit,3.8,$$,health,personal,35.78,-78.64,Cary,open,411 Main St,19195553883,45,false,https://example.com/7091
biz_128,The Pit,4.5,$$,food,personal,35.78,-78.7800,Cary,confirmed,411 Main St,19195552495,250,true,https://example.com/8274
biz_129,Prestonwood Country Club,4.1,$$$$,travel,food,35.78,-78.64,Cary,closed,294 Main St,19195559757,45,false,https://example.com/3232
biz_130,Bida Manda,3.8,$$$$,personal,food,35.8500,-78.7800,Raleigh,active,464 Main St,19195556347,166,false,https://example.com/9128
biz_131,The Pit,4.5,$$$$,family,personal,35.8500,-78.7800,Cary,done,300 Prestonwood Pkwy,19195551579,250,false,https://example.com/7643
biz_132,Neomonde,3.9,$$$,personal,finance,35.78,-78.64,Cary,active,294 Main St,19195559777,250,true,https://example.com/1023
biz_133,Brewery Bhavana,3.6,$$,health,travel,35.78,-78.64,Raleigh,completed,518 Main St,19195554678,249,false,https://example.com/2700
biz_134,The Pit,3.6,$$$,food,health,35.8500,-78.64,Cary,active,474 Main St,19195557281,166,false,https://example.com/4977
biz_135,The Pit,3.9,$$$,travel,personal,35.8500,-78.64,Raleigh,open,474 Main St,19195556394,186,false,https://example.com/6929
biz_136,Poole's Diner,3.5,$$$,finance,family,35.78,-78.64,Cary,confirmed,340 Main St,19195557011,166,false,https://example.com/2483
biz_137,Prestonwood Country Club,3.9,$$$,travel,food,35.78,-78.64,Raleigh,open,340 Main St,19195558190,250,true,https://example.com/6853
