city_id,dt,dt_txt,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,clouds,pop
5520993,1796668200,2026-12-08 00:00:00,58.5,55.2,54.2,62.3,1024,67,800,Clear,clear sky,01d,5.9,281,4,0.0
5520993,1796679000,2026-12-08 03:00:00,53.4,51.7,48.9,56.5,1020,51,801,Clouds,few clouds,02d,3.2,173,16,0.0
5520993,1796689800,2026-12-08 06:00:00,44.3,42.3,39.7,47.2,1023,68,802,Clouds,scattered clouds,03d,5.6,112,26,0.0
5520993,1796700600,2026-12-08 09:00:00,49.2,47.3,44.8,52.2,1012,56,803,Clouds,broken clouds,04d,5.2,325,92,0.0
5520993,1796711400,2026-12-08 12:00:00,54.3,50.8,50.7,57.5,1015,36,800,Clear,clear sky,01d,7.6,333,0,0.0
5520993,1796722200,2026-12-08 15:00:00,50.3,47.9,45.7,55.0,1022,40,800,Clear,clear sky,01d,7.2,52,4,0.0
5520993,1796733000,2026-12-08 18:00:00,59.9,56.8,57.4,62.0,1021,29,800,Clear,clear sky,01d,11.5,262,13,0.0
5520993,1796743800,2026-12-08 21:00:00,50.9,49.1,48.3,54.1,1024,66,800,Clear,clear sky,01d,9.1,96,2,0.0
5484349,1796668200,2026-12-08 00:00:00,48.1,46.9,45.5,51.2,1015,42,800,Clear,clear sky,01d,11.5,351,6,0.0
5484349,1796679000,2026-12-08 03:00:00,42.9,41.7,38.9,47.5,1019,30,801,Clouds,few clouds,02d,5.9,5,58,0.0
5484349,1796689800,2026-12-08 06:00:00,57.0,53.1,53.1,61.5,1016,70,802,Clouds,scattered clouds,03d,12.8,81,7,0.0
5484349,1796700600,2026-12-08 09:00:00,61.1,57.8,58.7,64.0,1014,67,803,Clouds,broken clouds,04d,8.9,291,63,0.0
5484349,1796711400,2026-12-08 12:00:00,58.8,56.3,54.1,63.8,1013,37,500,Rain,light rain,10d,3.5,346,83,0.26
5484349,1796722200,2026-12-08 15:00:00,35.8,34.3,33.3,38.5,1012,28,600,Snow,light snow,13d,5.0,72,7,0.44
5484349,1796733000,2026-12-08 18:00:00,65.3,61.9,60.4,67.7,1012,52,701,Mist,mist,50d,4.0,47,35,0.0
5484349,1796743800,2026-12-08 21:00:00,33.6,32.2,29.4,37.0,1020,37,800,Clear,clear sky,01d,13.7,112,3,0.0
4671654,1796668200,2026-12-08 00:00:00,67.8,66.5,63.4,70.3,1016,57,800,Clear,clear sky,01d,13.3,22,6,0.0
4671654,1796679000,2026-12-08 03:00:00,45.9,42.1,41.1,48.2,1018,57,801,Clouds,few clouds,02d,12.8,58,91,0.0
4671654,1796689800,2026-12-08 06:00:00,63.9,61.2,60.6,68.9,1013,40,802,Clouds,scattered clouds,03d,11.0,276,42,0.0
4671654,1796700600,2026-12-08 09:00:00,50.4,48.3,47.5,54.5,1015,37,803,Clouds,broken clouds,04d,14.0,93,4,0.0
4671654,1796711400,2026-12-08 12:00:00,55.0,51.3,50.8,57.1,1017,68,500,Rain,light rain,10d,7.1,163,4,0.22
4671654,1796722200,2026-12-08 15:00:00,33.3,32.1,29.2,35.7,1014,52,600,Snow,light snow,13d,8.3,230,29,0.08
4671654,1796733000,2026-12-08 18:00:00,53.5,51.1,50.4,57.6,1021,68,701,Mist,mist,50d,4.2,131,14,0.0
4671654,1796743800,2026-12-08 21:00:00,67.1,65.6,64.6,69.3,1024,58,800,Clear,clear sky,01d,9.5,94,1,0.0
5527554,1796668200,2026-12-08 00:00:00,51.3,49.3,48.4,56.0,1021,45,800,Clear,clear sky,01d,14.6,142,3,0.0
5527554,1796679000,2026-12-08 03:00:00,60.8,59.1,58.3,63.9,1017,61,801,Clouds,few clouds,02d,8.5,32,46,0.0
5527554,1796689800,2026-12-08 06:00:00,33.6,30.8,28.8,37.9,1012,32,802,Clouds,scattered clouds,03d,12.3,334,70,0.0
5527554,1796700600,2026-12-08 09:00:00,49.7,48.2,47.4,54.2,1024,62,803,Clouds,broken clouds,04d,4.1,140,36,0.0
5527554,1796711400,2026-12-08 12:00:00,53.2,50.3,50.4,56.4,1015,46,500,Rain,light rain,10d,7.7,176,50,0.51
5527554,1796722200,2026-12-08 15:00:00,54.5,50.6,50.1,58.2,1010,35,600,Snow,light snow,13d,3.3,35,41,0.54
5527554,1796733000,2026-12-08 18:00:00,44.3,42.7,40.3,47.1,1021,35,701,Mist,mist,50d,7.8,11,46,0.0
5527554,1796743800,2026-12-08 21:00:00,49.7,45.9,46.1,53.4,1020,63,800,Clear,clear sky,01d,4.4,147,0,0.0
5461996,1796668200,2026-12-08 00:00:00,60.2,58.7,55.5,63.8,1021,47,800,Clear,clear sky,01d,8.7,145,5,0.0
5461996,1796679000,2026-12-08 03:00:00,47.1,43.7,44.7,50.9,1013,39,801,Clouds,few clouds,02d,10.7,70,92,0.0
5461996,1796689800,2026-12-08 06:00:00,37.4,34.2,35.1,41.6,1012,28,802,Clouds,scattered clouds,03d,9.2,78,69,0.0
5461996,1796700600,2026-12-08 09:00:00,53.3,51.5,49.5,57.3,1023,64,803,Clouds,broken clouds,04d,11.3,158,65,0.0
5461996,1796711400,2026-12-08 12:00:00,62.0,58.2,57.4,66.6,1017,66,500,Rain,light rain,10d,5.6,173,83,0.29
5461996,1796722200,2026-12-08 15:00:00,55.0,51.4,51.1,58.7,1012,54,600,Snow,light snow,13d,7.4,327,35,0.41
5461996,1796733000,2026-12-08 18:00:00,66.0,63.6,63.3,70.5,1021,69,701,Mist,mist,50d,7.0,59,8,0.0
5461996,1796743800,2026-12-08 21:00:00,52.7,49.5,49.2,55.2,1013,69,800,Clear,clear sky,01d,13.1,176,11,0.0
5391959,1796668200,2026-12-08 00:00:00,37.4,36.0,32.8,39.7,1012,30,800,Clear,clear sky,01d,10.2,250,5,0.0
5391959,1796679000,2026-12-08 03:00:00,49.8,48.2,46.3,53.0,1021,41,801,Clouds,few clouds,02d,11.2,354,100,0.0
5391959,1796689800,2026-12-08 06:00:00,32.8,31.5,29.2,35.2,1013,47,802,Clouds,scattered clouds,03d,3.7,15,82,0.0
5391959,1796700600,2026-12-08 09:00:00,49.0,47.0,46.3,51.0,1010,52,803,Clouds,broken clouds,04d,9.7,93,78,0.0
5391959,1796711400,2026-12-08 12:00:00,38.5,34.7,36.4,43.3,1017,36,500,Rain,light rain,10d,9.9,190,3,0.16
5391959,1796722200,2026-12-08 15:00:00,60.8,58.4,58.1,65.6,1018,44,600,Snow,light snow,13d,8.2,123,58,0.39
5391959,1796733000,2026-12-08 18:00:00,42.0,40.3,37.6,46.2,1013,38,701,Mist,mist,50d,12.4,233,36,0.0
5391959,1796743800,2026-12-08 21:00:00,38.7,37.6,35.8,41.4,1020,56,800,Clear,clear sky,01d,5.8,201,10,0.0
5419384,1796668200,2026-12-08 00:00:00,60.9,58.6,55.9,63.1,1024,64,800,Clear,clear sky,01d,12.0,245,11,0.0
5419384,1796679000,2026-12-08 03:00:00,60.2,56.2,56.8,65.1,1020,29,801,Clouds,few clouds,02d,3.3,197,30,0.0
5419384,1796689800,2026-12-08 06:00:00,56.4,53.0,54.0,61.2,1019,48,802,Clouds,scattered clouds,03d,6.0,23,73,0.0
5419384,1796700600,2026-12-08 09:00:00,58.5,56.5,54.4,60.8,1018,31,803,Clouds,broken clouds,04d,5.9,338,20,0.0
5419384,1796711400,2026-12-08 12:00:00,50.0,48.2,45.1,53.1,1010,44,500,Rain,light rain,10d,13.8,133,15,0.46
5419384,1796722200,2026-12-08 15:00:00,56.2,52.5,54.0,60.5,1022,42,600,Snow,light snow,13d,7.5,107,69,0.23
5419384,1796733000,2026-12-08 18:00:00,65.9,62.6,63.0,67.9,1020,45,701,Mist,mist,50d,5.8,9,98,0.0
5419384,1796743800,2026-12-08 21:00:00,67.5,63.5,64.6,70.4,1020,43,800,Clear,clear sky,01d,9.1,323,7,0.0
5391811,1796668200,2026-12-08 00:00:00,55.7,53.5,50.7,58.3,1013,37,800,Clear,clear sky,01d,5.1,315,9,0.0
5391811,1796679000,2026-12-08 03:00:00,54.9,51.5,51.1,57.6,1019,33,801,Clouds,few clouds,02d,7.1,75,58,0.0
5391811,1796689800,2026-12-08 06:00:00,44.3,41.5,41.1,47.6,1022,46,802,Clouds,scattered clouds,03d,7.0,169,11,0.0
5391811,1796700600,2026-12-08 09:00:00,56.3,52.6,51.9,61.2,1019,42,803,Clouds,broken clouds,04d,5.2,64,51,0.0
5391811,1796711400,2026-12-08 12:00:00,43.8,40.2,40.0,46.4,1016,35,500,Rain,light rain,10d,7.8,112,90,0.37
5391811,1796722200,2026-12-08 15:00:00,47.4,43.8,43.9,51.9,1018,69,600,Snow,light snow,13d,12.8,295,97,0.39
5391811,1796733000,2026-12-08 18:00:00,55.6,53.8,52.9,58.2,1016,45,701,Mist,mist,50d,14.7,273,56,0.0
5391811,1796743800,2026-12-08 21:00:00,55.9,53.2,51.8,59.9,1019,43,800,Clear,clear sky,01d,11.6,76,7,0.0
5308655,1796668200,2026-12-08 00:00:00,58.5,55.9,54.4,60.9,1012,36,800,Clear,clear sky,01d,4.3,294,4,0.0
5308655,1796679000,2026-12-08 03:00:00,37.0,35.1,34.7,40.3,1020,62,801,Clouds,few clouds,02d,9.7,330,72,0.0
5308655,1796689800,2026-12-08 06:00:00,37.3,35.2,33.8,41.3,1024,42,802,Clouds,scattered clouds,03d,12.4,284,25,0.0
5308655,1796700600,2026-12-08 09:00:00,41.6,37.8,37.0,46.4,1023,68,803,Clouds,broken clouds,04d,4.8,132,23,0.0
5308655,1796711400,2026-12-08 12:00:00,54.2,51.4,49.6,56.5,1019,62,500,Rain,light rain,10d,11.3,273,59,0.55
5308655,1796722200,2026-12-08 15:00:00,57.9,55.8,54.2,60.0,1010,40,600,Snow,light snow,13d,11.6,213,41,0.11
5308655,1796733000,2026-12-08 18:00:00,35.5,33.4,32.1,38.2,1019,51,701,Mist,mist,50d,13.7,301,73,0.0
5308655,1796743800,2026-12-08 21:00:00,50.8,48.3,47.6,53.7,1013,61,800,Clear,clear sky,01d,12.0,254,2,0.0
5309842,1796668200,2026-12-08 00:00:00,49.9,47.5,46.3,54.6,1010,69,800,Clear,clear sky,01d,6.1,202,3,0.0
5309842,1796679000,2026-12-08 03:00:00,38.5,34.8,34.1,41.3,1017,60,801,Clouds,few clouds,02d,13.2,166,93,0.0
5309842,1796689800,2026-12-08 06:00:00,59.9,56.3,56.2,63.5,1020,31,802,Clouds,scattered clouds,03d,9.3,194,7,0.0
5309842,1796700600,2026-12-08 09:00:00,37.0,33.1,32.2,41.0,1013,48,803,Clouds,broken clouds,04d,14.5,151,83,0.0
5309842,1796711400,2026-12-08 12:00:00,63.3,59.9,59.1,65.6,1011,70,500,Rain,light rain,10d,5.5,98,67,0.25
5309842,1796722200,2026-12-08 15:00:00,44.7,42.5,40.0,48.1,1018,41,600,Snow,light snow,13d,8.5,77,47,0.54
5309842,1796733000,2026-12-08 18:00:00,38.4,36.4,34.9,42.8,1015,69,701,Mist,mist,50d,10.8,68,22,0.0
5309842,1796743800,2026-12-08 21:00:00,32.9,29.6,27.9,37.8,1018,37,800,Clear,clear sky,01d,9.5,285,3,0.0
5473452,1796668200,2026-12-08 00:00:00,61.2,58.8,57.0,63.4,1012,43,800,Clear,clear sky,01d,6.5,351,3,0.0
5473452,1796679000,2026-12-08 03:00:00,50.8,49.2,47.8,55.0,1014,49,801,Clouds,few clouds,02d,8.2,86,16,0.0
5473452,1796689800,2026-12-08 06:00:00,50.6,48.9,48.3,53.7,1013,49,802,Clouds,scattered clouds,03d,4.2,161,16,0.0
5473452,1796700600,2026-12-08 09:00:00,48.5,46.1,45.4,52.9,1011,48,803,Clouds,broken clouds,04d,8.5,71,14,0.0
5473452,1796711400,2026-12-08 12:00:00,57.5,56.2,54.6,61.7,1012,35,500,Rain,light rain,10d,6.1,26,84,0.6
5473452,1796722200,2026-12-08 15:00:00,32.7,28.9,28.5,34.9,1016,63,600,Snow,light snow,13d,4.4,312,77,0.02
5473452,1796733000,2026-12-08 18:00:00,61.2,59.6,57.7,65.3,1020,33,701,Mist,mist,50d,11.5,96,40,0.0
5473452,1796743800,2026-12-08 21:00:00,41.9,38.4,38.4,44.8,1017,39,800,Clear,clear sky,01d,6.6,88,14,0.0
