id,doorbot_id,device_id,kind,created_at,answered,favorite,recording_status,snapshot_url,duration_seconds,cv_properties
7000000,987011,cam_shop,motion,2026-10-01T11:42:00.000Z,false,false,ready,,10,Aaron leaves for chores
7000001,987011,cam_shop,motion,2026-10-01T12:55:00.000Z,false,false,ready,,10,School bus pickup (Wyatt and Emma)
7000002,987011,cam_shop,motion,2026-10-02T12:54:00.000Z,false,false,ready,,10,School bus pickup
7000003,987011,cam_shop,motion,2026-10-02T18:10:00.000Z,false,false,ready,,10,"FedEx truck pulls up to porch, drops nothing (different shipment, wrong house?)"
7000004,987011,cam_shop,motion,2026-10-03T13:18:00.000Z,false,false,ready,,10,"Carl Perkins pickup pulls up, Carl walks to door, Jenny answers"
7000005,987011,cam_shop,motion,2026-10-03T13:42:00.000Z,false,false,ready,,10,Carl leaves
7000006,987011,cam_shop,motion,2026-10-04T12:50:00.000Z,false,false,ready,,10,"Tom Halliburton pickup pulls up briefly, leaves a magazine on the porch"
7000007,987011,cam_shop,motion,2026-10-05T23:14:00.000Z,false,false,ready,,10,Emma running across porch with chicken — recurring evening event
7000008,987011,cam_shop,motion,2026-10-06T11:38:00.000Z,false,false,ready,,10,Aaron leaves for chores
7000009,987011,cam_shop,motion,2026-10-06T12:55:00.000Z,false,false,ready,,10,School bus pickup
7000010,987011,cam_shop,motion,2026-08-29T17:53:00.000Z,false,false,ready,,10,Motion detected — thunderstorm activity
7000011,987011,cam_shop,motion,2026-08-25T09:25:00.000Z,false,false,ready,,10,Vehicle detected — driveway
7000012,987011,cam_shop,motion,2026-08-27T03:21:00.000Z,false,false,ready,,10,Motion detected — front porch
7000013,987011,cam_shop,motion,2026-09-26T03:27:00.000Z,false,false,ready,,10,Motion detected — school bus passing
7000014,987011,cam_shop,motion,2026-10-02T10:58:00.000Z,false,false,ready,,10,Motion detected — pickup unloading
7000015,987011,cam_shop,motion,2026-10-06T00:57:00.000Z,false,false,ready,,10,Person detected — driveway
7000016,987011,cam_shop,motion,2026-09-05T15:08:00.000Z,false,false,ready,,10,Motion detected — thunderstorm activity
7000017,987011,cam_shop,motion,2026-09-24T06:48:00.000Z,false,false,ready,,10,Motion detected — hay delivery truck
7000018,987011,cam_shop,motion,2026-08-21T23:36:00.000Z,false,false,ready,,10,Vehicle detected — driveway
7000019,987011,cam_shop,motion,2026-08-27T13:57:00.000Z,false,false,ready,,10,Motion detected — pickup unloading
7000020,987011,cam_shop,motion,2026-09-23T05:36:00.000Z,false,false,ready,,10,Motion detected — feed shed
7000021,987011,cam_shop,motion,2026-09-08T03:15:00.000Z,false,false,ready,,10,Motion detected — coyote crossing driveway
7000022,987011,cam_shop,motion,2026-09-08T14:49:00.000Z,false,false,ready,,10,Motion detected — school bus passing
7000023,987011,cam_shop,motion,2026-10-04T01:10:00.000Z,false,false,ready,,10,Motion detected — deer at fence line
7000024,987011,cam_shop,motion,2026-09-01T00:42:00.000Z,false,false,ready,,10,Motion detected — Carl Perkins pickup arriving
7000025,987011,cam_shop,motion,2026-09-15T04:53:00.000Z,false,false,ready,,10,Motion detected — feed shed
7000026,987011,cam_shop,motion,2026-09-19T05:22:00.000Z,false,false,ready,,10,Motion detected — Jenny returning from Pampa
7000027,987011,cam_shop,motion,2026-09-16T04:30:00.000Z,false,false,ready,,10,Motion detected — front porch
7000028,987011,cam_shop,motion,2026-09-26T10:57:00.000Z,false,false,ready,,10,Motion detected — thunderstorm activity
7000029,987011,cam_shop,motion,2026-09-17T04:34:00.000Z,false,false,ready,,10,Motion detected — Carl Perkins pickup arriving
7000030,987011,cam_shop,motion,2026-09-26T17:43:00.000Z,false,false,ready,,10,Motion detected — Carl Perkins pickup arriving
7000031,987011,cam_shop,motion,2026-10-06T03:55:00.000Z,false,false,ready,,10,Motion detected — coyote crossing driveway
7000032,987011,cam_shop,motion,2026-09-04T00:04:00.000Z,false,false,ready,,10,Motion detected — thunderstorm activity
7000033,987011,cam_shop,motion,2026-08-27T01:16:00.000Z,false,false,ready,,10,Motion detected — Jenny returning from Pampa
7000034,987011,cam_shop,motion,2026-09-10T13:39:00.000Z,false,false,ready,,10,Motion detected — Jenny returning from Pampa
7000035,987011,cam_shop,motion,2026-09-29T13:57:00.000Z,false,false,ready,,10,Motion detected — thunderstorm activity
7000036,987011,cam_shop,motion,2026-08-29T06:05:00.000Z,false,false,ready,,10,Motion detected — thunderstorm activity
7000037,987011,cam_shop,motion,2026-09-24T17:40:00.000Z,false,false,ready,,10,Motion detected — hay delivery truck
7000038,987011,cam_shop,motion,2026-09-15T03:27:00.000Z,false,false,ready,,10,Motion detected — front porch
7000039,987011,cam_shop,motion,2026-09-10T11:27:00.000Z,false,false,ready,,10,Vehicle detected — driveway
7000040,987011,cam_shop,motion,2026-09-10T04:09:00.000Z,false,false,ready,,10,Motion detected — Emma feeding barn cats
7000041,987011,cam_shop,motion,2026-10-04T15:27:00.000Z,false,false,ready,,10,Motion detected — pickup unloading
7000042,987011,cam_shop,motion,2026-09-29T20:07:00.000Z,false,false,ready,,10,Motion detected — hay delivery truck
7000043,987011,cam_shop,motion,2026-09-06T13:47:00.000Z,false,false,ready,,10,Motion detected — deer at fence line
7000044,987011,cam_shop,motion,2026-09-19T21:44:00.000Z,false,false,ready,,10,Person detected — driveway
7000045,987011,cam_shop,motion,2026-09-06T12:53:00.000Z,false,false,ready,,10,Motion detected — driveway gate
7000046,987011,cam_shop,motion,2026-10-05T21:19:00.000Z,false,false,ready,,10,Motion detected — wind gust triggering camera
7000047,987011,cam_shop,motion,2026-09-28T03:05:00.000Z,false,false,ready,,10,Person detected — driveway
7000048,987011,cam_shop,motion,2026-10-06T15:14:00.000Z,false,false,ready,,10,Motion detected — UPS driver at gate
7000049,987011,cam_shop,motion,2026-09-11T14:10:00.000Z,false,false,ready,,10,Motion detected — driveway gate
7000050,987011,cam_shop,motion,2026-09-29T01:04:00.000Z,false,false,ready,,10,Motion detected — driveway gate
7000051,987011,cam_shop,motion,2026-09-29T23:16:00.000Z,false,false,ready,,10,Motion detected — coyote crossing driveway
7000052,987011,cam_shop,motion,2026-08-21T19:16:00.000Z,false,false,ready,,10,Motion detected — FedEx driver at gate
