id,doorbot_id,device_id,kind,created_at,answered,favorite,recording_status,snapshot_url,duration_seconds,cv_properties
7000001,987002,ring-dev-002,motion,2026-09-30T04:12:00Z,false,false,ready,https://ring.com/ring-evt-001.jpg,20,Motion - front lot (cat)
7000002,987001,ring-dev-001,motion,2026-09-30T06:55:00Z,false,false,ready,https://ring.com/ring-evt-002.jpg,20,Motion - Amit opening bay
7000003,987004,ring-dev-004,ding,2026-09-30T10:20:00Z,true,false,ready,https://ring.com/ring-evt-003.jpg,20,Doorbell - package delivery
7000004,987005,ring-dev-005,motion,2026-09-30T18:40:00Z,false,false,ready,https://ring.com/ring-evt-004.jpg,20,Motion - Priya arriving home
7000005,987002,ring-dev-002,motion,2026-10-01T02:03:00Z,false,false,ready,https://ring.com/ring-evt-005.jpg,20,Motion - front lot (wind)
7000006,987003,ring-dev-003,motion,2026-10-01T05:45:00Z,false,false,ready,https://ring.com/ring-evt-006.jpg,20,Motion - parts room (none visible)
7000007,987001,ring-dev-001,motion,2026-10-01T07:02:00Z,false,false,ready,https://ring.com/ring-evt-007.jpg,20,Motion - Amit opening bay
7000008,987004,ring-dev-004,ding,2026-10-01T08:15:00Z,false,false,ready,https://ring.com/ring-evt-008.jpg,20,"Doorbell - Amazon delivery, home"
7000009,987002,ring-dev-002,motion,2026-10-01T12:30:00Z,false,false,ready,https://ring.com/ring-evt-009.jpg,20,Motion - customer walk-in front lot
7000010,987005,ring-dev-005,motion,2026-10-01T19:22:00Z,false,false,ready,https://ring.com/ring-evt-010.jpg,20,"Motion - driveway, Hari home from shop"
7000011,987011,ring-dev-005,motion,2026-08-27T19:00:00-04:00,false,false,ready,https://ring/snap/0.jpg,12,{}
7000012,987012,ring-dev-004,on_demand,2026-09-11T06:00:00-04:00,true,false,ready,https://ring/snap/1.jpg,16,{}
7000013,987013,ring-dev-001,ding,2026-07-17T19:00:00-04:00,false,false,ready,https://ring/snap/2.jpg,38,{}
7000014,987014,ring-dev-004,on_demand,2026-06-23T11:00:00-04:00,true,false,ready,https://ring/snap/3.jpg,56,{}
7000015,987015,ring-dev-004,motion,2026-07-14T14:00:00-04:00,true,false,ready,https://ring/snap/4.jpg,20,{}
7000016,987016,ring-dev-005,ding,2026-09-26T07:00:00-04:00,false,false,ready,https://ring/snap/5.jpg,19,{}
7000017,987017,ring-dev-004,motion,2026-08-06T14:00:00-04:00,false,false,ready,https://ring/snap/6.jpg,48,{}
7000018,987018,ring-dev-005,motion,2026-07-12T14:00:00-04:00,true,false,ready,https://ring/snap/7.jpg,50,{}
7000019,987019,ring-dev-005,on_demand,2026-08-04T20:00:00-04:00,false,false,ready,https://ring/snap/8.jpg,24,{}
7000020,987020,ring-dev-001,motion,2026-08-15T17:00:00-04:00,false,false,ready,https://ring/snap/9.jpg,35,{}
7000021,987021,ring-dev-001,on_demand,2026-07-06T17:00:00-04:00,true,false,ready,https://ring/snap/10.jpg,36,{}
7000022,987022,ring-dev-004,motion,2026-06-17T03:00:00-04:00,true,false,ready,https://ring/snap/11.jpg,57,{}
7000023,987023,ring-dev-002,ding,2026-06-21T14:00:00-04:00,true,false,ready,https://ring/snap/12.jpg,30,{}
7000024,987024,ring-dev-004,on_demand,2026-06-19T09:00:00-04:00,false,false,ready,https://ring/snap/13.jpg,22,{}
7000025,987025,ring-dev-002,on_demand,2026-07-19T09:00:00-04:00,true,false,ready,https://ring/snap/14.jpg,37,{}
7000026,987026,ring-dev-004,ding,2026-08-28T11:00:00-04:00,false,false,ready,https://ring/snap/15.jpg,27,{}
7000027,987027,ring-dev-002,motion,2026-09-07T19:00:00-04:00,false,false,ready,https://ring/snap/16.jpg,49,{}
7000028,987028,ring-dev-003,ding,2026-09-11T09:00:00-04:00,true,false,ready,https://ring/snap/17.jpg,48,{}
7000029,987029,ring-dev-002,motion,2026-09-06T23:00:00-04:00,false,false,ready,https://ring/snap/18.jpg,32,{}
7000030,987030,ring-dev-004,motion,2026-09-10T17:00:00-04:00,false,false,ready,https://ring/snap/19.jpg,42,{}
7000031,987031,ring-dev-005,motion,2026-08-08T12:00:00-04:00,true,false,ready,https://ring/snap/20.jpg,43,{}
7000032,987032,ring-dev-001,on_demand,2026-07-14T09:00:00-04:00,true,false,ready,https://ring/snap/21.jpg,12,{}
7000033,987033,ring-dev-004,on_demand,2026-06-02T15:00:00-04:00,false,false,ready,https://ring/snap/22.jpg,29,{}
7000034,987034,ring-dev-005,on_demand,2026-08-12T22:00:00-04:00,false,false,ready,https://ring/snap/23.jpg,26,{}
7000035,987035,ring-dev-005,on_demand,2026-09-21T14:00:00-04:00,true,false,ready,https://ring/snap/24.jpg,49,{}
7000036,987036,ring-dev-003,ding,2026-06-10T14:00:00-04:00,false,false,ready,https://ring/snap/25.jpg,52,{}
7000037,987037,ring-dev-003,motion,2026-09-26T10:00:00-04:00,false,false,ready,https://ring/snap/26.jpg,21,{}
7000038,987038,ring-dev-002,motion,2026-06-07T17:00:00-04:00,false,false,ready,https://ring/snap/27.jpg,58,{}
7000039,987039,ring-dev-002,on_demand,2026-08-19T08:00:00-04:00,true,false,ready,https://ring/snap/28.jpg,29,{}
7000040,987040,ring-dev-005,on_demand,2026-09-01T18:00:00-04:00,false,false,ready,https://ring/snap/29.jpg,22,{}
7000041,987041,ring-dev-005,motion,2026-09-27T08:00:00-04:00,false,false,ready,https://ring/snap/30.jpg,43,{}
7000042,987042,ring-dev-005,on_demand,2026-06-11T01:00:00-04:00,true,false,ready,https://ring/snap/31.jpg,35,{}
7000043,987043,ring-dev-003,ding,2026-07-27T08:00:00-04:00,true,false,ready,https://ring/snap/32.jpg,46,{}
7000044,987044,ring-dev-002,motion,2026-07-12T21:00:00-04:00,false,false,ready,https://ring/snap/33.jpg,49,{}
7000045,987045,ring-dev-001,motion,2026-07-04T11:00:00-04:00,false,false,ready,https://ring/snap/34.jpg,43,{}
7000046,987046,ring-dev-002,ding,2026-06-14T00:00:00-04:00,true,false,ready,https://ring/snap/35.jpg,35,{}
7000047,987047,ring-dev-004,ding,2026-08-22T23:00:00-04:00,false,false,ready,https://ring/snap/36.jpg,29,{}
7000048,987048,ring-dev-003,ding,2026-08-01T17:00:00-04:00,false,false,ready,https://ring/snap/37.jpg,56,{}
7000049,987049,ring-dev-004,ding,2026-08-16T20:00:00-04:00,true,false,ready,https://ring/snap/38.jpg,56,{}
7000050,987050,ring-dev-005,motion,2026-06-22T06:00:00-04:00,true,false,ready,https://ring/snap/39.jpg,40,{}
7000051,987051,ring-dev-004,motion,2026-06-15T14:00:00-04:00,false,false,ready,https://ring/snap/40.jpg,19,{}
7000052,987052,ring-dev-001,ding,2026-09-24T10:00:00-04:00,false,false,ready,https://ring/snap/41.jpg,26,{}
7000053,987053,ring-dev-004,on_demand,2026-09-15T06:00:00-04:00,false,false,ready,https://ring/snap/42.jpg,14,{}
7000054,987054,ring-dev-002,on_demand,2026-07-03T21:00:00-04:00,false,false,ready,https://ring/snap/43.jpg,44,{}
7000055,987055,ring-dev-001,ding,2026-09-06T05:00:00-04:00,false,false,ready,https://ring/snap/44.jpg,51,{}
7000056,987056,ring-dev-002,ding,2026-09-06T16:00:00-04:00,false,false,ready,https://ring/snap/45.jpg,28,{}
7000057,987057,ring-dev-002,ding,2026-06-18T21:00:00-04:00,true,false,ready,https://ring/snap/46.jpg,43,{}
7000058,987058,ring-dev-005,motion,2026-08-25T19:00:00-04:00,false,false,ready,https://ring/snap/47.jpg,42,{}
7000059,987059,ring-dev-001,on_demand,2026-09-21T22:00:00-04:00,true,false,ready,https://ring/snap/48.jpg,38,{}
7000060,987060,ring-dev-001,motion,2026-07-03T23:00:00-04:00,true,false,ready,https://ring/snap/49.jpg,45,{}
7000061,987061,ring-dev-002,motion,2026-08-26T00:00:00-04:00,true,false,ready,https://ring/snap/50.jpg,37,{}
7000062,987062,ring-dev-004,ding,2026-06-15T10:00:00-04:00,true,false,ready,https://ring/snap/51.jpg,30,{}
7000063,987063,ring-dev-005,on_demand,2026-09-13T23:00:00-04:00,true,false,ready,https://ring/snap/52.jpg,14,{}
7000064,987064,ring-dev-001,motion,2026-06-01T22:00:00-04:00,true,false,ready,https://ring/snap/53.jpg,22,{}
7000065,987065,ring-dev-003,on_demand,2026-07-28T02:00:00-04:00,false,false,ready,https://ring/snap/54.jpg,31,{}
7000066,987066,ring-dev-002,motion,2026-06-07T14:00:00-04:00,true,false,ready,https://ring/snap/55.jpg,15,{}
7000067,987067,ring-dev-002,ding,2026-08-07T14:00:00-04:00,true,false,ready,https://ring/snap/56.jpg,28,{}
7000068,987068,ring-dev-005,ding,2026-09-04T17:00:00-04:00,true,false,ready,https://ring/snap/57.jpg,26,{}
7000069,987069,ring-dev-004,motion,2026-06-19T08:00:00-04:00,true,false,ready,https://ring/snap/58.jpg,32,{}
7000070,987070,ring-dev-005,motion,2026-09-22T01:00:00-04:00,false,false,ready,https://ring/snap/59.jpg,18,{}
7000071,987071,ring-dev-003,motion,2026-08-24T04:00:00-04:00,true,false,ready,https://ring/snap/60.jpg,54,{}
7000072,987072,ring-dev-001,ding,2026-06-01T04:00:00-04:00,false,false,ready,https://ring/snap/61.jpg,11,{}
7000073,987073,ring-dev-005,motion,2026-08-23T19:00:00-04:00,true,false,ready,https://ring/snap/62.jpg,59,{}
7000074,987074,ring-dev-003,on_demand,2026-08-15T17:00:00-04:00,false,false,ready,https://ring/snap/63.jpg,53,{}
7000075,987075,ring-dev-004,motion,2026-09-22T11:00:00-04:00,false,false,ready,https://ring/snap/64.jpg,20,{}
7000076,987076,ring-dev-005,ding,2026-08-24T13:00:00-04:00,true,false,ready,https://ring/snap/65.jpg,41,{}
7000077,987077,ring-dev-002,on_demand,2026-09-17T07:00:00-04:00,true,false,ready,https://ring/snap/66.jpg,35,{}
7000078,987078,ring-dev-004,motion,2026-07-01T13:00:00-04:00,true,false,ready,https://ring/snap/67.jpg,34,{}
7000079,987079,ring-dev-005,ding,2026-07-04T00:00:00-04:00,false,false,ready,https://ring/snap/68.jpg,29,{}
7000080,987080,ring-dev-003,motion,2026-07-16T11:00:00-04:00,false,false,ready,https://ring/snap/69.jpg,59,{}
7000081,987081,ring-dev-002,ding,2026-09-12T16:00:00-04:00,false,false,ready,https://ring/snap/70.jpg,11,{}
7000082,987082,ring-dev-004,motion,2026-08-22T18:00:00-04:00,true,false,ready,https://ring/snap/71.jpg,29,{}
7000083,987083,ring-dev-001,on_demand,2026-07-21T11:00:00-04:00,true,false,ready,https://ring/snap/72.jpg,44,{}
7000084,987084,ring-dev-001,on_demand,2026-06-21T11:00:00-04:00,true,false,ready,https://ring/snap/73.jpg,31,{}
7000085,987085,ring-dev-001,motion,2026-08-03T01:00:00-04:00,false,false,ready,https://ring/snap/74.jpg,26,{}
7000086,987086,ring-dev-005,ding,2026-06-17T07:00:00-04:00,true,false,ready,https://ring/snap/75.jpg,22,{}
7000087,987087,ring-dev-001,ding,2026-09-26T10:00:00-04:00,true,false,ready,https://ring/snap/76.jpg,26,{}
7000088,987088,ring-dev-003,ding,2026-07-05T07:00:00-04:00,true,false,ready,https://ring/snap/77.jpg,27,{}
7000089,987089,ring-dev-002,motion,2026-09-24T17:00:00-04:00,false,false,ready,https://ring/snap/78.jpg,14,{}
7000090,987090,ring-dev-005,on_demand,2026-07-11T14:00:00-04:00,true,false,ready,https://ring/snap/79.jpg,21,{}
7000091,987091,ring-dev-005,on_demand,2026-07-24T06:00:00-04:00,false,false,ready,https://ring/snap/80.jpg,34,{}
7000092,987092,ring-dev-005,ding,2026-07-25T23:00:00-04:00,true,false,ready,https://ring/snap/81.jpg,55,{}
7000093,987093,ring-dev-004,on_demand,2026-08-14T22:00:00-04:00,true,false,ready,https://ring/snap/82.jpg,60,{}
7000094,987094,ring-dev-005,ding,2026-08-04T18:00:00-04:00,true,false,ready,https://ring/snap/83.jpg,51,{}
7000095,987095,ring-dev-001,motion,2026-06-10T01:00:00-04:00,false,false,ready,https://ring/snap/84.jpg,51,{}
7000096,987096,ring-dev-001,motion,2026-08-28T16:00:00-04:00,false,false,ready,https://ring/snap/85.jpg,34,{}
7000097,987097,ring-dev-003,on_demand,2026-08-05T23:00:00-04:00,false,false,ready,https://ring/snap/86.jpg,50,{}
7000098,987098,ring-dev-001,ding,2026-07-10T23:00:00-04:00,false,false,ready,https://ring/snap/87.jpg,41,{}
7000099,987099,ring-dev-003,on_demand,2026-08-17T06:00:00-04:00,true,false,ready,https://ring/snap/88.jpg,36,{}
7000100,987100,ring-dev-004,on_demand,2026-09-16T15:00:00-04:00,false,false,ready,https://ring/snap/89.jpg,17,{}
7000101,987101,ring-dev-005,motion,2026-06-23T02:00:00-04:00,true,false,ready,https://ring/snap/90.jpg,16,{}
7000102,987102,ring-dev-001,motion,2026-08-09T11:00:00-04:00,false,false,ready,https://ring/snap/91.jpg,52,{}
7000103,987103,ring-dev-001,ding,2026-06-24T12:00:00-04:00,false,false,ready,https://ring/snap/92.jpg,41,{}
7000104,987104,ring-dev-003,motion,2026-09-09T01:00:00-04:00,false,false,ready,https://ring/snap/93.jpg,17,{}
7000105,987105,ring-dev-002,ding,2026-06-25T10:00:00-04:00,true,false,ready,https://ring/snap/94.jpg,14,{}
