track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
trk_000,Holocene,art_16,alb_00,158113,59,False,1
trk_001,Skinny Love,art_08,alb_01,142723,55,False,2
trk_002,Motion Sickness,art_13,alb_02,193475,65,False,3
trk_003,Naked As We Came,art_14,alb_03,349531,66,False,4
trk_004,Helplessness Blues,art_18,alb_04,197429,77,False,5
trk_005,Bloomington,art_15,alb_05,324720,43,False,6
trk_006,Mystery of Love,art_19,alb_06,238910,41,False,7
trk_007,Paul,art_09,alb_07,356434,42,False,8
trk_008,Big Black Car,art_03,alb_08,235086,40,False,9
trk_009,The Wolves,art_02,alb_09,141019,53,False,10
trk_010,Re: Stacks,art_11,alb_10,142805,40,False,11
trk_011,Kyoto,art_16,alb_11,244419,59,False,12
trk_012,Flume,art_09,alb_12,272524,71,False,1
trk_013,White Winter Hymnal,art_00,alb_13,154448,64,False,2
trk_014,Pink Rabbits,art_02,alb_14,329320,62,False,3
trk_015,Should Have Known Better,art_05,alb_15,266762,42,False,4
trk_016,Boots of Spanish Leather,art_04,alb_16,339580,43,False,5
trk_017,Cherry Wine,art_06,alb_17,168666,68,False,6
trk_018,Garden Song,art_06,alb_18,205753,73,False,7
trk_019,Ragged Wood,art_02,alb_19,359506,50,False,8
trk_020,Blue Spotted Tail,art_19,alb_00,328701,59,False,9
trk_021,Michicant,art_14,alb_01,248106,61,False,10
trk_022,Featherweight,art_09,alb_02,284705,40,False,11
trk_023,Savior Better,art_04,alb_03,152455,49,False,12
trk_024,Silver Dagger,art_12,alb_04,232823,52,False,1
trk_025,Holocene (live 25),art_02,alb_05,182837,73,False,2
trk_026,Skinny Love (live 26),art_18,alb_06,256009,44,False,3
trk_027,Motion Sickness (live 27),art_05,alb_07,182870,40,False,4
trk_028,Naked As We Came (live 28),art_06,alb_08,321999,72,False,5
trk_029,Helplessness Blues (live 29),art_00,alb_09,285797,76,False,6
trk_030,Bloomington (live 30),art_16,alb_10,310913,64,False,7
trk_031,Mystery of Love (live 31),art_05,alb_11,262377,57,False,8
trk_032,Paul (live 32),art_16,alb_12,148577,47,False,9
trk_033,Big Black Car (live 33),art_13,alb_13,177416,62,False,10
trk_034,The Wolves (live 34),art_01,alb_14,284146,43,False,11
trk_035,Re: Stacks (live 35),art_09,alb_15,339728,42,False,12
trk_036,Kyoto (live 36),art_10,alb_16,257360,68,False,1
trk_037,Flume (live 37),art_07,alb_17,306621,68,False,2
trk_038,White Winter Hymnal (live 38),art_04,alb_18,160719,58,False,3
trk_039,Pink Rabbits (live 39),art_01,alb_19,230387,68,False,4
