id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
sq_001,ord_sq_001,sqcust_moore,50000,USD,COMPLETED,CARD,loc_haris_autobody,R001,2026-09-15T14:30:00-04:00
sq_002,ord_sq_002,sqcust_park,25000,USD,COMPLETED,CARD,loc_haris_autobody,R002,2026-09-20T10:15:00-04:00
sq_003,ord_sq_003,sqcust_patel,10000,USD,COMPLETED,CARD,loc_haris_autobody,R003,2026-09-22T11:00:00-04:00
sq_004,ord_sq_004,sqcust_santos,42000,USD,COMPLETED,CARD,loc_haris_autobody,R004,2026-09-25T15:45:00-04:00
sq_005,ord_sq_005,sqcust_wu,18000,USD,COMPLETED,CARD,loc_haris_autobody,R005,2026-09-28T09:30:00-04:00
sqp_bg_000,sqo_bg_0,sqc_bg_0,45302,USD,COMPLETED,CARD,loc_hari_shop,2166,2026-09-12T09:00:00-04:00
sqp_bg_001,sqo_bg_1,sqc_bg_1,33254,USD,COMPLETED,CARD,loc_hari_shop,7052,2026-08-14T09:00:00-04:00
sqp_bg_002,sqo_bg_2,sqc_bg_2,28270,USD,COMPLETED,CARD,loc_hari_shop,3376,2026-07-07T09:00:00-04:00
sqp_bg_003,sqo_bg_3,sqc_bg_3,16581,USD,COMPLETED,CARD,loc_hari_shop,7160,2026-08-27T09:00:00-04:00
sqp_bg_004,sqo_bg_4,sqc_bg_4,29946,USD,COMPLETED,CARD,loc_hari_shop,7891,2026-08-12T09:00:00-04:00
sqp_bg_005,sqo_bg_5,sqc_bg_5,22668,USD,COMPLETED,CARD,loc_hari_shop,7930,2026-06-06T09:00:00-04:00
sqp_bg_006,sqo_bg_6,sqc_bg_6,46711,USD,COMPLETED,CARD,loc_hari_shop,1635,2026-07-15T09:00:00-04:00
sqp_bg_007,sqo_bg_7,sqc_bg_7,10744,USD,COMPLETED,CARD,loc_hari_shop,8884,2026-09-24T09:00:00-04:00
sqp_bg_008,sqo_bg_8,sqc_bg_8,27168,USD,COMPLETED,CARD,loc_hari_shop,7944,2026-08-15T09:00:00-04:00
sqp_bg_009,sqo_bg_9,sqc_bg_9,39214,USD,COMPLETED,CARD,loc_hari_shop,6627,2026-08-27T09:00:00-04:00
sqp_bg_010,sqo_bg_10,sqc_bg_10,25191,USD,COMPLETED,CARD,loc_hari_shop,8334,2026-07-22T09:00:00-04:00
sqp_bg_011,sqo_bg_11,sqc_bg_11,13185,USD,COMPLETED,CARD,loc_hari_shop,5542,2026-08-23T09:00:00-04:00
sqp_bg_012,sqo_bg_12,sqc_bg_12,39136,USD,COMPLETED,CARD,loc_hari_shop,4928,2026-06-09T09:00:00-04:00
sqp_bg_013,sqo_bg_13,sqc_bg_13,14565,USD,COMPLETED,CARD,loc_hari_shop,9266,2026-09-18T09:00:00-04:00
sqp_bg_014,sqo_bg_14,sqc_bg_14,39964,USD,COMPLETED,CARD,loc_hari_shop,7382,2026-06-16T09:00:00-04:00
sqp_bg_015,sqo_bg_15,sqc_bg_15,27217,USD,COMPLETED,CARD,loc_hari_shop,6637,2026-08-10T09:00:00-04:00
sqp_bg_016,sqo_bg_16,sqc_bg_16,8555,USD,COMPLETED,CARD,loc_hari_shop,6467,2026-08-21T09:00:00-04:00
sqp_bg_017,sqo_bg_17,sqc_bg_17,22574,USD,COMPLETED,CARD,loc_hari_shop,1829,2026-09-16T09:00:00-04:00
sqp_bg_018,sqo_bg_18,sqc_bg_18,11325,USD,COMPLETED,CARD,loc_hari_shop,1821,2026-08-26T09:00:00-04:00
sqp_bg_019,sqo_bg_19,sqc_bg_19,12070,USD,COMPLETED,CARD,loc_hari_shop,9430,2026-08-01T09:00:00-04:00
sqp_bg_020,sqo_bg_20,sqc_bg_20,24408,USD,COMPLETED,CARD,loc_hari_shop,1501,2026-09-18T09:00:00-04:00
sqp_bg_021,sqo_bg_21,sqc_bg_21,29010,USD,COMPLETED,CARD,loc_hari_shop,7741,2026-06-02T09:00:00-04:00
sqp_bg_022,sqo_bg_22,sqc_bg_22,25195,USD,COMPLETED,CARD,loc_hari_shop,3393,2026-07-07T09:00:00-04:00
sqp_bg_023,sqo_bg_23,sqc_bg_23,20568,USD,COMPLETED,CARD,loc_hari_shop,3968,2026-09-16T09:00:00-04:00
sqp_bg_024,sqo_bg_24,sqc_bg_24,36042,USD,COMPLETED,CARD,loc_hari_shop,8485,2026-08-14T09:00:00-04:00
sqp_bg_025,sqo_bg_25,sqc_bg_25,18926,USD,COMPLETED,CARD,loc_hari_shop,9361,2026-08-13T09:00:00-04:00
sqp_bg_026,sqo_bg_26,sqc_bg_26,31255,USD,COMPLETED,CARD,loc_hari_shop,7835,2026-08-02T09:00:00-04:00
sqp_bg_027,sqo_bg_27,sqc_bg_27,51778,USD,COMPLETED,CARD,loc_hari_shop,3158,2026-09-18T09:00:00-04:00
sqp_bg_028,sqo_bg_28,sqc_bg_28,49975,USD,COMPLETED,CARD,loc_hari_shop,3506,2026-07-14T09:00:00-04:00
sqp_bg_029,sqo_bg_29,sqc_bg_29,38748,USD,COMPLETED,CARD,loc_hari_shop,6657,2026-07-07T09:00:00-04:00
sqp_bg_030,sqo_bg_30,sqc_bg_30,41823,USD,COMPLETED,CARD,loc_hari_shop,1618,2026-07-20T09:00:00-04:00
sqp_bg_031,sqo_bg_31,sqc_bg_31,10624,USD,COMPLETED,CARD,loc_hari_shop,3935,2026-08-07T09:00:00-04:00
sqp_bg_032,sqo_bg_32,sqc_bg_32,11328,USD,COMPLETED,CARD,loc_hari_shop,9846,2026-08-05T09:00:00-04:00
sqp_bg_033,sqo_bg_33,sqc_bg_33,47842,USD,COMPLETED,CARD,loc_hari_shop,2826,2026-08-05T09:00:00-04:00
sqp_bg_034,sqo_bg_34,sqc_bg_34,46345,USD,COMPLETED,CARD,loc_hari_shop,7582,2026-09-07T09:00:00-04:00
sqp_bg_035,sqo_bg_35,sqc_bg_35,14475,USD,COMPLETED,CARD,loc_hari_shop,9792,2026-07-20T09:00:00-04:00
sqp_bg_036,sqo_bg_36,sqc_bg_36,28369,USD,COMPLETED,CARD,loc_hari_shop,3266,2026-08-20T09:00:00-04:00
sqp_bg_037,sqo_bg_37,sqc_bg_37,16823,USD,COMPLETED,CARD,loc_hari_shop,6592,2026-07-16T09:00:00-04:00
sqp_bg_038,sqo_bg_38,sqc_bg_38,17273,USD,COMPLETED,CARD,loc_hari_shop,3770,2026-09-27T09:00:00-04:00
sqp_bg_039,sqo_bg_39,sqc_bg_39,27842,USD,COMPLETED,CARD,loc_hari_shop,8286,2026-07-20T09:00:00-04:00
sqp_bg_040,sqo_bg_40,sqc_bg_40,24490,USD,COMPLETED,CARD,loc_hari_shop,9877,2026-09-21T09:00:00-04:00
sqp_bg_041,sqo_bg_41,sqc_bg_41,13281,USD,COMPLETED,CARD,loc_hari_shop,2270,2026-09-24T09:00:00-04:00
sqp_bg_042,sqo_bg_42,sqc_bg_42,18591,USD,COMPLETED,CARD,loc_hari_shop,3783,2026-09-18T09:00:00-04:00
sqp_bg_043,sqo_bg_43,sqc_bg_43,31494,USD,COMPLETED,CARD,loc_hari_shop,3457,2026-09-16T09:00:00-04:00
sqp_bg_044,sqo_bg_44,sqc_bg_44,32169,USD,COMPLETED,CARD,loc_hari_shop,3020,2026-08-24T09:00:00-04:00
sqp_bg_045,sqo_bg_45,sqc_bg_45,22849,USD,COMPLETED,CARD,loc_hari_shop,7732,2026-09-04T09:00:00-04:00
sqp_bg_046,sqo_bg_46,sqc_bg_46,17286,USD,COMPLETED,CARD,loc_hari_shop,2293,2026-06-04T09:00:00-04:00
sqp_bg_047,sqo_bg_47,sqc_bg_47,10523,USD,COMPLETED,CARD,loc_hari_shop,3824,2026-08-27T09:00:00-04:00
sqp_bg_048,sqo_bg_48,sqc_bg_48,15680,USD,COMPLETED,CARD,loc_hari_shop,9847,2026-07-09T09:00:00-04:00
sqp_bg_049,sqo_bg_49,sqc_bg_49,14731,USD,COMPLETED,CARD,loc_hari_shop,1643,2026-08-26T09:00:00-04:00
sqp_bg_050,sqo_bg_50,sqc_bg_50,22187,USD,COMPLETED,CARD,loc_hari_shop,3128,2026-09-22T09:00:00-04:00
sqp_bg_051,sqo_bg_51,sqc_bg_51,18081,USD,COMPLETED,CARD,loc_hari_shop,8776,2026-09-07T09:00:00-04:00
sqp_bg_052,sqo_bg_52,sqc_bg_52,39956,USD,COMPLETED,CARD,loc_hari_shop,8202,2026-09-21T09:00:00-04:00
sqp_bg_053,sqo_bg_53,sqc_bg_53,47169,USD,COMPLETED,CARD,loc_hari_shop,4063,2026-08-28T09:00:00-04:00
sqp_bg_054,sqo_bg_54,sqc_bg_54,49822,USD,COMPLETED,CARD,loc_hari_shop,4510,2026-07-03T09:00:00-04:00
sqp_bg_055,sqo_bg_55,sqc_bg_55,37884,USD,COMPLETED,CARD,loc_hari_shop,3005,2026-06-22T09:00:00-04:00
sqp_bg_056,sqo_bg_56,sqc_bg_56,26759,USD,COMPLETED,CARD,loc_hari_shop,5904,2026-07-19T09:00:00-04:00
sqp_bg_057,sqo_bg_57,sqc_bg_57,16607,USD,COMPLETED,CARD,loc_hari_shop,3663,2026-09-14T09:00:00-04:00
sqp_bg_058,sqo_bg_58,sqc_bg_58,12592,USD,COMPLETED,CARD,loc_hari_shop,7609,2026-08-20T09:00:00-04:00
sqp_bg_059,sqo_bg_59,sqc_bg_59,46177,USD,COMPLETED,CARD,loc_hari_shop,9213,2026-07-08T09:00:00-04:00
sqp_bg_060,sqo_bg_60,sqc_bg_0,11478,USD,COMPLETED,CARD,loc_hari_shop,5215,2026-07-18T09:00:00-04:00
sqp_bg_061,sqo_bg_61,sqc_bg_1,48305,USD,COMPLETED,CARD,loc_hari_shop,6618,2026-09-21T09:00:00-04:00
sqp_bg_062,sqo_bg_62,sqc_bg_2,35917,USD,COMPLETED,CARD,loc_hari_shop,5672,2026-07-17T09:00:00-04:00
sqp_bg_063,sqo_bg_63,sqc_bg_3,8166,USD,COMPLETED,CARD,loc_hari_shop,5363,2026-07-03T09:00:00-04:00
sqp_bg_064,sqo_bg_64,sqc_bg_4,18135,USD,COMPLETED,CARD,loc_hari_shop,5037,2026-07-15T09:00:00-04:00
sqp_bg_065,sqo_bg_65,sqc_bg_5,29015,USD,COMPLETED,CARD,loc_hari_shop,4974,2026-06-15T09:00:00-04:00
sqp_bg_066,sqo_bg_66,sqc_bg_6,39900,USD,COMPLETED,CARD,loc_hari_shop,6270,2026-09-03T09:00:00-04:00
sqp_bg_067,sqo_bg_67,sqc_bg_7,15399,USD,COMPLETED,CARD,loc_hari_shop,1136,2026-06-15T09:00:00-04:00
sqp_bg_068,sqo_bg_68,sqc_bg_8,38247,USD,COMPLETED,CARD,loc_hari_shop,6677,2026-08-05T09:00:00-04:00
sqp_bg_069,sqo_bg_69,sqc_bg_9,41971,USD,COMPLETED,CARD,loc_hari_shop,3071,2026-06-21T09:00:00-04:00
