artist_id,name,genres,followers,popularity
spotify_artists_1000,Spotify item 0,genres_0,followers_0,popularity_0
spotify_artists_1001,Spotify item 1,genres_1,followers_1,popularity_1
spotify_artists_1002,Spotify item 2,genres_2,followers_2,popularity_2
spotify_artists_1003,Spotify item 3,genres_3,followers_3,popularity_3
spotify_artists_1004,Spotify item 4,genres_4,followers_4,popularity_4
spotify_artists_1005,Spotify item 5,genres_5,followers_5,popularity_5
spotify_artists_1006,Spotify item 6,genres_6,followers_6,popularity_6
spotify_artists_1007,Spotify item 7,genres_7,followers_7,popularity_7
spotify_artists_1008,Spotify item 8,genres_8,followers_8,popularity_8
spotify_artists_1009,Spotify item 9,genres_9,followers_9,popularity_9
spotify_artists_1010,Spotify item 10,genres_10,followers_10,popularity_10
spotify_artists_1011,Spotify item 11,genres_11,followers_11,popularity_11
spotify_artists_1012,Spotify item 12,genres_12,followers_12,popularity_12
spotify_artists_1013,Spotify item 13,genres_13,followers_13,popularity_13
spotify_artists_1014,Spotify item 14,genres_14,followers_14,popularity_14
spotify_artists_1015,Spotify item 15,genres_15,followers_15,popularity_15
spotify_artists_1016,Spotify item 16,genres_16,followers_16,popularity_16
spotify_artists_1017,Spotify item 17,genres_17,followers_17,popularity_17
spotify_artists_1018,Spotify item 18,genres_18,followers_18,popularity_18
spotify_artists_1019,Spotify item 19,genres_19,followers_19,popularity_19
spotify_artists_1020,Spotify item 20,genres_20,followers_20,popularity_20
spotify_artists_1021,Spotify item 21,genres_21,followers_21,popularity_21
spotify_artists_1022,Spotify item 22,genres_22,followers_22,popularity_22
spotify_artists_1023,Spotify item 23,genres_23,followers_23,popularity_23
spotify_artists_1024,Spotify item 24,genres_24,followers_24,popularity_24
spotify_artists_1025,Spotify item 25,genres_25,followers_25,popularity_25
spotify_artists_1026,Spotify item 26,genres_26,followers_26,popularity_26
spotify_artists_1027,Spotify item 27,genres_27,followers_27,popularity_27
spotify_artists_1028,Spotify item 28,genres_28,followers_28,popularity_28
spotify_artists_1029,Spotify item 29,genres_29,followers_29,popularity_29
spotify_artists_1030,Spotify item 30,genres_30,followers_30,popularity_30
spotify_artists_1031,Spotify item 31,genres_31,followers_31,popularity_31
spotify_artists_1032,Spotify item 32,genres_32,followers_32,popularity_32
spotify_artists_1033,Spotify item 33,genres_33,followers_33,popularity_33
spotify_artists_1034,Spotify item 34,genres_34,followers_34,popularity_34
spotify_artists_1035,Spotify item 35,genres_35,followers_35,popularity_35
spotify_artists_1036,Spotify item 36,genres_36,followers_36,popularity_36
spotify_artists_1037,Spotify item 37,genres_37,followers_37,popularity_37
spotify_artists_1038,Spotify item 38,genres_38,followers_38,popularity_38
spotify_artists_1039,Spotify item 39,genres_39,followers_39,popularity_39
spotify_artists_1040,Spotify item 40,genres_40,followers_40,popularity_40
spotify_artists_1041,Spotify item 41,genres_41,followers_41,popularity_41
spotify_artists_1042,Spotify item 42,genres_42,followers_42,popularity_42
spotify_artists_1043,Spotify item 43,genres_43,followers_43,popularity_43
spotify_artists_1044,Spotify item 44,genres_44,followers_44,popularity_44
spotify_artists_1045,Spotify item 45,genres_45,followers_45,popularity_45
spotify_artists_1046,Spotify item 46,genres_46,followers_46,popularity_46
spotify_artists_1047,Spotify item 47,genres_47,followers_47,popularity_47
spotify_artists_1048,Spotify item 48,genres_48,followers_48,popularity_48
spotify_artists_1049,Spotify item 49,genres_49,followers_49,popularity_49
spotify_artists_1050,Spotify item 50,genres_50,followers_50,popularity_50
spotify_artists_1051,Spotify item 51,genres_51,followers_51,popularity_51
spotify_artists_1052,Spotify item 52,genres_52,followers_52,popularity_52
spotify_artists_1053,Spotify item 53,genres_53,followers_53,popularity_53
spotify_artists_1054,Spotify item 54,genres_54,followers_54,popularity_54
spotify_artists_1055,Spotify item 55,genres_55,followers_55,popularity_55
spotify_artists_1056,Spotify item 56,genres_56,followers_56,popularity_56
spotify_artists_1057,Spotify item 57,genres_57,followers_57,popularity_57
spotify_artists_1058,Spotify item 58,genres_58,followers_58,popularity_58
spotify_artists_1059,Spotify item 59,genres_59,followers_59,popularity_59
spotify_artists_1060,Spotify item 60,genres_60,followers_60,popularity_60
spotify_artists_1061,Spotify item 61,genres_61,followers_61,popularity_61
spotify_artists_1062,Spotify item 62,genres_62,followers_62,popularity_62
spotify_artists_1063,Spotify item 63,genres_63,followers_63,popularity_63
spotify_artists_1064,Spotify item 64,genres_64,followers_64,popularity_64
spotify_artists_1065,Spotify item 65,genres_65,followers_65,popularity_65
spotify_artists_1066,Spotify item 66,genres_66,followers_66,popularity_66
spotify_artists_1067,Spotify item 67,genres_67,followers_67,popularity_67
spotify_artists_1068,Spotify item 68,genres_68,followers_68,popularity_68
spotify_artists_1069,Spotify item 69,genres_69,followers_69,popularity_69
spotify_artists_1070,Spotify item 70,genres_70,followers_70,popularity_70
spotify_artists_1071,Spotify item 71,genres_71,followers_71,popularity_71
spotify_artists_1072,Spotify item 72,genres_72,followers_72,popularity_72
spotify_artists_1073,Spotify item 73,genres_73,followers_73,popularity_73
spotify_artists_1074,Spotify item 74,genres_74,followers_74,popularity_74
spotify_artists_1075,Spotify item 75,genres_75,followers_75,popularity_75
spotify_artists_1076,Spotify item 76,genres_76,followers_76,popularity_76
spotify_artists_1077,Spotify item 77,genres_77,followers_77,popularity_77
spotify_artists_1078,Spotify item 78,genres_78,followers_78,popularity_78
spotify_artists_1079,Spotify item 79,genres_79,followers_79,popularity_79
spotify_artists_1080,Spotify item 80,genres_80,followers_80,popularity_80
spotify_artists_1081,Spotify item 81,genres_81,followers_81,popularity_81
spotify_artists_1082,Spotify item 82,genres_82,followers_82,popularity_82
spotify_artists_1083,Spotify item 83,genres_83,followers_83,popularity_83
spotify_artists_1084,Spotify item 84,genres_84,followers_84,popularity_84
spotify_artists_1085,Spotify item 85,genres_85,followers_85,popularity_85
spotify_artists_1086,Spotify item 86,genres_86,followers_86,popularity_86
spotify_artists_1087,Spotify item 87,genres_87,followers_87,popularity_87
spotify_artists_1088,Spotify item 88,genres_88,followers_88,popularity_88
spotify_artists_1089,Spotify item 89,genres_89,followers_89,popularity_89
spotify_artists_1090,Spotify item 90,genres_90,followers_90,popularity_90
spotify_artists_1091,Spotify item 91,genres_91,followers_91,popularity_91
spotify_artists_1092,Spotify item 92,genres_92,followers_92,popularity_92
spotify_artists_1093,Spotify item 93,genres_93,followers_93,popularity_93
spotify_artists_1094,Spotify item 94,genres_94,followers_94,popularity_94
spotify_artists_1095,Spotify item 95,genres_95,followers_95,popularity_95
spotify_artists_1096,Spotify item 96,genres_96,followers_96,popularity_96
spotify_artists_1097,Spotify item 97,genres_97,followers_97,popularity_97
spotify_artists_1098,Spotify item 98,genres_98,followers_98,popularity_98
spotify_artists_1099,Spotify item 99,genres_99,followers_99,popularity_99
