ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1696153500.000100,C_SHOP_FLOOR,U_AMIT,boss check the autozone invoice something's off on the rotors,,0,
1696155300.000200,C_SHOP_FLOOR,U_MAYA,"heads up miguel and deshawn both want next wed off, we can't do that right?",,0,
1696069200.000300,C_SHOP_FLOOR,U_CARLOS,chen civic bumper is sprayed and in the booth curing,,0,
1696072800.000400,C_SHOP_FLOOR,U_AMIT,nice work carlos. color match looks solid,,0,
1695982800.000500,C_SHOP_FLOOR,U_MAYA,reeves is coming tuesday for the kia pickup. i already printed the invoice,,0,
1695896400.000600,C_SHOP_FLOOR,U_MIGUEL,that altima fender from lkq was supposed to be here yesterday. anyone got tracking?,,0,
1695900000.000700,C_SHOP_FLOOR,U_MAYA,i'll call lkq in the morning and check on it,,0,
1696069500.000800,C_RADIO_TEAM,U_HARI,"diwali episode oct 5 is going to be big. still locking down guests, will update by wednesday",,0,
1695982200.000900,C_RADIO_TEAM,U_HARI,sunita wants the run sheet by thursday. need to finalize music list too,,0,
1695985800.001000,C_RADIO_TEAM,U_MAYA,i can help pull the diwali playlist from spotify if you want,,0,
1695899400.001100,C_RADIO_TEAM,U_HARI,patel's jewelers and edison savings both interested in ad spots for the diwali ep,,0,
1696072200.001200,C_GENERAL,U_DESHAWN,who's bringing lunch tomorrow? i vote pho,,0,
1696073400.001300,C_GENERAL,U_CARLOS,lol always pho with you. pizza?,,0,
1695895200.001400,C_GENERAL,U_HARI,bbq planning: tent is confirmed for oct 9 setup. ravi's handling grill. mom's doing the food. we need someone on setup crew morning of,,0,
1695898800.001500,C_GENERAL,U_AMIT,i can come in early for setup. miguel too probably,,0,
1688025733.813941,C_GENERAL,U_CARLOS,Paint booth is open,,0,
1688033447.705808,C_WDVI_PROD,U_MAYA,Need a hand on the F-150,,0,
1688099656.321820,C_WDVI_PROD,U_MAYA,Bay 2 is free,,0,
1688026483.335635,C_WDVI_PROD,U_MIGUEL,Who's covering the front desk?,,0,
1688040152.111147,C_SHOP_FLOOR,U_AMIT,Great show today team,,0,
1688045824.297590,C_SHOP_FLOOR,U_DESHAWN,Need a hand on the F-150,,0,
1688097284.467476,C_WDVI_PROD,U_HARI,Who's covering the front desk?,,0,
1688085416.810404,C_WDVI_PROD,U_AMIT,Customer running late,,0,
1688062932.304919,C_WDVI_PROD,U_CARLOS,Need a hand on the F-150,,0,
1688015201.137820,C_GENERAL,U_HARI,Great show today team,,0,
1688055625.792373,C_GENERAL,U_HARI,Who's covering the front desk?,,0,
1688088232.572193,C_WDVI_PROD,U_MIGUEL,Parts order went in,,0,
1688087553.486821,C_GENERAL,U_MAYA,Need a hand on the F-150,,0,
1688059311.492896,C_WDVI_PROD,U_HARI,Who's covering the front desk?,,0,
1688058200.543075,C_GENERAL,U_MAYA,Need a hand on the F-150,,0,
1688039694.214382,C_SHOP_FLOOR,U_AMIT,Lunch order going out,,0,
1688078829.803760,C_GENERAL,U_HARI,Who's covering the front desk?,,0,
1688080175.676589,C_WDVI_PROD,U_MAYA,Need a hand on the F-150,,0,
1688032241.866757,C_SHOP_FLOOR,U_CARLOS,Lunch order going out,,0,
1688052080.607332,C_WDVI_PROD,U_CARLOS,Great show today team,,0,
1688041452.800589,C_WDVI_PROD,U_CARLOS,Bay 2 is free,,0,
1688065587.780760,C_GENERAL,U_MIGUEL,Lunch order going out,,0,
1688016991.342172,C_WDVI_PROD,U_CARLOS,Customer running late,,0,
1688050788.240396,C_SHOP_FLOOR,U_DESHAWN,Customer running late,,0,
1688018101.488426,C_SHOP_FLOOR,U_DESHAWN,Paint booth is open,,0,
1688078089.452385,C_WDVI_PROD,U_MAYA,Parts order went in,,0,
1688081883.448868,C_GENERAL,U_HARI,Who's covering the front desk?,,0,
1688084251.337758,C_GENERAL,U_HARI,Who's covering the front desk?,,0,
1688059789.559808,C_GENERAL,U_MAYA,Customer running late,,0,
1688066746.489517,C_SHOP_FLOOR,U_DESHAWN,Great show today team,,0,
1688066013.491901,C_SHOP_FLOOR,U_DESHAWN,Great show today team,,0,
1688082599.999432,C_WDVI_PROD,U_MAYA,Lunch order going out,,0,
1688031898.374395,C_SHOP_FLOOR,U_MAYA,Paint booth is open,,0,
1688034569.814708,C_GENERAL,U_HARI,Bay 2 is free,,0,
1688029322.695512,C_SHOP_FLOOR,U_MIGUEL,Who's covering the front desk?,,0,
1688088337.165772,C_SHOP_FLOOR,U_CARLOS,Parts order went in,,0,
1688086108.756445,C_WDVI_PROD,U_DESHAWN,Bay 2 is free,,0,
1688073007.733002,C_WDVI_PROD,U_DESHAWN,Bay 2 is free,,0,
1688096396.251863,C_GENERAL,U_DESHAWN,Great show today team,,0,
1688060492.232669,C_WDVI_PROD,U_MAYA,Need a hand on the F-150,,0,
1688024084.760249,C_GENERAL,U_HARI,Customer running late,,0,
1688088393.621325,C_GENERAL,U_HARI,Paint booth is open,,0,
1688038012.724604,C_GENERAL,U_HARI,Lunch order going out,,0,
1688068644.634808,C_WDVI_PROD,U_CARLOS,Bay 2 is free,,0,
1688065480.915993,C_WDVI_PROD,U_CARLOS,Lunch order going out,,0,
1688072413.689368,C_SHOP_FLOOR,U_MAYA,Great show today team,,0,
1688060984.253211,C_SHOP_FLOOR,U_DESHAWN,Bay 2 is free,,0,
1688063383.386537,C_SHOP_FLOOR,U_CARLOS,Lunch order going out,,0,
1688062626.515918,C_WDVI_PROD,U_AMIT,Lunch order going out,,0,
1688074452.794632,C_SHOP_FLOOR,U_MIGUEL,Customer running late,,0,
1688048858.945060,C_GENERAL,U_MAYA,Bay 2 is free,,0,
1688060263.679792,C_GENERAL,U_CARLOS,Paint booth is open,,0,
1688013006.845949,C_GENERAL,U_CARLOS,Customer running late,,0,
1688071280.946984,C_GENERAL,U_AMIT,Paint booth is open,,0,
1688021018.401441,C_GENERAL,U_MAYA,Need a hand on the F-150,,0,
1688047187.341749,C_SHOP_FLOOR,U_CARLOS,Great show today team,,0,
1688075185.834842,C_SHOP_FLOOR,U_MAYA,Parts order went in,,0,
1688084472.404678,C_WDVI_PROD,U_MAYA,Bay 2 is free,,0,
1688040115.621014,C_SHOP_FLOOR,U_HARI,Who's covering the front desk?,,0,
1688046454.795929,C_GENERAL,U_HARI,Great show today team,,0,
