playlist_id,track_id,position,added_at
pl_001,trk_001,0,2026-12-20T10:00:00Z
pl_001,trk_002,1,2026-12-20T10:01:00Z
pl_001,trk_003,2,2026-12-20T10:02:00Z
pl_001,trk_004,3,2026-12-20T10:03:00Z
pl_001,trk_005,4,2026-12-20T10:04:00Z
pl_002,trk_006,0,2026-02-15T08:00:00Z
pl_002,trk_007,1,2026-02-15T08:01:00Z
pl_002,trk_008,2,2026-02-15T08:02:00Z
pl_002,trk_009,3,2026-02-15T08:03:00Z
pl_002,trk_010,4,2026-02-15T08:04:00Z
pl_003,trk_011,0,2025-01-01T00:00:00Z
pl_003,trk_012,1,2025-01-01T00:01:00Z
pl_003,trk_013,2,2025-01-01T00:02:00Z
