channel_id,user_id
C001GENERA,U001PERSONA
C001GENERA,U002MARK
C001GENERA,U003JESSIC
C001GENERA,U004JOSHUA
C001GENERA,U005RICHAR
C001GENERA,U006KAITLY
C001GENERA,U007RENEE
C001GENERA,U008JAMES
C001GENERA,U009LARRY
C001GENERA,U010BRITTA
C002RANDOM,U001PERSONA
C002RANDOM,U002MARK
C002RANDOM,U003JESSIC
C002RANDOM,U004JOSHUA
C002RANDOM,U005RICHAR
C002RANDOM,U006KAITLY
C002RANDOM,U007RENEE
C002RANDOM,U008JAMES
C002RANDOM,U009LARRY
C002RANDOM,U010BRITTA
C003WINDBR,U001PERSONA
C003WINDBR,U002MARK
C003WINDBR,U003JESSIC
C003WINDBR,U004JOSHUA
C003WINDBR,U005RICHAR
C003WINDBR,U006KAITLY
C003WINDBR,U007RENEE
C003WINDBR,U008JAMES
C003WINDBR,U009LARRY
C003WINDBR,U010BRITTA
C004ANNOUN,U001PERSONA
C004ANNOUN,U002MARK
C004ANNOUN,U003JESSIC
C004ANNOUN,U004JOSHUA
C004ANNOUN,U005RICHAR
C004ANNOUN,U006KAITLY
C004ANNOUN,U007RENEE
C004ANNOUN,U008JAMES
C004ANNOUN,U009LARRY
C004ANNOUN,U010BRITTA
C014DESIGN,U073EVANS
C038HELP,U110TAYLOR
C008HELP,U018ALLEN
C017TEAM,U073EVANS
C027HELP,U094DAVIS
C010PROJ,U052JACKSO
C036DEPT,U060RODRIG
C021TEAM,U008JAMES
C012DEV,U006KAITLY
C003WINDBR,U089NELSON
C025SOCIAL,U089NELSON
C021TEAM,U102LEWIS
C035OPS,U056ADAMS
C009DATA,U021TAYLOR
C013TEAM,U109PHILLI
C029DEV,U010BRITTA
C023DEV,U086ANDERS
C017TEAM,U057KING
C035OPS,U073EVANS
C003WINDBR,U102LEWIS
C037OPS,U032MARTIN
C031HELP,U067WILSON
C030TEAM,U104MILLER
C029DEV,U097JOHNSO
C010PROJ,U054LEE
C042RESEAR,U006KAITLY
C036DEPT,U011EVANS
C006TEAM,U055HILL
C009DATA,U103HARRIS
C009DATA,U074GREEN
C043OPS,U021TAYLOR
C017TEAM,U068LEE
C010PROJ,U016MARTIN
C042RESEAR,U004JOSHUA
C008HELP,U105ADAMS
C013TEAM,U067WILSON
C001GENERA,U016MARTIN
C043OPS,U029WILLIA
C006TEAM,U096MILLER
C012DEV,U094DAVIS
C038HELP,U035SMITH
C043OPS,U088LEWIS
C003WINDBR,U065MITCHE
C013TEAM,U047WHITE
C030TEAM,U098LEWIS
C015HELP,U095WHITE
C021TEAM,U042JONES
C042RESEAR,U071MOORE
C040PROJ,U009LARRY
C018RESEAR,U059THOMPS
C044PROJ,U069PHILLI
C032DATA,U030JACKSO
C009DATA,U037WHITE
C003WINDBR,U074GREEN
C006TEAM,U094DAVIS
C017TEAM,U036MARTIN
C030TEAM,U039JACKSO
C037OPS,U072RODRIG
C010PROJ,U065MITCHE
C025SOCIAL,U069PHILLI
C038HELP,U059THOMPS
C017TEAM,U031CLARK
C028DESIGN,U047WHITE
C007OPS,U069PHILLI
C009DATA,U038GARCIA
C016HELP,U006KAITLY
C021TEAM,U080WRIGHT
C038HELP,U025KING
C027HELP,U078KING
C027HELP,U079HALL
C024RESEAR,U067WILSON
C014DESIGN,U089NELSON
C023DEV,U002MARK
C009DATA,U012WRIGHT
C025SOCIAL,U034WRIGHT
C019PROJ,U035SMITH
C023DEV,U085CARTER
C030TEAM,U051JOHNSO
C012DEV,U049PHILLI
C029DEV,U087RODRIG
C009DATA,U048GREEN
C022DESIGN,U086ANDERS
C022DESIGN,U037WHITE
C038HELP,U105ADAMS
C022DESIGN,U067WILSON
C003WINDBR,U057KING
C044PROJ,U093ROBERT
C004ANNOUN,U028ADAMS
C010PROJ,U062HILL
C034DESIGN,U067WILSON
C011RESEAR,U004JOSHUA
C003WINDBR,U098LEWIS
C041RESEAR,U006KAITLY
C024RESEAR,U078KING
C003WINDBR,U044JOHNSO
C043OPS,U018ALLEN
C003WINDBR,U090HARRIS
C024RESEAR,U013WRIGHT
C006TEAM,U059THOMPS
C014DESIGN,U020EVANS
