ts,channel_id,user_id,text,thread_ts,reply_count,reactions
2025-12-13T03:59:57+00:00,C001GENERA,U001PERSONA,The bootstrap CIs on the Novaris Q2 dataset are skewed right — median 0.34 but 95th percentile blows out past 1.2. You seeing that on your end too?,,0,
2025-12-13T04:00:27+00:00,C001GENERA,U003JESSIC,Yeah flagged it Friday. Pretty sure it's the 65+ subgroup pulling the tail. Only 23 subjects in that cell.,,0,
2025-12-13T04:00:57+00:00,C001GENERA,U001PERSONA,That's it. Stratify rather than trim — protocol language supports it and collapsing the cohort loses the signal we actually care about.,,0,
2025-12-13T04:01:27+00:00,C001GENERA,U005RICHAR,Agreed. Do we loop Priya in before Wednesday's presentation or just run both versions and let her pick?,,0,
2025-12-13T04:01:57+00:00,C001GENERA,U001PERSONA,Run both. If they diverge she needs to see it before we're standing in front of the room.,,0,
1730000000.248157,C011RESEAR,U068LEE,LGTM shipping it,,0,
1730000137.326798,C040PROJ,U036MARTIN,Great work everyone,,0,
1730000274.713642,C019PROJ,U027NELSON,Great work everyone,,0,
1730000411.702803,C002RANDOM,U060RODRIG,Standup at 10am today,,0,
1730000548.428186,C026OPS,U095WHITE,Thanks for the quick turnaround,,0,
1730000685.816602,C007OPS,U100GREEN,Standup at 10am today,,0,
1730000822.674830,C040PROJ,U051JOHNSO,Deploy went out cleanly,,0,
1730000959.382926,C043OPS,U014HALL,Great work everyone,,0,
1730001096.323587,C027HELP,U049PHILLI,Can someone review the latest PR,,0,
1730001233.476070,C005OPS,U070CAMPBE,Can someone review the latest PR,,0,
1730001370.752534,C039PROJ,U003JESSIC,Blocked on the data export,,0,
1730001507.237862,C012DEV,U055HILL,Can someone review the latest PR,,0,
1730001644.340270,C017TEAM,U083HALL,Docs are updated,,0,
1730001781.704492,C039PROJ,U042JONES,Can someone review the latest PR,,0,
1730001918.391689,C023DEV,U036MARTIN,Let us sync after lunch,,0,
1730002055.495587,C007OPS,U039JACKSO,Great work everyone,,0,
1730002192.369915,C025SOCIAL,U050CARTER,Can someone review the latest PR,,0,
1730002329.640456,C024RESEAR,U081BAKER,Numbers look good this week,,0,
1730002466.958848,C037OPS,U080WRIGHT,LGTM shipping it,,0,
1730002603.199401,C013TEAM,U104MILLER,Let us sync after lunch,,0,
1730002740.456463,C020OPS,U101RODRIG,LGTM shipping it,,0,
1730002877.301370,C026OPS,U003JESSIC,Let us sync after lunch,,0,
1730003014.293218,C019PROJ,U076MILLER,Rolling this to next sprint,,0,
1730003151.809169,C012DEV,U064WILLIA,Blocked on the data export,,0,
1730003288.560723,C014DESIGN,U037WHITE,Blocked on the data export,,0,
1730003425.838609,C019PROJ,U046WRIGHT,Great work everyone,,0,
1730003562.677488,C022DESIGN,U065MITCHE,Meeting notes posted in the channel,,0,
1730003699.233169,C020OPS,U101RODRIG,Can someone review the latest PR,,0,
1730003836.622254,C042RESEAR,U107ADAMS,LGTM shipping it,,0,
1730003973.304048,C019PROJ,U054LEE,Great work everyone,,0,
1730004110.574863,C003WINDBR,U095WHITE,Deploy went out cleanly,,0,
1730004247.870391,C037OPS,U052JACKSO,Great work everyone,,0,
1730004384.334942,C006TEAM,U046WRIGHT,Meeting notes posted in the channel,,0,
1730004521.956542,C015HELP,U061ROBERT,LGTM shipping it,,0,
1730004658.139512,C009DATA,U033NELSON,Great work everyone,,0,
1730004795.992288,C009DATA,U026THOMPS,Meeting notes posted in the channel,,0,
1730004932.548094,C029DEV,U035SMITH,Rolling this to next sprint,,0,
1730005069.373902,C027HELP,U040CARTER,Standup at 10am today,,0,
1730005206.847328,C027HELP,U009LARRY,Meeting notes posted in the channel,,0,
1730005343.599808,C010PROJ,U096MILLER,Meeting notes posted in the channel,,0,
1730005480.117338,C040PROJ,U063JONES,Can someone review the latest PR,,0,
1730005617.127900,C006TEAM,U011EVANS,Deploy went out cleanly,,0,
1730005754.456520,C044PROJ,U104MILLER,Can someone review the latest PR,,0,
1730005891.208049,C034DESIGN,U081BAKER,Let us sync after lunch,,0,
