city_id,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,visibility,dt
4562144,802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4572144,10802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4582144,20802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4592144,30802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4602144,40802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4612144,50802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4622144,60802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4632144,70802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4642144,80802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4652144,90802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4662144,100802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4672144,110802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4682144,120802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4692144,130802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4702144,140802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4712144,150802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4722144,160802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4732144,170802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4742144,180802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4752144,190802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4762144,200802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4772144,210802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4782144,220802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4792144,230802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4802144,240802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4812144,250802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4822144,260802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4832144,270802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4842144,280802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4852144,290802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4862144,300802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4872144,310802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4882144,320802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4892144,330802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4902144,340802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4912144,350802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4922144,360802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4932144,370802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4942144,380802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4952144,390802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4962144,400802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4972144,410802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4982144,420802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
4992144,430802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5002144,440802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5012144,450802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5022144,460802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5032144,470802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5042144,480802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5052144,490802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5062144,500802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5072144,510802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5082144,520802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5092144,530802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5102144,540802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5112144,550802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5122144,560802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5132144,570802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5142144,580802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5152144,590802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5162144,600802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5172144,610802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5182144,620802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5192144,630802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5202144,640802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5212144,650802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5222144,660802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5232144,670802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5242144,680802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5252144,690802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5262144,700802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5272144,710802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5282144,720802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5292144,730802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5302144,740802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5312144,750802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5322144,760802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5332144,770802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5342144,780802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
5352144,790802,Clouds,partly cloudy,03d,54.0,52.0,50.0,58.0,1018,68,6.0,290,40,10000,1760268000
