id,name,country,state,lat,lon,timezone
4562144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4562109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5218067,Reading,US,PA,40.3357,-75.9269,America/New_York
5197079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4572144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4572109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5228067,Reading,US,PA,40.3357,-75.9269,America/New_York
5207079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4582144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4582109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5238067,Reading,US,PA,40.3357,-75.9269,America/New_York
5217079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4592144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4592109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5248067,Reading,US,PA,40.3357,-75.9269,America/New_York
5227079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4602144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4602109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5258067,Reading,US,PA,40.3357,-75.9269,America/New_York
5237079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4612144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4612109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5268067,Reading,US,PA,40.3357,-75.9269,America/New_York
5247079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4622144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4622109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5278067,Reading,US,PA,40.3357,-75.9269,America/New_York
5257079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4632144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4632109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5288067,Reading,US,PA,40.3357,-75.9269,America/New_York
5267079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4642144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4642109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5298067,Reading,US,PA,40.3357,-75.9269,America/New_York
5277079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4652144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4652109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5308067,Reading,US,PA,40.3357,-75.9269,America/New_York
5287079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4662144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4662109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5318067,Reading,US,PA,40.3357,-75.9269,America/New_York
5297079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4672144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4672109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5328067,Reading,US,PA,40.3357,-75.9269,America/New_York
5307079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4682144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4682109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5338067,Reading,US,PA,40.3357,-75.9269,America/New_York
5317079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4692144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4692109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5348067,Reading,US,PA,40.3357,-75.9269,America/New_York
5327079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4702144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4702109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5358067,Reading,US,PA,40.3357,-75.9269,America/New_York
5337079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4712144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4712109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5368067,Reading,US,PA,40.3357,-75.9269,America/New_York
5347079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4722144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4722109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5378067,Reading,US,PA,40.3357,-75.9269,America/New_York
5357079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4732144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4732109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5388067,Reading,US,PA,40.3357,-75.9269,America/New_York
5367079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4742144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4742109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5398067,Reading,US,PA,40.3357,-75.9269,America/New_York
5377079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
4752144,Wyomissing,US,PA,40.3318,-75.9707,America/New_York
4752109,West Reading,US,PA,40.3355,-75.9560,America/New_York
5408067,Reading,US,PA,40.3357,-75.9269,America/New_York
5387079,Lancaster,US,PA,40.0379,-76.3055,America/New_York
