channel_id,user_id
C05KRUSTEAM01,U05KRUS0001
C05KRUSTEAM01,U05KRUS0002
C05KRUSTEAM01,U05KRUS0003
C05KRUSTEAM01,U05KRUS0004
C05KRUSTEAM01,U05KRUS0005
C05KRUSCHOR01,U05KRUS0001
C05KRUSCHOR01,U05KRUS0002
C05KRUSPARENTPREP,U05KRUS0001
C05KRUSPARENTPREP,U05KRUS0002
C05KRUSGEN01,U05KRUS0001
C05KRUSGEN01,U05KRUS0002
C05KRUSGEN01,U05KRUS0003
C05KRUSGEN01,U05KRUS0004
C05KRUSGEN01,U05KRUS0005
C05KRUSGEN01,U05KRUS0006
C05KRUSGEN01,U05KRUS0007
C05KRUSGEN01,U05KRUS0008
C05KRUSFAC01,U05KRUS0001
C05KRUSFAC01,U05KRUS0002
C05KRUSFAC01,U05KRUS0005
C05KRUSFAC01,U05KRUS0008
C05KRUSSHOW01,U05KRUS0001
C05KRUSSHOW01,U05KRUS0002
C05KRUSSHOW01,U05KRUS0004
C05KRUSSHOW01,U05KRUS0007
C05KRUSSHOW01,U05KRUS0008
C05KRUSSHOW01,U05KRUS0009
