ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1728302400.001,ch_001,usr_compliance,New OCC guidance on CRA data collection released. See attachment.,,3,
1728388800.001,ch_001,usr_compliance_2,Anyone else seeing discrepancies in the Q3 BSA filings? Our numbers are off by about $2M.,,5,
1728302400.000,ch_001,usr_3,Compliance channel message 0,,0,
1728306000.001,ch_001,usr_8,Compliance channel message 1,,0,
1728309600.002,ch_001,usr_9,Compliance channel message 2,,0,
1728313200.003,ch_001,usr_10,Compliance channel message 3,,0,
1728316800.004,ch_001,usr_9,Compliance channel message 4,,0,
1728320400.005,ch_001,usr_5,Compliance channel message 5,,0,
1728324000.006,ch_001,usr_9,Compliance channel message 6,,0,
1728327600.007,ch_001,usr_7,Compliance channel message 7,,0,
1728331200.008,ch_001,usr_8,Compliance channel message 8,,0,
1728334800.009,ch_001,usr_3,Compliance channel message 9,,0,
1728338400.010,ch_001,usr_5,Compliance channel message 10,,0,
1728342000.011,ch_001,usr_7,Compliance channel message 11,,0,
1728345600.012,ch_001,usr_8,Compliance channel message 12,,0,
1728349200.013,ch_001,usr_3,Compliance channel message 13,,0,
1728352800.014,ch_001,usr_6,Compliance channel message 14,,0,
1728356400.015,ch_001,usr_3,Compliance channel message 15,,0,
1728360000.016,ch_001,usr_8,Compliance channel message 16,,0,
1728363600.017,ch_001,usr_9,Compliance channel message 17,,0,
1727796600.0021,ch_001,usr_18,Status report,,0,
1727797200.0022,ch_001,usr_19,Meeting reminder,,0,
1727797800.0023,ch_001,usr_3,Question about schedule,,0,
1727798400.0024,ch_001,usr_8,FYI attached,,0,
1727799000.0025,ch_001,usr_18,Acknowledged,,0,
1727799600.0026,ch_001,usr_19,Thanks for the update,,0,
1727800200.0027,ch_001,usr_7,Will follow up,,0,
1727800800.0028,ch_001,usr_5,Noted,,0,
1727801400.0029,ch_001,usr_6,On it,,0,
1727802000.0030,ch_001,usr_7,Team update,,0,
1727802600.0031,ch_001,usr_12,Status report,,0,
1727803200.0032,ch_001,usr_5,Meeting reminder,,0,
1727803800.0033,ch_001,usr_13,Question about schedule,,0,
1727804400.0034,ch_001,usr_19,FYI attached,,0,
1727805000.0035,ch_001,usr_1,Acknowledged,,0,
1727805600.0036,ch_001,usr_4,Thanks for the update,,0,
1727806200.0037,ch_001,usr_8,Will follow up,,0,
1727806800.0038,ch_001,usr_20,Noted,,0,
1727807400.0039,ch_001,usr_6,On it,,0,
1727808000.0040,ch_001,usr_14,Team update,,0,
1727808600.0041,ch_001,usr_3,Status report,,0,
1727809200.0042,ch_001,usr_16,Meeting reminder,,0,
1727809800.0043,ch_001,usr_2,Question about schedule,,0,
1727810400.0044,ch_001,usr_9,FYI attached,,0,
1727811000.0045,ch_001,usr_2,Acknowledged,,0,
1727811600.0046,ch_001,usr_13,Thanks for the update,,0,
1727812200.0047,ch_001,usr_15,Will follow up,,0,
1727812800.0048,ch_001,usr_14,Noted,,0,
1727813400.0049,ch_001,usr_15,On it,,0,
1727814000.0050,ch_001,usr_3,Team update,,0,
1727814600.0051,ch_001,usr_7,Status report,,0,
1727815200.0052,ch_001,usr_14,Meeting reminder,,0,
1727815800.0053,ch_001,usr_2,Question about schedule,,0,
1727816400.0054,ch_001,usr_11,FYI attached,,0,
1727817000.0055,ch_001,usr_16,Acknowledged,,0,
1727817600.0056,ch_001,usr_6,Thanks for the update,,0,
1727818200.0057,ch_001,usr_16,Will follow up,,0,
1727818800.0058,ch_001,usr_6,Noted,,0,
1727819400.0059,ch_001,usr_2,On it,,0,
1727820000.0060,ch_001,usr_20,Team update,,0,
1727820600.0061,ch_001,usr_18,Status report,,0,
1727821200.0062,ch_001,usr_4,Meeting reminder,,0,
1727821800.0063,ch_001,usr_8,Question about schedule,,0,
1727822400.0064,ch_001,usr_19,FYI attached,,0,
1727823000.0065,ch_001,usr_20,Acknowledged,,0,
1727823600.0066,ch_001,usr_19,Thanks for the update,,0,
1727824200.0067,ch_001,usr_6,Will follow up,,0,
1727824800.0068,ch_001,usr_2,Noted,,0,
1727825400.0069,ch_001,usr_18,On it,,0,
1727826000.0070,ch_001,usr_15,Team update,,0,
1727826600.0071,ch_001,usr_14,Status report,,0,
1727827200.0072,ch_001,usr_1,Meeting reminder,,0,
1727827800.0073,ch_001,usr_5,Question about schedule,,0,
1727828400.0074,ch_001,usr_1,FYI attached,,0,
1727829000.0075,ch_001,usr_7,Acknowledged,,0,
1727829600.0076,ch_001,usr_5,Thanks for the update,,0,
1727830200.0077,ch_001,usr_9,Will follow up,,0,
1727830800.0078,ch_001,usr_7,Noted,,0,
1727831400.0079,ch_001,usr_13,On it,,0,
1727832000.0080,ch_001,usr_1,Team update,,0,
1727832600.0081,ch_001,usr_10,Status report,,0,
1727833200.0082,ch_001,usr_9,Meeting reminder,,0,
1727833800.0083,ch_001,usr_9,Question about schedule,,0,
1727834400.0084,ch_001,usr_11,FYI attached,,0,
1727835000.0085,ch_001,usr_1,Acknowledged,,0,
1727835600.0086,ch_001,usr_9,Thanks for the update,,0,
1727836200.0087,ch_001,usr_8,Will follow up,,0,
1727836800.0088,ch_001,usr_4,Noted,,0,
1727837400.0089,ch_001,usr_6,On it,,0,
1727838000.0090,ch_001,usr_17,Team update,,0,
1727838600.0091,ch_001,usr_9,Status report,,0,
1727839200.0092,ch_001,usr_17,Meeting reminder,,0,
1727839800.0093,ch_001,usr_1,Question about schedule,,0,
1727840400.0094,ch_001,usr_10,FYI attached,,0,
1727841000.0095,ch_001,usr_14,Acknowledged,,0,
