city_id,dt,dt_txt,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,clouds,pop
4487042,1728050400,62.8,68.1,61.2,78.2,1015,52,12.2,220,12,40,0.05,0,0,Rain,scattered clouds
4487042,1728061200,55.7,60.6,51.2,77.7,1015,58,8.2,220,12,40,0.03,0,0,Clouds,clear sky
4487042,1728072000,71.8,62.7,53.3,81.9,1015,73,9.0,220,12,40,0.06,0,0,Rain,light rain
4487042,1728082800,66.2,55.5,55.2,78.4,1015,51,6.5,220,12,40,0.11,0,0,Partly Cloudy,clear sky
4487042,1728093600,60.8,75.1,58.0,72.0,1015,62,6.5,220,12,40,0.17,0,0,Clouds,clear sky
4487042,1728104400,67.0,55.7,56.6,81.0,1015,60,11.7,220,12,40,0.04,0,0,Partly Cloudy,light rain
4487042,1728115200,70.4,60.4,50.3,77.1,1015,52,6.1,220,12,40,0.16,0,0,Rain,light rain
4487042,1728126000,60.4,75.8,58.7,79.1,1015,59,13.6,220,12,40,0.12,0,0,Partly Cloudy,scattered clouds
4487042,1728136800,69.0,53.5,52.8,80.3,1015,73,11.9,220,12,40,0.28,0,0,Clear,scattered clouds
4487042,1728147600,60.5,55.9,56.1,70.2,1015,77,7.6,220,12,40,0.22,0,0,Rain,scattered clouds
4487042,1728158400,61.0,57.5,56.9,78.2,1015,48,8.0,220,12,40,0.16,0,0,Partly Cloudy,scattered clouds
4487042,1728169200,71.8,64.1,57.9,70.8,1015,77,13.2,220,12,40,0.17,0,0,Rain,clear sky
4487042,1728180000,73.0,70.5,59.0,73.4,1015,74,13.7,220,12,40,0.25,0,0,Clouds,scattered clouds
4487042,1728190800,55.4,64.3,59.1,77.5,1015,44,6.4,220,12,40,0.14,0,0,Clouds,clear sky
4487042,1728201600,69.3,63.8,64.8,81.9,1015,72,5.2,220,12,40,0.21,0,0,Rain,light rain
4487042,1728212400,72.7,73.5,58.0,79.8,1015,56,8.3,220,12,40,0.06,0,0,Clear,scattered clouds
4487042,1728223200,70.7,67.4,60.1,77.9,1015,42,5.5,220,12,40,0.23,0,0,Clouds,light rain
4487042,1728234000,60.3,70.7,55.8,72.7,1015,66,5.4,220,12,40,0.18,0,0,Partly Cloudy,scattered clouds
4487042,1728244800,66.5,71.9,58.1,73.1,1015,70,6.3,220,12,40,0.05,0,0,Clouds,clear sky
4487042,1728255600,55.1,66.5,55.1,75.5,1015,69,10.0,220,12,40,0.04,0,0,Clouds,few clouds
4487042,1728266400,70.6,55.1,50.4,72.1,1015,57,10.8,220,12,40,0.03,0,0,Rain,clear sky
4487042,1728277200,69.8,59.4,61.5,72.9,1015,43,6.8,220,12,40,0.19,0,0,Clear,clear sky
4487042,1728288000,70.3,74.5,50.6,75.4,1015,78,12.3,220,12,40,0.03,0,0,Clouds,few clouds
4487042,1728298800,76.3,63.3,60.9,76.1,1015,40,12.4,220,12,40,0.29,0,0,Partly Cloudy,clear sky
4487042,1728309600,76.7,65.3,64.5,72.2,1015,41,5.2,220,12,40,0.11,0,0,Partly Cloudy,clear sky
4487042,1728320400,66.5,59.7,51.9,72.9,1015,56,6.9,220,12,40,0.04,0,0,Partly Cloudy,clear sky
4487042,1728331200,65.0,57.5,61.8,71.5,1015,47,6.7,220,12,40,0.01,0,0,Partly Cloudy,clear sky
4487042,1728342000,65.5,63.4,56.7,74.1,1015,49,13.5,220,12,40,0.06,0,0,Clear,light rain
