id,name,country,state,lat,lon,timezone
4180439,Atlanta,US,GA,33.749,-84.388,America/New_York
4140963,Washington,US,DC,38.9072,-77.0369,America/New_York
5419384,Denver,US,CO,39.7392,-104.9903,America/Denver
4160812,Decatur,US,GA,33.7748,-84.2963,America/New_York
4544349,Kilifi,KE,Kilifi,-3.6333,39.85,Africa/Nairobi
2298890,Kintampo,GH,Bono East,8.0603,-1.7317,Africa/Accra
1052373,Manhica,MZ,Maputo,-25.4,32.8083,Africa/Maputo
2361484,Nanoro,BF,Boulkiemde,12.6833,-2.15,Africa/Ouagadougou
160263,Bagamoyo,TZ,Pwani,-6.4429,38.9,Africa/Dar_es_Salaam
101000,Reference City 101,FR,FL,33.0,-84.0,America/New_York
102000,Reference City 102,CH,IL,33.0,-84.0,America/New_York
103000,Reference City 103,GH,NY,33.0,-84.0,America/New_York
104000,Reference City 104,MZ,MA,33.0,-84.0,America/New_York
105000,Reference City 105,CH,OR,33.0,-84.0,America/New_York
106000,Reference City 106,GB,WA,33.0,-84.0,America/New_York
107000,Reference City 107,DE,NY,33.0,-84.0,America/New_York
108000,Reference City 108,GB,GA,33.0,-84.0,America/New_York
109000,Reference City 109,GH,MA,33.0,-84.0,America/New_York
110000,Reference City 110,DE,IL,33.0,-84.0,America/New_York
111000,Reference City 111,DE,CO,33.0,-84.0,America/New_York
112000,Reference City 112,GH,CO,33.0,-84.0,America/New_York
113000,Reference City 113,KE,CA,33.0,-84.0,America/New_York
114000,Reference City 114,GB,OR,33.0,-84.0,America/New_York
115000,Reference City 115,MZ,MA,33.0,-84.0,America/New_York
116000,Reference City 116,US,CO,33.0,-84.0,America/New_York
117000,Reference City 117,CH,WA,33.0,-84.0,America/New_York
118000,Reference City 118,DE,NY,33.0,-84.0,America/New_York
119000,Reference City 119,KE,CA,33.0,-84.0,America/New_York
120000,Reference City 120,BF,MA,33.0,-84.0,America/New_York
121000,Reference City 121,TZ,FL,33.0,-84.0,America/New_York
122000,Reference City 122,KE,MA,33.0,-84.0,America/New_York
123000,Reference City 123,TZ,NY,33.0,-84.0,America/New_York
124000,Reference City 124,TZ,MA,33.0,-84.0,America/New_York
125000,Reference City 125,TZ,IL,33.0,-84.0,America/New_York
126000,Reference City 126,CH,WA,33.0,-84.0,America/New_York
127000,Reference City 127,TZ,OR,33.0,-84.0,America/New_York
128000,Reference City 128,US,GA,33.0,-84.0,America/New_York
129000,Reference City 129,FR,IL,33.0,-84.0,America/New_York
130000,Reference City 130,GH,IL,33.0,-84.0,America/New_York
131000,Reference City 131,US,TX,33.0,-84.0,America/New_York
132000,Reference City 132,MZ,NY,33.0,-84.0,America/New_York
133000,Reference City 133,US,GA,33.0,-84.0,America/New_York
134000,Reference City 134,MZ,CO,33.0,-84.0,America/New_York
135000,Reference City 135,KE,WA,33.0,-84.0,America/New_York
136000,Reference City 136,US,IL,33.0,-84.0,America/New_York
137000,Reference City 137,GH,FL,33.0,-84.0,America/New_York
138000,Reference City 138,GH,FL,33.0,-84.0,America/New_York
139000,Reference City 139,GB,CO,33.0,-84.0,America/New_York
140000,Reference City 140,GB,OR,33.0,-84.0,America/New_York
141000,Reference City 141,MZ,IL,33.0,-84.0,America/New_York
142000,Reference City 142,TZ,GA,33.0,-84.0,America/New_York
143000,Reference City 143,GH,CO,33.0,-84.0,America/New_York
144000,Reference City 144,US,CO,33.0,-84.0,America/New_York
145000,Reference City 145,TZ,MA,33.0,-84.0,America/New_York
146000,Reference City 146,TZ,OR,33.0,-84.0,America/New_York
147000,Reference City 147,FR,TX,33.0,-84.0,America/New_York
148000,Reference City 148,DE,WA,33.0,-84.0,America/New_York
149000,Reference City 149,GB,MA,33.0,-84.0,America/New_York
150000,Reference City 150,MZ,WA,33.0,-84.0,America/New_York
151000,Reference City 151,US,WA,33.0,-84.0,America/New_York
152000,Reference City 152,MZ,OR,33.0,-84.0,America/New_York
153000,Reference City 153,DE,IL,33.0,-84.0,America/New_York
154000,Reference City 154,CH,GA,33.0,-84.0,America/New_York
155000,Reference City 155,TZ,WA,33.0,-84.0,America/New_York
156000,Reference City 156,GH,CO,33.0,-84.0,America/New_York
157000,Reference City 157,MZ,NY,33.0,-84.0,America/New_York
158000,Reference City 158,MZ,CO,33.0,-84.0,America/New_York
159000,Reference City 159,CH,OR,33.0,-84.0,America/New_York
160000,Reference City 160,US,IL,33.0,-84.0,America/New_York
161000,Reference City 161,TZ,CA,33.0,-84.0,America/New_York
162000,Reference City 162,GH,CA,33.0,-84.0,America/New_York
163000,Reference City 163,MZ,FL,33.0,-84.0,America/New_York
164000,Reference City 164,GH,FL,33.0,-84.0,America/New_York
165000,Reference City 165,MZ,OR,33.0,-84.0,America/New_York
166000,Reference City 166,GB,GA,33.0,-84.0,America/New_York
