city_id,dt,dt_txt,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,clouds,pop
4180439,1759752000,2026-10-06 12:00:00,66,64,60,74,1018,50,800,Clear,clear sky,01d,4.5,180,5,0.05
4180439,1759838400,2026-10-07 12:00:00,68,66,60,76,1017,48,801,Clouds,few clouds,02d,5.2,190,15,0.10
4180439,1759924800,2026-10-08 12:00:00,71,69,64,78,1016,50,801,Clouds,few clouds,02d,6.1,200,20,0.15
4140963,1760702400,2026-10-15 12:00:00,60,58,52,68,1017,58,801,Clouds,few clouds,02d,7.5,220,20,0.10
4140963,1760788800,2026-10-16 12:00:00,58,56,50,66,1016,62,802,Clouds,scattered clouds,03d,8.2,230,35,0.20
4140963,1760875200,2026-10-17 12:00:00,62,60,54,70,1015,55,801,Clouds,few clouds,02d,6.8,225,15,0.10
4140963,1761048000,2026-10-19 12:00:00,64,62,56,72,1017,52,800,Clear,clear sky,01d,5.2,210,5,0.05
160263,1759838400,2025-10-07 12:00:00,43,41,37,51,1007,56,811,Mist,mist,01d,6,215,31,0.69
2361484,1759924800,2025-10-08 12:00:00,56,54,50,64,1018,40,830,Rain,rain,01d,4,341,43,0.44
160263,1760011200,2025-10-09 12:00:00,86,84,80,94,1009,45,406,Clouds,clouds,01d,9,227,44,0.5
1052373,1760097600,2025-10-10 12:00:00,54,52,48,62,1000,79,675,Rain,rain,01d,13,181,45,0.03
160263,1760184000,2025-10-11 12:00:00,64,62,58,72,1010,57,682,Snow,snow,01d,6,265,50,0.15
5419384,1760270400,2025-10-12 12:00:00,59,57,53,67,1027,52,745,Mist,mist,01d,9,41,7,0.36
4180439,1760356800,2025-10-13 12:00:00,84,82,78,92,1029,65,395,Clear,clear,01d,13,167,72,0.13
4180439,1760443200,2025-10-14 12:00:00,81,79,75,89,1011,52,262,Snow,snow,01d,9,186,5,0.02
1052373,1760529600,2025-10-15 12:00:00,84,82,78,92,1019,49,799,Mist,mist,01d,13,138,43,0.82
1052373,1760616000,2025-10-16 12:00:00,80,78,74,88,1000,56,859,Rain,rain,01d,4,212,87,0.24
4160812,1760702400,2025-10-17 12:00:00,68,66,62,76,1023,70,854,Mist,mist,01d,3,60,8,0.05
4140963,1760788800,2025-10-18 12:00:00,80,78,74,88,1001,44,558,Clouds,clouds,01d,8,259,40,0.99
5419384,1760875200,2025-10-19 12:00:00,65,63,59,73,1018,46,521,Mist,mist,01d,6,62,16,0.23
160263,1760961600,2025-10-20 12:00:00,49,47,43,57,1027,41,385,Rain,rain,01d,14,306,69,0.2
4180439,1761048000,2025-10-21 12:00:00,69,67,63,77,1019,71,696,Rain,rain,01d,13,108,51,0.5
2298890,1761134400,2025-10-22 12:00:00,49,47,43,57,1006,85,262,Snow,snow,01d,12,23,73,0.97
5419384,1761220800,2025-10-23 12:00:00,65,63,59,73,1011,49,368,Clouds,clouds,01d,8,236,25,0.44
4544349,1761307200,2025-10-24 12:00:00,84,82,78,92,1027,70,833,Clouds,clouds,01d,4,200,52,0.94
2361484,1761393600,2025-10-25 12:00:00,43,41,37,51,1026,33,227,Rain,rain,01d,13,158,79,0.49
5419384,1761480000,2025-10-26 12:00:00,86,84,80,94,1029,72,202,Rain,rain,01d,8,214,57,0.77
4180439,1761566400,2025-10-27 12:00:00,87,85,81,95,1025,68,602,Rain,rain,01d,6,129,75,0.72
4160812,1761652800,2025-10-28 12:00:00,80,78,74,88,1022,85,593,Rain,rain,01d,2,122,25,0.14
4140963,1761739200,2025-10-29 12:00:00,51,49,45,59,1008,57,754,Mist,mist,01d,10,22,59,0.28
4544349,1761825600,2025-10-30 12:00:00,46,44,40,54,1006,89,688,Clouds,clouds,01d,6,86,9,0.29
2298890,1761912000,2025-10-31 12:00:00,77,75,71,85,1025,53,274,Clear,clear,01d,11,141,23,0.92
4180439,1761998400,2025-11-01 12:00:00,87,85,81,95,1018,86,262,Clouds,clouds,01d,9,52,24,0.83
4140963,1762084800,2025-11-02 12:00:00,61,59,55,69,1005,71,286,Clear,clear,01d,2,262,3,0.71
4180439,1762171200,2025-11-03 12:00:00,84,82,78,92,1009,73,816,Snow,snow,01d,11,21,86,0.59
5419384,1762257600,2025-11-04 12:00:00,65,63,59,73,1010,48,266,Clear,clear,01d,11,18,25,0.7
5419384,1762344000,2025-11-05 12:00:00,52,50,46,60,1006,40,253,Mist,mist,01d,6,11,33,0.9
5419384,1762430400,2025-11-06 12:00:00,46,44,40,54,1008,75,377,Rain,rain,01d,7,80,8,0.18
2298890,1762516800,2025-11-07 12:00:00,43,41,37,51,1013,36,628,Mist,mist,01d,3,346,48,0.87
4180439,1762603200,2025-11-08 12:00:00,47,45,41,55,1001,36,685,Snow,snow,01d,14,168,31,0.97
4140963,1762689600,2025-11-09 12:00:00,84,82,78,92,1008,41,208,Clear,clear,01d,7,159,68,0.1
1052373,1762776000,2025-11-10 12:00:00,46,44,40,54,1024,37,266,Mist,mist,01d,11,308,71,0.54
2298890,1762862400,2025-11-11 12:00:00,54,52,48,62,1023,72,728,Mist,mist,01d,10,110,60,0.12
2361484,1762948800,2025-11-12 12:00:00,58,56,52,66,1026,84,870,Snow,snow,01d,5,132,58,0.76
2361484,1763035200,2025-11-13 12:00:00,56,54,50,64,1014,30,696,Clouds,clouds,01d,9,326,54,0.65
160263,1763121600,2025-11-14 12:00:00,68,66,62,76,1016,47,551,Clear,clear,01d,8,262,52,0.32
4160812,1763208000,2025-11-15 12:00:00,82,80,76,90,1017,75,378,Snow,snow,01d,13,161,9,0.88
1052373,1763294400,2025-11-16 12:00:00,53,51,47,61,1014,78,320,Snow,snow,01d,6,131,55,0.49
1052373,1763380800,2025-11-17 12:00:00,66,64,60,74,1002,47,477,Clouds,clouds,01d,12,33,17,0.04
160263,1763467200,2025-11-18 12:00:00,52,50,46,60,1006,42,416,Clouds,clouds,01d,4,176,50,0.75
5419384,1763553600,2025-11-19 12:00:00,84,82,78,92,1012,55,485,Clear,clear,01d,11,333,13,0.74
2361484,1763640000,2025-11-20 12:00:00,41,39,35,49,1004,84,520,Clear,clear,01d,11,100,28,0.93
160263,1763726400,2025-11-21 12:00:00,71,69,65,79,1027,89,292,Clear,clear,01d,14,178,73,0.69
160263,1763812800,2025-11-22 12:00:00,59,57,53,67,1006,63,458,Clouds,clouds,01d,12,166,54,0.43
4160812,1763899200,2025-11-23 12:00:00,81,79,75,89,1011,62,494,Mist,mist,01d,10,197,55,0.88
4544349,1763985600,2025-11-24 12:00:00,58,56,52,66,1020,76,256,Rain,rain,01d,13,234,70,0.41
4140963,1764072000,2025-11-25 12:00:00,57,55,51,65,1003,51,603,Clear,clear,01d,13,260,11,0.38
1052373,1764158400,2025-11-26 12:00:00,60,58,54,68,1001,70,565,Clouds,clouds,01d,3,191,42,0.29
5419384,1764244800,2025-11-27 12:00:00,54,52,48,62,1025,38,738,Mist,mist,01d,4,352,81,0.22
1052373,1764331200,2025-11-28 12:00:00,60,58,54,68,1000,88,751,Rain,rain,01d,5,125,31,0.16
4180439,1764417600,2025-11-29 12:00:00,76,74,70,84,1019,82,678,Rain,rain,01d,3,338,54,0.27
2298890,1764504000,2025-11-30 12:00:00,73,71,67,81,1002,73,354,Mist,mist,01d,11,11,50,0.09
160263,1764590400,2025-12-01 12:00:00,49,47,43,57,1013,57,473,Snow,snow,01d,4,119,0,0.55
