id,media_id,media_type,media_url,timestamp
cc_001_01,ig_media_0001,IMAGE,https://cdn.ig.com/ig_media_0001_c01.jpg,2026-10-02T19:00:00Z
cc_001_02,ig_media_0001,IMAGE,https://cdn.ig.com/ig_media_0001_c02.jpg,2026-10-02T19:00:00Z
cc_001_03,ig_media_0001,IMAGE,https://cdn.ig.com/ig_media_0001_c03.jpg,2026-10-02T19:00:00Z
cc_002_01,ig_media_0002,IMAGE,https://cdn.ig.com/ig_media_0002_c01.jpg,2026-10-03T19:00:00Z
cc_002_02,ig_media_0002,IMAGE,https://cdn.ig.com/ig_media_0002_c02.jpg,2026-10-03T19:00:00Z
cc_002_03,ig_media_0002,IMAGE,https://cdn.ig.com/ig_media_0002_c03.jpg,2026-10-03T19:00:00Z
cc_003_01,ig_media_0003,IMAGE,https://cdn.ig.com/ig_media_0003_c01.jpg,2026-10-04T19:00:00Z
cc_003_02,ig_media_0003,IMAGE,https://cdn.ig.com/ig_media_0003_c02.jpg,2026-10-04T19:00:00Z
cc_003_03,ig_media_0003,IMAGE,https://cdn.ig.com/ig_media_0003_c03.jpg,2026-10-04T19:00:00Z
cc_004_01,ig_media_0004,IMAGE,https://cdn.ig.com/ig_media_0004_c01.jpg,2026-10-05T19:00:00Z
cc_004_02,ig_media_0004,IMAGE,https://cdn.ig.com/ig_media_0004_c02.jpg,2026-10-05T19:00:00Z
cc_004_03,ig_media_0004,IMAGE,https://cdn.ig.com/ig_media_0004_c03.jpg,2026-10-05T19:00:00Z
cc_005_01,ig_media_0005,IMAGE,https://cdn.ig.com/ig_media_0005_c01.jpg,2026-10-06T19:00:00Z
cc_005_02,ig_media_0005,IMAGE,https://cdn.ig.com/ig_media_0005_c02.jpg,2026-10-06T19:00:00Z
cc_005_03,ig_media_0005,IMAGE,https://cdn.ig.com/ig_media_0005_c03.jpg,2026-10-06T19:00:00Z
cc_006_01,ig_media_0006,IMAGE,https://cdn.ig.com/ig_media_0006_c01.jpg,2026-10-07T19:00:00Z
cc_006_02,ig_media_0006,IMAGE,https://cdn.ig.com/ig_media_0006_c02.jpg,2026-10-07T19:00:00Z
cc_006_03,ig_media_0006,IMAGE,https://cdn.ig.com/ig_media_0006_c03.jpg,2026-10-07T19:00:00Z
cc_007_01,ig_media_0007,IMAGE,https://cdn.ig.com/ig_media_0007_c01.jpg,2026-10-08T19:00:00Z
cc_007_02,ig_media_0007,IMAGE,https://cdn.ig.com/ig_media_0007_c02.jpg,2026-10-08T19:00:00Z
cc_007_03,ig_media_0007,IMAGE,https://cdn.ig.com/ig_media_0007_c03.jpg,2026-10-08T19:00:00Z
cc_008_01,ig_media_0008,IMAGE,https://cdn.ig.com/ig_media_0008_c01.jpg,2026-10-09T19:00:00Z
cc_008_02,ig_media_0008,IMAGE,https://cdn.ig.com/ig_media_0008_c02.jpg,2026-10-09T19:00:00Z
cc_008_03,ig_media_0008,IMAGE,https://cdn.ig.com/ig_media_0008_c03.jpg,2026-10-09T19:00:00Z
cc_009_01,ig_media_0009,IMAGE,https://cdn.ig.com/ig_media_0009_c01.jpg,2026-10-10T19:00:00Z
cc_009_02,ig_media_0009,IMAGE,https://cdn.ig.com/ig_media_0009_c02.jpg,2026-10-10T19:00:00Z
cc_009_03,ig_media_0009,IMAGE,https://cdn.ig.com/ig_media_0009_c03.jpg,2026-10-10T19:00:00Z
cc_010_01,ig_media_0010,IMAGE,https://cdn.ig.com/ig_media_0010_c01.jpg,2026-10-11T19:00:00Z
cc_010_02,ig_media_0010,IMAGE,https://cdn.ig.com/ig_media_0010_c02.jpg,2026-10-11T19:00:00Z
cc_010_03,ig_media_0010,IMAGE,https://cdn.ig.com/ig_media_0010_c03.jpg,2026-10-11T19:00:00Z
