track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
trk_0001,Track 0001,art_002,alb_002,181200,41,False,2
trk_0002,Track 0002,art_003,alb_003,182400,42,False,3
trk_0003,Track 0003,art_004,alb_004,183600,43,False,4
trk_0004,Track 0004,art_005,alb_005,184800,44,False,5
trk_0005,Track 0005,art_006,alb_006,186000,45,False,6
trk_0006,Track 0006,art_007,alb_007,187200,46,False,7
trk_0007,Track 0007,art_008,alb_008,188400,47,False,8
trk_0008,Track 0008,art_009,alb_009,189600,48,False,9
trk_0009,Track 0009,art_010,alb_010,190800,49,False,10
trk_0010,Track 0010,art_011,alb_011,192000,50,False,11
trk_0011,Track 0011,art_012,alb_012,193200,51,False,12
trk_0012,Track 0012,art_013,alb_013,194400,52,False,1
trk_0013,Track 0013,art_014,alb_014,195600,53,False,2
trk_0014,Track 0014,art_015,alb_015,196800,54,False,3
trk_0015,Track 0015,art_001,alb_016,198000,55,False,4
trk_0016,Track 0016,art_002,alb_017,199200,56,False,5
trk_0017,Track 0017,art_003,alb_018,200400,57,False,6
trk_0018,Track 0018,art_004,alb_019,201600,58,False,7
trk_0019,Track 0019,art_005,alb_020,202800,59,False,8
trk_0020,Track 0020,art_006,alb_001,204000,60,False,9
trk_0021,Track 0021,art_007,alb_002,205200,61,False,10
trk_0022,Track 0022,art_008,alb_003,206400,62,False,11
trk_0023,Track 0023,art_009,alb_004,207600,63,False,12
trk_0024,Track 0024,art_010,alb_005,208800,64,False,1
trk_0025,Track 0025,art_011,alb_006,210000,65,False,2
trk_0026,Track 0026,art_012,alb_007,211200,66,False,3
trk_0027,Track 0027,art_013,alb_008,212400,67,False,4
trk_0028,Track 0028,art_014,alb_009,213600,68,False,5
trk_0029,Track 0029,art_015,alb_010,214800,69,False,6
trk_0030,Track 0030,art_001,alb_011,216000,70,False,7
trk_0031,Track 0031,art_002,alb_012,217200,71,False,8
trk_0032,Track 0032,art_003,alb_013,218400,72,False,9
trk_0033,Track 0033,art_004,alb_014,219600,73,False,10
trk_0034,Track 0034,art_005,alb_015,220800,74,False,11
trk_0035,Track 0035,art_006,alb_016,222000,75,False,12
trk_0036,Track 0036,art_007,alb_017,223200,76,False,1
trk_0037,Track 0037,art_008,alb_018,224400,77,False,2
trk_0038,Track 0038,art_009,alb_019,225600,78,False,3
trk_0039,Track 0039,art_010,alb_020,226800,79,False,4
trk_0040,Track 0040,art_011,alb_001,228000,80,False,5
trk_0041,Track 0041,art_012,alb_002,229200,81,False,6
trk_0042,Track 0042,art_013,alb_003,230400,82,False,7
trk_0043,Track 0043,art_014,alb_004,231600,83,False,8
trk_0044,Track 0044,art_015,alb_005,232800,84,False,9
trk_0045,Track 0045,art_001,alb_006,234000,85,False,10
trk_0046,Track 0046,art_002,alb_007,235200,86,False,11
trk_0047,Track 0047,art_003,alb_008,236400,87,False,12
trk_0048,Track 0048,art_004,alb_009,237600,88,False,1
trk_0049,Track 0049,art_005,alb_010,238800,89,False,2
trk_0050,Track 0050,art_006,alb_011,240000,40,False,3
trk_0051,Track 0051,art_007,alb_012,241200,41,False,4
trk_0052,Track 0052,art_008,alb_013,242400,42,False,5
trk_0053,Track 0053,art_009,alb_014,243600,43,False,6
trk_0054,Track 0054,art_010,alb_015,244800,44,False,7
trk_0055,Track 0055,art_011,alb_016,246000,45,False,8
trk_0056,Track 0056,art_012,alb_017,247200,46,False,9
trk_0057,Track 0057,art_013,alb_018,248400,47,False,10
trk_0058,Track 0058,art_014,alb_019,249600,48,False,11
trk_0059,Track 0059,art_015,alb_020,250800,49,False,12
trk_0060,Track 0060,art_001,alb_001,252000,50,False,1
