track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
trk-01,Sing Me Back Home,art-01,alb-01,167000,54,False,7
trk-02,Where Will I Be,art-02,alb-02,286000,49,False,1
sp-trk-0400,Mama Tried,sp-art-0200,sp-alb-0300,180000,40,False,1
sp-trk-0401,On the Road Again,sp-art-0201,sp-alb-0301,183000,41,False,2
sp-trk-0402,Coal Miner's Daughter,sp-art-0202,sp-alb-0302,186000,42,False,3
sp-trk-0403,Ring of Fire,sp-art-0203,sp-alb-0303,189000,43,False,4
sp-trk-0404,Whiskey Bent,sp-art-0204,sp-alb-0304,192000,44,False,5
sp-trk-0405,Country Roads,sp-art-0205,sp-alb-0305,195000,45,False,6
sp-trk-0406,Long Black Veil,sp-art-0206,sp-alb-0306,198000,46,False,7
sp-trk-0407,Silver Wings,sp-art-0207,sp-alb-0307,201000,47,False,8
sp-trk-0408,Mama Tried,sp-art-0208,sp-alb-0308,204000,48,False,9
sp-trk-0409,On the Road Again,sp-art-0209,sp-alb-0309,207000,49,False,10
sp-trk-0410,Coal Miner's Daughter,sp-art-0210,sp-alb-0310,210000,50,False,11
sp-trk-0411,Ring of Fire,sp-art-0211,sp-alb-0311,213000,51,False,12
sp-trk-0412,Whiskey Bent,sp-art-0212,sp-alb-0312,216000,52,False,1
sp-trk-0413,Country Roads,sp-art-0213,sp-alb-0313,219000,53,False,2
sp-trk-0414,Long Black Veil,sp-art-0214,sp-alb-0314,222000,54,False,3
sp-trk-0415,Silver Wings,sp-art-0215,sp-alb-0315,225000,55,False,4
sp-trk-0416,Mama Tried,sp-art-0200,sp-alb-0316,228000,56,False,5
sp-trk-0417,On the Road Again,sp-art-0201,sp-alb-0317,231000,57,False,6
sp-trk-0418,Coal Miner's Daughter,sp-art-0202,sp-alb-0318,234000,58,False,7
sp-trk-0419,Ring of Fire,sp-art-0203,sp-alb-0319,237000,59,False,8
sp-trk-0420,Whiskey Bent,sp-art-0204,sp-alb-0320,240000,60,False,9
sp-trk-0421,Country Roads,sp-art-0205,sp-alb-0321,243000,61,False,10
sp-trk-0422,Long Black Veil,sp-art-0206,sp-alb-0322,246000,62,False,11
sp-trk-0423,Silver Wings,sp-art-0207,sp-alb-0323,249000,63,False,12
sp-trk-0424,Mama Tried,sp-art-0208,sp-alb-0324,252000,64,False,1
sp-trk-0425,On the Road Again,sp-art-0209,sp-alb-0325,255000,65,False,2
sp-trk-0426,Coal Miner's Daughter,sp-art-0210,sp-alb-0326,258000,66,False,3
sp-trk-0427,Ring of Fire,sp-art-0211,sp-alb-0327,261000,67,False,4
sp-trk-0428,Whiskey Bent,sp-art-0212,sp-alb-0328,264000,68,False,5
sp-trk-0429,Country Roads,sp-art-0213,sp-alb-0329,267000,69,False,6
sp-trk-0430,Long Black Veil,sp-art-0214,sp-alb-0300,270000,70,False,7
sp-trk-0431,Silver Wings,sp-art-0215,sp-alb-0301,273000,71,False,8
sp-trk-0432,Mama Tried,sp-art-0200,sp-alb-0302,276000,72,False,9
sp-trk-0433,On the Road Again,sp-art-0201,sp-alb-0303,279000,73,False,10
sp-trk-0434,Coal Miner's Daughter,sp-art-0202,sp-alb-0304,282000,74,False,11
sp-trk-0435,Ring of Fire,sp-art-0203,sp-alb-0305,285000,75,False,12
sp-trk-0436,Whiskey Bent,sp-art-0204,sp-alb-0306,288000,76,False,1
sp-trk-0437,Country Roads,sp-art-0205,sp-alb-0307,291000,77,False,2
sp-trk-0438,Long Black Veil,sp-art-0206,sp-alb-0308,294000,78,False,3
sp-trk-0439,Silver Wings,sp-art-0207,sp-alb-0309,297000,79,False,4
sp-trk-0440,Mama Tried,sp-art-0208,sp-alb-0310,300000,80,False,5
sp-trk-0441,On the Road Again,sp-art-0209,sp-alb-0311,303000,81,False,6
sp-trk-0442,Coal Miner's Daughter,sp-art-0210,sp-alb-0312,306000,82,False,7
sp-trk-0443,Ring of Fire,sp-art-0211,sp-alb-0313,309000,83,False,8
sp-trk-0444,Whiskey Bent,sp-art-0212,sp-alb-0314,312000,84,False,9
sp-trk-0445,Country Roads,sp-art-0213,sp-alb-0315,315000,85,False,10
sp-trk-0446,Long Black Veil,sp-art-0214,sp-alb-0316,318000,86,False,11
sp-trk-0447,Silver Wings,sp-art-0215,sp-alb-0317,321000,87,False,12
sp-trk-0448,Mama Tried,sp-art-0200,sp-alb-0318,324000,88,False,1
sp-trk-0449,On the Road Again,sp-art-0201,sp-alb-0319,327000,89,False,2
sp-trk-0450,Coal Miner's Daughter,sp-art-0202,sp-alb-0320,330000,40,False,3
sp-trk-0451,Ring of Fire,sp-art-0203,sp-alb-0321,333000,41,False,4
sp-trk-0452,Whiskey Bent,sp-art-0204,sp-alb-0322,336000,42,False,5
sp-trk-0453,Country Roads,sp-art-0205,sp-alb-0323,339000,43,False,6
sp-trk-0454,Long Black Veil,sp-art-0206,sp-alb-0324,342000,44,False,7
sp-trk-0455,Silver Wings,sp-art-0207,sp-alb-0325,345000,45,False,8
sp-trk-0456,Mama Tried,sp-art-0208,sp-alb-0326,348000,46,False,9
sp-trk-0457,On the Road Again,sp-art-0209,sp-alb-0327,351000,47,False,10
sp-trk-0458,Coal Miner's Daughter,sp-art-0210,sp-alb-0328,354000,48,False,11
sp-trk-0459,Ring of Fire,sp-art-0211,sp-alb-0329,357000,49,False,12
