user_id,tweet_id
2101,2000000000000000001
2102,2000000000000000001
2103,2000000000000000000
2104,2000000000000000003
2105,2000000000000000000
2106,2000000000000000000
2107,2000000000000000000
2108,2000000000000000000
2109,2000000000000000000
2110,2000000000000000000
2111,2000000000000000001
2112,2000000000000000001
2113,2000000000000000001
2114,2000000000000000001
2115,2000000000000000001
2116,2000000000000000002
2117,2000000000000000002
2118,2000000000000000002
2119,2000000000000000002
2120,2000000000000000002
