user_id,tweet_id
1000000000000000003,2000000000000000000
1000000000000000004,2000000000000000000
1000000000000000005,2000000000000000002
1000000000000000006,2000000000000000001
1000000000000000007,2000000000000000001
1000000000000000004,2000000000000000002
1000000000000000005,2000000000000000000
1000000000000000006,2000000000000000000
1000000000000000007,2000000000000000000
1000000000000000008,2000000000000000000
1000000000000000003,2000000000000000001
1000000000000000004,2000000000000000001
1000000000000000005,2000000000000000001
1000000000000000008,2000000000000000001
1000000000000000003,2000000000000000002
1000000000000000006,2000000000000000002
1000000000000000007,2000000000000000002
1000000000000000008,2000000000000000002
1000000000000000003,2000000000000000003
1000000000000000004,2000000000000000003
