channel_id,user_id
C001,U1001
C005,U1001
C003,U1001
C004,U1001
C001,U1002
C005,U1002
C001,U1003
C005,U1003
C001,U1004
C005,U1004
C003,U1004
C001,U1005
C005,U1005
C004,U1005
C001,U1006
C005,U1006
C001,U1007
C005,U1007
C003,U1007
C001,U1008
C005,U1008
C001,U1009
C005,U1009
C004,U1009
C001,U1010
C005,U1010
C003,U1010
C001,U1011
C005,U1011
C001,U1012
C005,U1012
C001,U1013
C005,U1013
C003,U1013
C004,U1013
C001,U1014
C005,U1014
C001,U1015
C005,U1015
C001,U1016
C005,U1016
C003,U1016
C001,U1017
C005,U1017
C004,U1017
C001,U1018
C005,U1018
C001,U1019
C005,U1019
C003,U1019
C001,U1020
C005,U1020
C001,U1021
C005,U1021
C004,U1021
C001,U1022
C005,U1022
C003,U1022
C001,U1023
C005,U1023
C001,U1024
C005,U1024
C001,U1025
C005,U1025
C003,U1025
C004,U1025
C001,U1026
C005,U1026
C001,U1027
C005,U1027
C001,U1028
C005,U1028
C003,U1028
C001,U1029
C005,U1029
C004,U1029
C001,U1030
C005,U1030
C001,U1031
C005,U1031
C003,U1031
C001,U1032
C005,U1032
C001,U1033
C005,U1033
C004,U1033
C001,U1034
C005,U1034
C003,U1034
C001,U1035
C005,U1035
C001,U1036
C005,U1036
C001,U1037
C005,U1037
C003,U1037
C004,U1037
C001,U1038
C005,U1038
C001,U1039
C005,U1039
C001,U1040
C005,U1040
C003,U1040
C001,U1041
C005,U1041
C004,U1041
C001,U1042
C005,U1042
C001,U1043
C005,U1043
C003,U1043
C001,U1044
C005,U1044
C001,U1045
C005,U1045
C004,U1045
C001,U1046
C005,U1046
C003,U1046
C001,U1047
C005,U1047
C001,U1048
C005,U1048
C001,U1049
C005,U1049
C003,U1049
C004,U1049
C001,U1050
C005,U1050
C001,U1051
C005,U1051
C001,U1052
C005,U1052
C003,U1052
C001,U1053
C005,U1053
C004,U1053
C001,U1054
C005,U1054
C001,U1055
C005,U1055
C003,U1055
C001,U1056
C005,U1056
C001,U1057
C005,U1057
C004,U1057
C001,U1058
C005,U1058
C003,U1058
C001,U1059
C005,U1059
C001,U1060
C005,U1060
C002,U1000
