tableId,id,name,type
tbl_menu,fld_name_tbl_menu,Name,multilineText
tbl_menu,fld_email_tbl_menu,Email,email
tbl_menu,fld_phone_tbl_menu,Phone,multilineText
tbl_menu,fld_status_tbl_menu,Status,email
tbl_menu,fld_notes_tbl_menu,Notes,phoneNumber
tbl_vendors,fld_name_tbl_vendors,Name,multilineText
tbl_vendors,fld_email_tbl_vendors,Email,singleSelect
tbl_vendors,fld_phone_tbl_vendors,Phone,singleLineText
tbl_vendors,fld_status_tbl_vendors,Status,singleLineText
tbl_vendors,fld_notes_tbl_vendors,Notes,multilineText
tbl_tenants,fld_name_tbl_tenants,Name,email
tbl_tenants,fld_email_tbl_tenants,Email,singleSelect
tbl_tenants,fld_phone_tbl_tenants,Phone,singleSelect
tbl_tenants,fld_status_tbl_tenants,Status,email
tbl_tenants,fld_notes_tbl_tenants,Notes,singleLineText
tbl_contacts,fld_name_tbl_contacts,Name,phoneNumber
tbl_contacts,fld_email_tbl_contacts,Email,singleSelect
tbl_contacts,fld_phone_tbl_contacts,Phone,email
tbl_contacts,fld_status_tbl_contacts,Status,singleLineText
tbl_contacts,fld_notes_tbl_contacts,Notes,multilineText
