channel_id,user_id
C01CREW,U01EMILY
C01CREW,U02KEVIN
C01CREW,U03JAKE
C01CREW,U04MIGUEL
C01CREW,U05PHIL
C01CREW,U07TOM
C02JOBS,U01EMILY
C02JOBS,U02KEVIN
C02JOBS,U03JAKE
C02JOBS,U04MIGUEL
C02JOBS,U05PHIL
C03BOOKS,U01EMILY
C03BOOKS,U02KEVIN
C04GARDEN,U01EMILY
C04GARDEN,U02KEVIN
C04GARDEN,U06CARLOS
C04GARDEN,U08BOT
C05SAFETY,U01EMILY
C05SAFETY,U02KEVIN
C05SAFETY,U03JAKE
C05SAFETY,U04MIGUEL
C05SAFETY,U05PHIL
C05SAFETY,U07TOM
C06DM_EMILY_KEVIN,U01EMILY
C06DM_EMILY_KEVIN,U02KEVIN
C07RANDOM,U01EMILY
C07RANDOM,U02KEVIN
C07RANDOM,U03JAKE
C07RANDOM,U04MIGUEL
C07RANDOM,U05PHIL
C07RANDOM,U07TOM
C-KCDC-COORD-001,U01EMILY
C-KCDC-COORD-001,U06CARLOS
C09FAM,U01EMILY
C09FAM,U09TOM
C10GARDEN,U01EMILY
C10GARDEN,U06CARLOS
C10GARDEN,U11MARCUS
C10GARDEN,U13THERESA
C10GARDEN,U14GRETA
C11APPRENT,U01EMILY
C11APPRENT,U02KEVIN
C11APPRENT,U03JAKE
C11APPRENT,U04MIGUEL
C11APPRENT,U05PHIL
C12BEES,U01EMILY
C12BEES,U12DOUG
C12BEES,U13THERESA
C13WOOD,U01EMILY
C13WOOD,U02KEVIN
C13WOOD,U14GRETA
C14CHESS,U01EMILY
C14CHESS,U10HELENA
C01CREW,U09TOM
C03BOOKS,U10HELENA
C02JOBS,U11MARCUS
C09FAM,U10HELENA
C10GARDEN,U02KEVIN
C11APPRENT,U14GRETA
C12BEES,U02KEVIN
C15FIELDOPS,U01EMILY
C15FIELDOPS,U02KEVIN
C15FIELDOPS,U06CARLOS
C15FIELDOPS,U03JAKE
