track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
tr-1,Etude 1,ar-1,al-1,181000,40,false,1
tr-2,Etude 2,ar-1,al-1,182000,40,false,2
tr-3,Etude 3,ar-1,al-1,183000,40,false,3
tr-4,Etude 4,ar-1,al-1,184000,40,false,4
tr-5,Etude 5,ar-1,al-1,185000,40,false,5
tr-6,Etude 6,ar-1,al-1,186000,40,false,6
tr-7,Etude 7,ar-1,al-1,187000,40,false,7
tr-8,Etude 8,ar-1,al-1,188000,40,false,8
tr-9,Etude 9,ar-1,al-1,189000,40,false,9
tr-10,Etude 10,ar-1,al-1,190000,40,false,10
tr-11,Etude 11,ar-1,al-1,191000,40,false,11
tr-12,Etude 12,ar-1,al-1,192000,40,false,12
