id,name,id_board,pos,closed
5f1d0000c975d32b4db45caf,To build,5f1b00000000000000000001,16384.0,false
5f1d00003db39c8212f46e91,Building,5f1b00000000000000000001,32768.0,false
5f1d00005277e1f4aef8980d,Finishing,5f1b00000000000000000001,49152.0,false
5f1d0000cc3f4ffd51d39f43,Done,5f1b00000000000000000001,65536.0,false
5f1d00006a1b9e4c7f30d215,Milled stock ready,5f1b00000000000000000001,81920.0,false
5f1d0000b48e2a7c19f6e803,Painting + cure,5f1b00000000000000000001,98304.0,false
5f1d000071c5a0938de4b27f,Backlog - next season,5f1b00000000000000000001,114688.0,false
5f1d000023c1a118337b980d,To build,5f1b00000000000000000002,16384.0,false
5f1d00000209733e8bf8bcd4,Building,5f1b00000000000000000002,32768.0,false
5f1d0000a2d2e41c81e9d103,Finishing,5f1b00000000000000000002,49152.0,false
5f1d0000d82c19311488b1a4,Done,5f1b00000000000000000002,65536.0,false
5f1d00008f3e6d12a47c9b50,Glue-up + clamp,5f1b00000000000000000002,81920.0,false
5f1d0000e90742bd16c83af1,Oil + wax,5f1b00000000000000000002,98304.0,false
5f1d00003c8a51e7902db64a,Gifted + delivered,5f1b00000000000000000002,114688.0,false
5f1d0000f19f73d23ee98c5d,To do,5f1b00000000000000000003,16384.0,false
5f1d00007fcf8ef6e33d7452,Doing,5f1b00000000000000000003,32768.0,false
5f1d0000adee5638ef440913,Ordered,5f1b00000000000000000003,49152.0,false
5f1d000026cf4616851f97cf,Done,5f1b00000000000000000003,65536.0,false
5f1d00009d24b7e3015fac86,Tune-up + maintenance,5f1b00000000000000000003,81920.0,false
5f1d0000ba6710c8e4920d5b,Jigs + fixtures,5f1b00000000000000000003,98304.0,false
5f1d000048f1c2950a7e3b6d,Shop wish list,5f1b00000000000000000003,114688.0,false
