channel_id,user_id
C001,U_AARON
C001,U_ANDREAS
C001,U_GEORGE
C001,U_STAVROS
C001,U_MARIA
C002,U_AARON
C002,U_ANDREAS
C002,U_GEORGE
C002,U_STAVROS
C002,U_MARIA
C003,U_AARON
C003,U_ANDREAS
C003,U_GEORGE
C003,U_STAVROS
C003,U_MARIA
C004,U_AARON
C004,U_ANDREAS
C004,U_GEORGE
C004,U_STAVROS
C004,U_MARIA
C005,U_AARON
C005,U_ANDREAS
C005,U_GEORGE
C005,U_STAVROS
C005,U_MARIA
C006,U_AARON
C006,U_ANDREAS
C006,U_GEORGE
C006,U_STAVROS
C006,U_MARIA
C007,U_AARON
C007,U_ANDREAS
C007,U_GEORGE
C007,U_STAVROS
C007,U_MARIA
C119,U_173
C190,U_154
C199,U_114
C165,U_157
C206,U_204
C190,U_205
C109,U_143
C159,U_157
C197,U_131
C165,U_178
C220,U_150
C110,U_147
C213,U_155
C118,U_137
C160,U_183
C190,U_184
C184,U_166
C160,U_132
C130,U_206
C168,U_161
C173,U_174
C111,U_124
C191,U_124
C200,U_188
C195,U_178
C145,U_203
C200,U_203
C174,U_144
C183,U_104
C133,U_114
C133,U_113
C154,U_173
C139,U_104
C106,U_214
C133,U_151
C127,U_174
C105,U_194
C219,U_210
C160,U_116
C179,U_199
C196,U_152
C186,U_218
C134,U_194
C215,U_134
C138,U_124
C151,U_101
C189,U_117
C167,U_112
C173,U_197
C156,U_164
C185,U_158
C191,U_172
C131,U_109
C120,U_167
C167,U_139
C104,U_123
C161,U_208
C145,U_199
C106,U_174
C123,U_135
C219,U_114
C169,U_179
C214,U_153
C216,U_106
C173,U_205
C206,U_144
C188,U_115
C101,U_179
C198,U_138
C145,U_143
C100,U_129
C168,U_175
C139,U_189
C127,U_101
C159,U_166
C179,U_173
C156,U_116
C141,U_161
C149,U_121
C134,U_123
C179,U_104
C148,U_207
C159,U_175
C219,U_178
C100,U_156
C128,U_150
C166,U_140
C191,U_154
C185,U_182
C197,U_107
C167,U_107
C131,U_134
C170,U_117
C112,U_117
C194,U_164
C220,U_170
C169,U_148
C178,U_149
C219,U_112
C129,U_115
