user_id,tweet_id
1000000000000000153,2000000000000000014
1000000000000000001,2000000000000000059
1000000000000000184,2000000000000000020
1000000000000000171,2000000000000000005
1000000000000000122,2000000000000000052
1000000000000000008,2000000000000000092
1000000000000000193,2000000000000000017
10000000000000001102,2000000000000000025
1000000000000000178,2000000000000000016
1000000000000000187,2000000000000000045
1000000000000000176,2000000000000000022
1000000000000000152,2000000000000000078
10000000000000001103,2000000000000000015
1000000000000000145,2000000000000000039
1000000000000000012,2000000000000000056
1000000000000000003,2000000000000000020
1000000000000000164,2000000000000000095
1000000000000000168,2000000000000000043
10000000000000001108,2000000000000000087
1000000000000000188,2000000000000000097
1000000000000000151,2000000000000000034
1000000000000000018,2000000000000000059
1000000000000000185,2000000000000000052
1000000000000000197,2000000000000000003
1000000000000000015,2000000000000000079
10000000000000001113,2000000000000000061
10000000000000001105,2000000000000000087
1000000000000000194,2000000000000000076
1000000000000000157,2000000000000000050
10000000000000001107,2000000000000000057
1000000000000000182,2000000000000000091
10000000000000001110,2000000000000000089
1000000000000000170,2000000000000000076
1000000000000000150,2000000000000000043
1000000000000000159,2000000000000000083
1000000000000000174,2000000000000000004
1000000000000000160,2000000000000000024
1000000000000000127,2000000000000000026
1000000000000000155,2000000000000000084
1000000000000000165,2000000000000000091
1000000000000000158,2000000000000000055
10000000000000001111,2000000000000000080
1000000000000000154,2000000000000000083
1000000000000000132,2000000000000000027
1000000000000000191,2000000000000000049
1000000000000000133,2000000000000000045
1000000000000000130,2000000000000000074
1000000000000000175,2000000000000000097
1000000000000000125,2000000000000000040
1000000000000000004,2000000000000000065
10000000000000001119,2000000000000000095
10000000000000001117,2000000000000000011
1000000000000000147,2000000000000000067
1000000000000000002,2000000000000000092
1000000000000000166,2000000000000000052
1000000000000000161,2000000000000000070
1000000000000000198,2000000000000000011
1000000000000000124,2000000000000000052
10000000000000001109,2000000000000000043
1000000000000000195,2000000000000000039
1000000000000000183,2000000000000000055
1000000000000000190,2000000000000000083
1000000000000000177,2000000000000000015
10000000000000001116,2000000000000000085
1000000000000000141,2000000000000000032
1000000000000000142,2000000000000000030
1000000000000000128,2000000000000000069
1000000000000009000,2000000000000000087
1000000000000009001,2000000000000000003
1000000000000009002,2000000000000000004
1000000000000009003,2000000000000000085
1000000000000009004,2000000000000000025
1000000000000009005,2000000000000000024
1000000000000009006,2000000000000000014
1000000000000009007,2000000000000000016
1000000000000009008,2000000000000000078
1000000000000009009,2000000000000000092
1000000000000009010,2000000000000000040
1000000000000009011,2000000000000000016
1000000000000009012,2000000000000000056
1000000000000009013,2000000000000000052
1000000000000009014,2000000000000000004
1000000000000009015,2000000000000000055
1000000000000009016,2000000000000000022
1000000000000009017,2000000000000000055
1000000000000009018,2000000000000000089
1000000000000009019,2000000000000000003
1000000000000009020,2000000000000000087
1000000000000009021,2000000000000000004
1000000000000009022,2000000000000000076
1000000000000009023,2000000000000000025
1000000000000009024,2000000000000000030
1000000000000009025,2000000000000000022
1000000000000009026,2000000000000000074
1000000000000009027,2000000000000000057
1000000000000009028,2000000000000000025
1000000000000009029,2000000000000000083
1000000000000009030,2000000000000000059
1000000000000009031,2000000000000000003
1000000000000009032,2000000000000000003
1000000000000009033,2000000000000000005
1000000000000009034,2000000000000000039
1000000000000009035,2000000000000000079
1000000000000009036,2000000000000000034
1000000000000009037,2000000000000000067
