user_id,tweet_id
1000000000000000181,2000000000000000081
10000000000000001107,2000000000000000041
1000000000000000002,2000000000000000058
1000000000000000007,2000000000000000025
1000000000000000018,2000000000000000080
1000000000000000190,2000000000000000008
1000000000000000134,2000000000000000024
10000000000000001106,2000000000000000045
1000000000000000151,2000000000000000093
1000000000000000133,2000000000000000001
1000000000000000125,2000000000000000011
1000000000000000147,2000000000000000055
10000000000000001112,2000000000000000018
10000000000000001115,2000000000000000040
1000000000000000167,2000000000000000015
1000000000000000190,2000000000000000002
1000000000000000172,2000000000000000035
1000000000000000167,2000000000000000084
10000000000000001102,2000000000000000004
10000000000000001112,2000000000000000033
1000000000000000132,2000000000000000015
1000000000000000010,2000000000000000057
10000000000000001109,2000000000000000074
10000000000000001115,2000000000000000094
1000000000000000175,2000000000000000014
1000000000000000168,2000000000000000064
1000000000000000167,2000000000000000037
1000000000000000141,2000000000000000007
1000000000000000169,2000000000000000036
1000000000000000190,2000000000000000099
10000000000000001110,2000000000000000092
1000000000000000160,2000000000000000002
1000000000000000130,2000000000000000099
1000000000000000166,2000000000000000090
1000000000000000188,2000000000000000005
1000000000000000176,2000000000000000035
10000000000000001120,2000000000000000092
1000000000000000196,2000000000000000000
1000000000000000007,2000000000000000080
1000000000000000181,2000000000000000019
1000000000000000133,2000000000000000002
1000000000000000197,2000000000000000039
1000000000000000176,2000000000000000010
1000000000000000163,2000000000000000021
1000000000000000006,2000000000000000046
1000000000000000138,2000000000000000049
1000000000000000142,2000000000000000097
1000000000000000154,2000000000000000032
1000000000000000184,2000000000000000004
1000000000000000148,2000000000000000094
1000000000000000130,2000000000000000006
1000000000000000131,2000000000000000056
1000000000000000167,2000000000000000020
1000000000000000179,2000000000000000063
1000000000000000172,2000000000000000030
1000000000000000003,2000000000000000077
1000000000000000187,2000000000000000054
1000000000000000191,2000000000000000090
1000000000000000020,2000000000000000008
1000000000000000154,2000000000000000010
1000000000000000161,2000000000000000031
10000000000000001103,2000000000000000026
1000000000000000195,2000000000000000012
1000000000000000004,2000000000000000004
1000000000000000163,2000000000000000048
1000000000000000143,2000000000000000000
1000000000000000156,2000000000000000074
10000000000000001119,2000000000000000017
1000000000000000199,2000000000000000024
10000000000000001104,2000000000000000041
1000000000000000160,2000000000000000089
1000000000000000179,2000000000000000075
1000000000000000157,2000000000000000052
1000000000000000195,2000000000000000079
1000000000000000130,2000000000000000054
1000000000000000130,2000000000000000061
1000000000000000178,2000000000000000026
1000000000000000158,2000000000000000090
1000000000000000130,2000000000000000097
1000000000000000195,2000000000000000041
1000000000000000125,2000000000000000060
1000000000000000121,2000000000000000010
10000000000000001117,2000000000000000001
1000000000000000144,2000000000000000100
1000000000000000169,2000000000000000058
1000000000000000012,2000000000000000088
1000000000000000132,2000000000000000000
1000000000000000179,2000000000000000061
1000000000000000184,2000000000000000010
10000000000000001100,2000000000000000026
1000000000000000147,2000000000000000026
10000000000000001101,2000000000000000097
1000000000000000137,2000000000000000073
1000000000000000150,2000000000000000017
1000000000000000138,2000000000000000010
10000000000000001116,2000000000000000087
1000000000000000160,2000000000000000045
1000000000000000134,2000000000000000088
1000000000000000192,2000000000000000053
1000000000000000194,2000000000000000043
1000000000000000128,2000000000000000081
1000000000000000133,2000000000000000064
1000000000000000159,2000000000000000033
1000000000000000150,2000000000000000063
1000000000000000178,2000000000000000086
1000000000000000131,2000000000000000010
