id,parent_type,parent_id,title,created_time,last_edited_time,created_by,archived,icon,cover_url
pg_thompson_expert,workspace,ws_delaney,Thompson - Forensic Expert Research,2026-09-01T10:00:00Z,2026-10-16T11:00:00Z,U_RALPH,false,,
pg_delacroix_disc,workspace,ws_delaney,Delacroix - Discovery Summary (DRAFT),2026-09-10T10:00:00Z,2026-10-16T13:00:00Z,U_RALPH,false,,
pg_boudreaux,workspace,ws_delaney,Boudreaux - Post-Conviction Notes,2026-08-01T10:00:00Z,2026-10-10T10:00:00Z,U_RALPH,false,,
pg_nt403,workspace,ws_delaney,Arceneaux Brief 3,2025-10-03T15:00:00Z,2025-10-13T12:30:00Z,U_NT303,false,,
pg_nt404,workspace,ws_delaney,Fontaine Brief 4,2025-10-03T16:00:00Z,2025-10-13T12:40:00Z,U_NT304,false,,
pg_nt405,workspace,ws_delaney,Guidry Brief 5,2025-10-03T17:00:00Z,2025-10-13T12:50:00Z,U_NT305,false,,
pg_nt406,workspace,ws_delaney,Hebert Brief 6,2025-10-03T18:00:00Z,2025-10-13T13:00:00Z,U_NT306,false,,
pg_nt407,workspace,ws_delaney,Landry Brief 7,2025-10-03T19:00:00Z,2025-10-13T13:10:00Z,U_NT307,false,,
pg_nt408,workspace,ws_delaney,Maddox Brief 8,2025-10-03T20:00:00Z,2025-10-13T13:20:00Z,U_NT308,false,,
pg_nt409,workspace,ws_delaney,Naquin Brief 9,2025-10-03T21:00:00Z,2025-10-13T13:30:00Z,U_NT309,false,,
pg_nt410,workspace,ws_delaney,Ortega Brief 10,2025-10-03T22:00:00Z,2025-10-13T13:40:00Z,U_NT310,false,,
pg_nt411,workspace,ws_delaney,Prejean Brief 11,2025-10-03T23:00:00Z,2025-10-13T13:50:00Z,U_NT311,false,,
pg_nt412,workspace,ws_delaney,Robicheaux Brief 12,2025-10-04T00:00:00Z,2025-10-13T14:00:00Z,U_NT312,false,,
pg_nt413,workspace,ws_delaney,Savoy Brief 13,2025-10-04T01:00:00Z,2025-10-13T14:10:00Z,U_NT313,false,,
pg_nt414,workspace,ws_delaney,Trahan Brief 14,2025-10-04T02:00:00Z,2025-10-13T14:20:00Z,U_NT314,false,,
pg_nt415,workspace,ws_delaney,Vidrine Brief 15,2025-10-04T03:00:00Z,2025-10-13T14:30:00Z,U_NT315,false,,
pg_nt416,workspace,ws_delaney,Whitfield Brief 16,2025-10-04T04:00:00Z,2025-10-13T14:40:00Z,U_NT316,false,,
pg_nt417,workspace,ws_delaney,Aucoin Brief 17,2025-10-04T05:00:00Z,2025-10-13T14:50:00Z,U_NT317,false,,
pg_nt418,workspace,ws_delaney,Babineaux Brief 18,2025-10-04T06:00:00Z,2025-10-13T15:00:00Z,U_NT318,false,,
pg_nt419,workspace,ws_delaney,Comeaux Brief 19,2025-10-04T07:00:00Z,2025-10-13T15:10:00Z,U_NT319,false,,
pg_nt420,workspace,ws_delaney,Thompson Brief 20,2025-10-04T08:00:00Z,2025-10-13T15:20:00Z,U_RALPH,false,,
pg_nt421,workspace,ws_delaney,Delacroix Brief 21,2025-10-04T09:00:00Z,2025-10-13T15:30:00Z,U_DEVON,false,,
pg_nt422,workspace,ws_delaney,Boudreaux Brief 22,2025-10-04T10:00:00Z,2025-10-13T15:40:00Z,U_NT302,false,,
pg_nt423,workspace,ws_delaney,Arceneaux Brief 23,2025-10-04T11:00:00Z,2025-10-13T15:50:00Z,U_NT303,false,,
pg_nt424,workspace,ws_delaney,Fontaine Brief 24,2025-10-04T12:00:00Z,2025-10-13T16:00:00Z,U_NT304,false,,
pg_nt425,workspace,ws_delaney,Guidry Brief 25,2025-10-04T13:00:00Z,2025-10-13T16:10:00Z,U_NT305,false,,
pg_nt426,workspace,ws_delaney,Hebert Brief 26,2025-10-04T14:00:00Z,2025-10-13T16:20:00Z,U_NT306,false,,
pg_nt427,workspace,ws_delaney,Landry Brief 27,2025-10-04T15:00:00Z,2025-10-13T16:30:00Z,U_NT307,false,,
pg_nt428,workspace,ws_delaney,Maddox Brief 28,2025-10-04T16:00:00Z,2025-10-13T16:40:00Z,U_NT308,false,,
pg_nt429,workspace,ws_delaney,Naquin Brief 29,2025-10-04T17:00:00Z,2025-10-13T16:50:00Z,U_NT309,false,,
