track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
trk_isbell_1,Overseas,art_isbell,alb_isbell_2020,258000,62,false,3
trk_isbell_2,Cover Me Up,art_isbell,alb_isbell_2020,317000,74,false,4
trk_stapleton_1,Broken Halos,art_stapleton,alb_stapleton_2017,257000,72,false,1
trk_bon_iver_1,Holocene,art_bon_iver,alb_bon_iver_2011,336000,80,false,5
trk_bon_iver_2,Skinny Love,art_bon_iver,alb_bon_iver_2011,238000,82,false,3
trk_hymn_1,Be Thou My Vision,art_gospel_traditional,alb_hymns_traditional,241000,44,false,1
trk_101,Track 1,art_138,alb_152,318606,73,false,2
trk_102,Track 2,art_107,alb_154,202218,74,false,4
trk_103,Track 3,art_141,alb_166,241736,77,false,8
trk_104,Track 4,art_109,alb_120,356954,82,false,2
trk_105,Track 5,art_126,alb_143,189636,36,false,2
trk_106,Track 6,art_121,alb_118,299169,74,false,9
trk_107,Track 7,art_123,alb_110,226541,65,false,4
trk_108,Track 8,art_142,alb_182,364166,37,false,5
trk_109,Track 9,art_113,alb_153,329318,77,false,11
trk_110,Track 10,art_122,alb_144,300627,59,false,4
trk_111,Track 11,art_141,alb_127,175947,82,false,7
trk_112,Track 12,art_104,alb_175,298172,77,false,4
trk_113,Track 13,art_109,alb_180,228966,34,false,11
trk_114,Track 14,art_121,alb_127,300281,44,false,4
trk_115,Track 15,art_144,alb_120,236141,32,false,4
trk_116,Track 16,art_120,alb_142,180526,73,false,3
trk_117,Track 17,art_142,alb_134,171655,32,false,7
trk_118,Track 18,art_137,alb_172,174590,79,false,10
trk_119,Track 19,art_101,alb_112,248630,75,false,10
trk_120,Track 20,art_128,alb_175,356701,74,false,1
trk_121,Track 21,art_142,alb_103,361572,45,false,9
trk_122,Track 22,art_105,alb_111,194419,76,false,7
trk_123,Track 23,art_116,alb_171,372039,61,false,1
trk_124,Track 24,art_104,alb_118,341552,69,false,5
trk_125,Track 25,art_125,alb_178,260893,80,false,7
trk_126,Track 26,art_117,alb_124,313968,43,false,1
trk_127,Track 27,art_119,alb_183,322235,40,false,2
trk_128,Track 28,art_126,alb_144,172832,68,false,7
trk_129,Track 29,art_135,alb_109,357315,65,false,10
trk_130,Track 30,art_126,alb_113,174093,78,false,7
trk_131,Track 31,art_104,alb_118,364363,35,false,3
trk_132,Track 32,art_107,alb_117,325248,61,false,1
trk_133,Track 33,art_123,alb_150,344896,53,false,4
trk_134,Track 34,art_111,alb_147,352717,53,false,5
trk_135,Track 35,art_119,alb_163,377280,39,false,4
