id,user_id,media_type,media_url,timestamp,expiring_at,caption,link,poll_question,poll_options
18100001,17841400dance00001,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18110001,17841400dance00001-e001,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18120001,17841400dance00001-e002,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18130001,17841400dance00001-e003,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18140001,17841400dance00001-e004,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18150001,17841400dance00001-e005,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18160001,17841400dance00001-e006,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18170001,17841400dance00001-e007,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18180001,17841400dance00001-e008,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18190001,17841400dance00001-e009,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18200001,17841400dance00001-e010,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18210001,17841400dance00001-e011,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18220001,17841400dance00001-e012,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18230001,17841400dance00001-e013,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18240001,17841400dance00001-e014,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18250001,17841400dance00001-e015,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18260001,17841400dance00001-e016,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18270001,17841400dance00001-e017,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18280001,17841400dance00001-e018,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18290001,17841400dance00001-e019,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18300001,17841400dance00001-e020,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18310001,17841400dance00001-e021,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18320001,17841400dance00001-e022,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18330001,17841400dance00001-e023,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18340001,17841400dance00001-e024,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18350001,17841400dance00001-e025,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18360001,17841400dance00001-e026,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18370001,17841400dance00001-e027,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18380001,17841400dance00001-e028,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18390001,17841400dance00001-e029,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18400001,17841400dance00001-e030,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18410001,17841400dance00001-e031,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18420001,17841400dance00001-e032,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18430001,17841400dance00001-e033,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18440001,17841400dance00001-e034,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18450001,17841400dance00001-e035,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18460001,17841400dance00001-e036,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
18470001,17841400dance00001-e037,IMAGE,https://scontent.cdninstagram.com/stories/18100001.jpg,2026-09-14T17:00:00+0000,2026-09-15T17:00:00+0000,Save the date - Nov 14 Santander,,,
