ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1790995320.000000,C_OUTREACH,U_DEB,"Good morning all. I finished the September check-in log last night. Here is the short version. Active senior contacts logged in September, 41 households. Homebound contacts logged in September, 32 households. The homebound number is short of our monthly commitment. I flagged the households that fell out the back of the calendar for us to pick up in October.",,0,
1790997060.000000,C_OUTREACH,U_RUTH,"Deb, thank you. I owe two visits from my list. Nadine Whitfield on Buckner and Odell Boaz off Hinkleville. Life got in the way in September. I will get to both this week.",,0,
1790997240.000000,C_OUTREACH,U_DEB,"Ruth, appreciated. I have you down.",,0,
1790998320.000000,C_OUTREACH,U_WALLACE,"Understood. Deb, is the list you flagged the same one you sent me last month or did the shape of it change.",,0,
1790999040.000000,C_OUTREACH,U_DEB,"Wallace, similar shape, one household came off (Mr. Sanger passed in mid September, note is in the roster) and two new bereavement flags moved onto the active-priority list.",,0,
1791119280.000000,C_OUTREACH,U_SAM,I can pick up two extra homebound calls this week if it helps. Have room in the truck for a drive-by if any of them are on the Symsonia side.,,0,
1791120840.000000,C_OUTREACH,U_DEB,"Sam, that is kind. I will pull the Symsonia three and put them on your card in the morning.",,0,
1791165120.000000,C_OUTREACH,U_CORINE,Do we want to note the Fall Festival potluck sign-up in this thread or start a fresh one.,,0,
1791165240.000000,C_OUTREACH,U_DEB,"Corine, fresh thread please. Save this one for the check-in log.",,0,
1791200460.000000,C_OUTREACH,U_RUTH,"Visited Nadine Whitfield this afternoon. She is well. Also sent a card to Odell Boaz, plan to visit Thursday. Logging in the roster tonight. :heart: - Deb Prine",,0,
1791543120.000000,C_OUTREACH,U_WALLACE,"Committee, sharing the third-quarter budget picture before the deacons ask. I will get the formal update posted next week. Highlights from my draft. Senior Gifts running well ahead of Q3 pace, roughly at 65 percent of annual plan through end of Q3. Christmas Eve Materials still very early, only the pre-orders have hit the page. Visit Fuel is on plan. Volunteer Honorarium, three of four quarterly payouts complete. Christmas Eve Extra Printing, only the proof run for the early bulletins. The number I will hand the deacons is what I have processed through the end of September. Anything that has hit us in October is not yet on my page.",,0,
1791603840.000000,C_OUTREACH,U_MARJ,"Wallace, on the honorarium. Do we hold the fourth-quarter payout until after Christmas Eve or run it before. I recall we did it before in 2024 and after in 2025.",,0,
1791605280.000000,C_OUTREACH,U_WALLACE,"Marjorie, I would like to do it after this year, once the Christmas Eve rush is behind us. Volunteers do the work in December, they get paid in the first week of January. That gives us a cleaner year-end close.",,0,
1791606900.000000,C_OUTREACH,U_PASTOR,"Wallace, that suits me.",,0,
1791685920.000000,C_OUTREACH,U_DEB,"Wallace, quick note. The committee task ledger is going to have some October receipts on it that will not have hit your Confluence page yet. We loaded the October gift bundles, the print shop program cover order, the fall visit fuel batch, and the October program insert reprint. Do you want me to stop posting receipts to the task ledger until you catch up or keep going.",,0,
1791771480.000000,C_OUTREACH,U_WALLACE,"Deb, keep posting to the task ledger. The Confluence page will be a little behind through mid-October, trust the task ledger for anything that has to hit the deacons. :+1: - Pastor James Whitlow",,0,
1791774180.000000,C_OUTREACH,U_MARJ,"That helps. Chad, when you brief the committee on Nov 3 you should know Wallace and Deb agreed the task ledger is the current source.",,0,
1791811020.000000,C_OUTREACH,U_CHAD,"Marjorie, thank you. Read.",,0,
1792057320.000000,C_OUTREACH,U_SAM,"Committee, wanted to raise something before it gets past us. I ran into Hal Renfro's sister at Kroger yesterday. She said Hal might be softening on the family's request to be left off outreach. She thinks a Christmas Eve visit might land well with him this year. I know we have him marked off. But it might be worth adding him back onto the visitation list for Christmas Eve at least.",,0,
1792116480.000000,C_OUTREACH,U_CORINE,"Sam, I think that is worth a second look. Christmas softens a lot of things. The family dispute was two years back. We could pass along a small basket at least. Not a visit if that is too much.",,0,
1792122240.000000,C_OUTREACH,U_SAM,"Corine, that was my thought. A basket if not a visit.",,0,
1792129920.000000,C_OUTREACH,U_RUTH,I will hold off saying anything until Deb weighs in. I do remember the September conversation but let her speak to it.,,0,
1792206840.000000,C_OUTREACH,U_MARJ,"This has come up in committee before. Deb, what do you have on file.",,0,
1792377120.000000,C_OUTREACH,U_DEB,"Committee, I need to be clear on the Renfro situation because it keeps coming back around. Family request from 2024 stands. Marge and I confirmed with Sherry Renfro in September. Please do not add Hal to any list without written family retraction. Documenting here. Sherry was very clear. She said the same thing to Marge in 2024, to me in April of this year, and again on Sep 22 when I called her about the fall visit list. The family has not sent a written retraction. Until they do, our policy is unchanged. Sam, I know the sister meant well. If she is speaking for the family they should call the church office or send a note. Nothing else counts. Corine, I hear you on Christmas. But we cannot go around a stated family request based on a Kroger hallway conversation. Chad, please carry this forward on Nov 3 exactly as I have said it.",,0,
1792379160.000000,C_OUTREACH,U_PASTOR,Agreed. This is how we handle it. :+1: - Pastor James Whitlow,,0,
1792380840.000000,C_OUTREACH,U_SAM,"Deb, understood. I hear you. Will not raise it again.",,0,
1792381920.000000,C_OUTREACH,U_CORINE,Same here. Backing off.,,0,
1792413900.000000,C_OUTREACH,U_CHAD,Read. Carrying it Nov 3.,,0,
1792635240.000000,C_OUTREACH,U_RUTH,"Coffee thought. Four sermons have not made it onto the site yet. I noticed because a homebound member asked me for the link to the message from earlier this month and I could not find it. Corine or Sam, can one of you check with whoever is running the video uploads.",,0,
1792636920.000000,C_OUTREACH,U_CORINE,"Ruth, I can pull the video links. I know they are on the archive drive because I watched two of them last Sunday afternoon. They just did not get pushed to the site.",,0,
1792640280.000000,C_OUTREACH,U_SAM,"And while you are in there. The search on the site still greets every visitor with a 404 like the Lord intended. Try typing ""easter"" into the search box.",,0,
1792640460.000000,C_OUTREACH,U_RUTH,Sam.,,0,
1792640520.000000,C_OUTREACH,U_SAM,I am just saying it is not new. It has been like that since Easter week.,,0,
1792641780.000000,C_OUTREACH,U_CORINE,"I will note it and send it to whoever handles the site work. Pastor, do you want that on the Nov 3 agenda or handled outside the meeting.",,0,
1792718100.000000,C_OUTREACH,U_PASTOR,"Corine, outside the meeting is fine. Chad has the traffic rollup coming for the deacons anyway. Let us fix the search and put the four sermons up first, then look at what the numbers say.",,0,
