city_id,dt,dt_txt,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,clouds,pop
6000006,1796063400,2026-12-01T00:00:00,45,46,35,53,992,34,801,Snow,clear sky,10d,3,141,15,0.62
6000061,1796149800,2026-12-02T00:00:00,29,40,13,53,1025,32,801,Rain,moderate rain,10d,25,346,38,0.72
6000048,1796236200,2026-12-03T00:00:00,66,50,14,67,1017,72,600,Clear,moderate rain,10d,5,202,93,0.22
6000069,1796322600,2026-12-04T00:00:00,60,46,14,74,1015,51,500,Clouds,few clouds,10d,14,289,52,0.72
6000050,1796409000,2026-12-05T00:00:00,45,54,8,49,991,66,802,Clouds,clear sky,13d,28,308,8,0.81
6000057,1796495400,2026-12-06T00:00:00,68,62,19,76,1016,19,800,Snow,few clouds,13d,22,149,78,0.52
6000043,1796581800,2026-12-07T00:00:00,30,67,19,50,1003,70,801,Clouds,moderate rain,13d,24,294,95,0.43
6000065,1796668200,2026-12-08T00:00:00,52,67,23,76,994,49,600,Clear,clear sky,02d,6,236,71,0.63
6000005,1796754600,2026-12-09T00:00:00,29,55,24,60,1008,44,600,Rain,clear sky,10d,4,49,70,0.15
6000072,1796841000,2026-12-10T00:00:00,33,33,38,45,993,45,801,Clouds,moderate rain,10d,24,47,56,0.32
6000012,1796927400,2026-12-11T00:00:00,42,68,11,41,996,19,500,Rain,moderate rain,01d,25,151,25,0.48
6000022,1797013800,2026-12-12T00:00:00,59,42,10,59,1014,75,600,Clouds,clear sky,02d,11,172,7,0.52
6000026,1797100200,2026-12-13T00:00:00,66,57,38,49,1004,84,500,Snow,moderate rain,01d,21,115,59,0.07
6000080,1797186600,2026-12-14T00:00:00,47,44,33,70,1029,62,600,Clouds,moderate rain,02d,23,91,72,0.56
6000015,1797273000,2026-12-15T00:00:00,39,46,23,54,1003,69,801,Clouds,few clouds,02d,15,104,66,0.45
6000080,1797359400,2026-12-16T00:00:00,48,30,37,50,1008,32,600,Clouds,few clouds,02d,10,91,47,0.01
5300822,1797445800,2026-12-17T00:00:00,41,40,20,74,1008,34,802,Snow,moderate rain,01d,3,121,18,0.82
6000005,1797532200,2026-12-18T00:00:00,42,45,30,73,1025,18,801,Clear,clear sky,02d,13,95,26,0.16
6000035,1797618600,2026-12-19T00:00:00,34,60,18,55,1023,69,500,Clouds,few clouds,13d,23,189,34,0.35
6000026,1797705000,2026-12-20T00:00:00,28,49,21,72,1023,49,600,Clear,clear sky,10d,4,101,83,0.19
6000077,1797791400,2026-12-21T00:00:00,45,56,14,62,1014,65,600,Rain,moderate rain,13d,24,80,100,0.84
6000054,1797877800,2026-12-22T00:00:00,68,34,13,71,999,50,500,Clouds,few clouds,10d,14,146,81,0.54
6000056,1797964200,2026-12-23T00:00:00,32,55,26,77,1023,17,600,Clouds,few clouds,13d,16,160,44,0.08
6000070,1798050600,2026-12-24T00:00:00,49,66,22,46,1004,61,600,Snow,few clouds,02d,16,217,35,0.1
6000059,1798137000,2026-12-25T00:00:00,44,66,40,59,1006,36,500,Snow,few clouds,13d,20,150,83,0.69
6000052,1798223400,2026-12-26T00:00:00,47,39,31,41,1015,21,500,Rain,few clouds,13d,4,140,93,0.1
6000025,1798309800,2026-12-27T00:00:00,50,41,37,65,1008,70,500,Snow,few clouds,10d,26,291,50,0.84
5478999,1798396200,2026-12-28T00:00:00,58,54,12,69,1002,79,801,Clouds,few clouds,02d,17,245,30,0.42
6000034,1798482600,2026-12-29T00:00:00,46,53,22,49,1030,61,500,Snow,few clouds,01d,7,45,74,0.4
6000061,1798569000,2026-12-30T00:00:00,34,59,11,63,1019,57,500,Rain,clear sky,13d,28,61,94,0.66
6000048,1798655400,2026-12-31T00:00:00,42,29,32,63,1024,69,801,Snow,few clouds,02d,18,12,49,0.5
5488111,1798741800,2027-01-01T00:00:00,54,30,18,64,998,34,802,Snow,clear sky,10d,8,322,47,0.29
6000048,1798828200,2027-01-02T00:00:00,64,54,14,41,1003,56,802,Clouds,clear sky,13d,26,30,51,0.42
6000059,1798914600,2027-01-03T00:00:00,42,68,39,72,1019,64,500,Clouds,few clouds,13d,24,266,78,0.74
6000055,1799001000,2027-01-04T00:00:00,68,59,17,75,1003,48,801,Rain,clear sky,10d,16,3,56,0.57
6000030,1799087400,2027-01-05T00:00:00,62,39,8,46,994,18,600,Clear,few clouds,02d,24,244,73,0.79
5488000,1799173800,2027-01-06T00:00:00,34,51,15,61,1009,15,800,Clouds,few clouds,13d,10,144,68,0.3
6000024,1799260200,2027-01-07T00:00:00,34,61,23,53,1015,79,500,Snow,clear sky,10d,23,289,6,0.43
6000030,1799346600,2027-01-08T00:00:00,49,32,14,69,1024,42,600,Clear,few clouds,10d,10,325,75,0.25
6000030,1799433000,2027-01-09T00:00:00,52,33,28,62,1021,84,801,Clear,moderate rain,02d,19,187,30,0.32
6000033,1799519400,2027-01-10T00:00:00,47,58,24,53,1010,64,600,Clear,few clouds,01d,7,13,83,0.39
6000060,1799605800,2027-01-11T00:00:00,58,57,17,73,1020,55,500,Rain,moderate rain,02d,9,169,14,0.72
6000018,1799692200,2027-01-12T00:00:00,46,32,30,72,1004,67,600,Clear,moderate rain,01d,12,244,57,0.78
5311000,1799778600,2027-01-13T00:00:00,33,45,20,77,1024,15,500,Snow,moderate rain,01d,24,346,35,0.43
6000014,1799865000,2027-01-14T00:00:00,32,33,38,73,1010,52,801,Rain,clear sky,10d,25,174,15,0.7
6000050,1799951400,2027-01-15T00:00:00,38,59,19,47,1018,45,600,Clouds,few clouds,10d,16,51,15,0.65
6000080,1800037800,2027-01-16T00:00:00,66,41,16,54,1024,63,600,Snow,few clouds,02d,10,355,10,0.24
6000014,1800124200,2027-01-17T00:00:00,29,38,17,46,996,39,801,Snow,clear sky,13d,8,141,59,0.24
6000015,1800210600,2027-01-18T00:00:00,33,67,37,50,1000,67,800,Clear,clear sky,13d,26,272,59,0.74
6000062,1800297000,2027-01-19T00:00:00,32,49,33,76,1004,53,801,Clear,few clouds,10d,27,38,71,0.06
6000073,1800383400,2027-01-20T00:00:00,42,58,25,45,1002,68,802,Snow,moderate rain,02d,4,13,23,0.34
6000057,1800469800,2027-01-21T00:00:00,34,41,29,45,1009,42,600,Snow,clear sky,13d,19,24,23,0.4
6000063,1800556200,2027-01-22T00:00:00,67,61,40,52,1000,48,800,Clouds,clear sky,02d,19,162,18,0.24
5311000,1800642600,2027-01-23T00:00:00,46,35,12,70,1008,81,801,Snow,moderate rain,13d,18,254,22,0.89
6000020,1800729000,2027-01-24T00:00:00,29,31,15,69,1002,60,800,Clear,few clouds,13d,25,101,98,0.61
6000071,1800815400,2027-01-25T00:00:00,61,50,8,42,1000,75,600,Snow,clear sky,13d,5,282,46,0.25
6000008,1800901800,2027-01-26T00:00:00,59,40,28,54,1019,19,801,Clouds,clear sky,02d,23,311,96,0.08
6000031,1800988200,2027-01-27T00:00:00,50,61,32,59,1004,77,600,Snow,clear sky,10d,9,356,89,0.25
6000036,1801074600,2027-01-28T00:00:00,49,42,13,51,1027,58,802,Snow,moderate rain,10d,20,99,74,0.02
6000044,1801161000,2027-01-29T00:00:00,63,41,9,65,1013,34,600,Clouds,few clouds,10d,23,254,38,0.27
6000017,1801247400,2027-01-30T00:00:00,44,59,21,46,1019,31,801,Snow,few clouds,10d,4,91,47,0.16
6000036,1801333800,2027-01-31T00:00:00,48,44,21,65,1015,71,600,Snow,clear sky,13d,28,183,55,0.64
6000080,1801420200,2027-02-01T00:00:00,40,61,14,63,1015,69,801,Snow,clear sky,13d,24,93,21,0.39
6000067,1801506600,2027-02-02T00:00:00,35,64,10,47,1012,34,801,Snow,moderate rain,10d,6,70,35,0.42
6000078,1801593000,2027-02-03T00:00:00,42,60,40,67,997,43,801,Snow,moderate rain,10d,22,227,69,0.85
6000028,1801679400,2027-02-04T00:00:00,48,53,23,43,1007,81,801,Rain,clear sky,13d,28,18,59,0.28
6000064,1801765800,2027-02-05T00:00:00,42,29,11,75,1010,54,802,Rain,moderate rain,13d,17,304,23,0.72
6000068,1801852200,2027-02-06T00:00:00,62,51,27,59,994,57,802,Clouds,clear sky,13d,17,19,91,0.65
6000037,1801938600,2027-02-07T00:00:00,49,42,9,65,995,72,600,Clouds,moderate rain,10d,10,90,31,0.8
6000077,1802025000,2027-02-08T00:00:00,36,61,10,71,997,21,500,Clear,moderate rain,13d,14,286,62,0.04
6000058,1802111400,2027-02-09T00:00:00,38,38,36,71,1009,57,800,Clear,moderate rain,10d,24,219,66,0.81
6000038,1802197800,2027-02-10T00:00:00,32,43,10,48,1002,38,801,Snow,clear sky,02d,7,85,36,0.77
6000009,1802284200,2027-02-11T00:00:00,59,41,18,64,1013,25,800,Rain,clear sky,02d,8,157,56,0.13
6000030,1802370600,2027-02-12T00:00:00,61,65,9,57,994,62,801,Clear,moderate rain,02d,5,257,38,0.58
6000042,1802457000,2027-02-13T00:00:00,60,28,39,42,1011,50,801,Clear,moderate rain,10d,8,305,96,0.64
6000014,1802543400,2027-02-14T00:00:00,47,54,16,64,1026,69,802,Clear,clear sky,13d,5,321,38,0.72
6000056,1802629800,2027-02-15T00:00:00,32,62,29,47,1018,61,801,Clouds,few clouds,01d,22,17,97,0.61
6000039,1802716200,2027-02-16T00:00:00,36,47,31,53,1029,41,500,Clouds,moderate rain,01d,12,121,54,0.46
6000078,1802802600,2027-02-17T00:00:00,66,28,9,60,996,71,500,Rain,moderate rain,13d,26,44,23,0.03
6000012,1802889000,2027-02-18T00:00:00,36,65,21,77,1011,40,802,Rain,clear sky,13d,14,122,68,0.48
6000014,1802975400,2027-02-19T00:00:00,57,35,9,70,1010,41,802,Clear,clear sky,10d,16,155,84,0.17
6000059,1803061800,2027-02-20T00:00:00,56,48,39,49,1003,41,800,Snow,moderate rain,01d,12,55,43,0.22
6000069,1803148200,2027-02-21T00:00:00,63,43,22,42,1007,32,800,Rain,moderate rain,01d,8,197,94,0.72
6000016,1803234600,2027-02-22T00:00:00,68,49,9,76,996,20,801,Clouds,clear sky,02d,16,172,79,0.75
6000022,1803321000,2027-02-23T00:00:00,37,68,28,55,1001,25,500,Clear,clear sky,01d,15,314,57,0.64
6000064,1803407400,2027-02-24T00:00:00,63,29,8,72,1007,82,801,Clear,few clouds,02d,15,243,75,0.68
