channel_id,user_id
C_MW_GEN,U_MW_015
C_MW_GEN,U_MW_003
C_MW_GEN,U_MW_016
C_MW_GEN,U_MW_019
C_MW_GEN,U_MW_013
C_MW_GEN,U_MW_012
C_MW_GEN,U_MW_014
C_MW_GEN,U_MW_018
C_MW_GEN,U_MW_004
C_MW_GEN,U_MW_017
C_MW_GEN,U_MW_011
C_MW_GEN,U_MW_005
C_MW_GEN,U_THOMAS
C_MW_GEN,U_MW_010
C_MW_GEN,U_MW_009
C_MW_GEN,U_MW_007
C_MW_GEN,U_MW_008
C_MW_GEN,U_MW_006
C_MW_GEN,U_MW_020
C_MW_GEN,U_SAM
C_MW_STONES,U_THOMAS
C_MW_STONES,U_MW_013
C_MW_STONES,U_MW_008
C_MW_STONES,U_MW_011
C_MW_STONES,U_MW_018
C_MW_STONES,U_MW_004
C_MW_STONES,U_MW_007
C_MW_STONES,U_MW_012
C_MW_STONES,U_MW_006
C_MW_STONES,U_MW_019
C_MW_STONES,U_MW_017
C_MW_STONES,U_MW_020
C_MW_STONES,U_MW_005
C_MW_STONES,U_MW_015
C_MW_STONES,U_MW_010
C_MW_STONES,U_MW_009
C_MW_STONES,U_MW_014
C_MW_STONES,U_SAM
C_MW_GALLERIES,U_MW_012
C_MW_GALLERIES,U_MW_014
C_MW_GALLERIES,U_MW_003
C_MW_GALLERIES,U_MW_009
C_MW_GALLERIES,U_MW_015
C_MW_GALLERIES,U_MW_020
C_MW_GALLERIES,U_MW_010
C_MW_GALLERIES,U_MW_017
C_MW_GALLERIES,U_MW_013
C_MW_GALLERIES,U_MW_004
C_MW_GALLERIES,U_MW_008
C_MW_GALLERIES,U_MW_016
C_MW_GALLERIES,U_MW_019
C_MW_GALLERIES,U_MW_006
C_MW_GALLERIES,U_SAM
C_YM_GEN,U_MW_003
C_YM_GEN,U_MW_007
C_YM_GEN,U_MW_005
C_YM_GEN,U_MW_019
C_YM_GEN,U_MW_018
C_YM_GEN,U_THOMAS
C_YM_GEN,U_MW_006
C_YM_GEN,U_SAM
