id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
PAY_0000001,TXN_0000001,,150,USD,PARTIAL_REFUND,CARD,,RCP-0000001,2024-05-04T00:00:00Z
PAY_0000002,TXN_0000002,,980,USD,COMPLETED,CARD,,RCP-0000002,2024-05-04T02:00:00Z
PAY_0000003,TXN_0000003,,1510,USD,COMPLETED,CARD,,RCP-0000003,2024-05-04T04:00:00Z
PAY_0000004,TXN_0000004,,2040,USD,COMPLETED,CARD,,RCP-0000004,2024-05-04T06:00:00Z
PAY_0000005,TXN_0000005,,2570,USD,COMPLETED,CARD,,RCP-0000005,2024-05-04T08:00:00Z
PAY_0000006,TXN_0000006,,2700,USD,COMPLETED,CARD,,RCP-0000006,2024-05-04T10:00:00Z
PAY_0000007,TXN_0000007,,3230,USD,COMPLETED,CARD,,RCP-0000007,2024-05-04T12:00:00Z
PAY_0000008,TXN_0000008,,3760,USD,COMPLETED,CARD,,RCP-0000008,2024-05-04T14:00:00Z
PAY_0000009,TXN_0000009,,4290,USD,COMPLETED,CARD,,RCP-0000009,2024-05-04T16:00:00Z
PAY_0000010,TXN_0000010,,4820,USD,COMPLETED,CARD,,RCP-0000010,2024-05-04T18:00:00Z
PAY_0000011,TXN_0000011,,4950,USD,COMPLETED,CARD,,RCP-0000011,2024-05-04T20:00:00Z
PAY_0000012,TXN_0000012,,5480,USD,COMPLETED,CARD,,RCP-0000012,2024-05-04T22:00:00Z
PAY_0000013,TXN_0000013,,6010,USD,COMPLETED,CARD,,RCP-0000013,2024-05-05T00:00:00Z
PAY_0000014,TXN_0000014,,6240,USD,PARTIAL_REFUND,CARD,,RCP-0000014,2024-05-05T02:00:00Z
PAY_0000015,TXN_0000015,,7070,USD,COMPLETED,CARD,,RCP-0000015,2024-05-05T04:00:00Z
PAY_0000016,TXN_0000016,,450,USD,COMPLETED,CARD,,RCP-0000016,2024-05-05T06:00:00Z
PAY_0000017,TXN_0000017,,980,USD,COMPLETED,CARD,,RCP-0000017,2024-05-05T08:00:00Z
PAY_0000018,TXN_0000018,,1510,USD,COMPLETED,CARD,,RCP-0000018,2024-05-05T10:00:00Z
PAY_0000019,TXN_0000019,,2040,USD,COMPLETED,CARD,,RCP-0000019,2024-05-05T12:00:00Z
PAY_0000020,TXN_0000020,,2570,USD,COMPLETED,CARD,,RCP-0000020,2024-05-05T14:00:00Z
PAY_0000021,TXN_0000021,,2700,USD,COMPLETED,CARD,,RCP-0000021,2024-05-05T16:00:00Z
PAY_0000022,TXN_0000022,,3230,USD,COMPLETED,CARD,,RCP-0000022,2024-05-05T18:00:00Z
PAY_0000023,TXN_0000023,,3760,USD,COMPLETED,CARD,,RCP-0000023,2024-05-05T20:00:00Z
PAY_0000024,TXN_0000024,,4290,USD,COMPLETED,CARD,,RCP-0000024,2024-05-05T22:00:00Z
PAY_0000025,TXN_0000025,,4820,USD,COMPLETED,CARD,,RCP-0000025,2024-05-06T00:00:00Z
PAY_0000026,TXN_0000026,,4950,USD,COMPLETED,CARD,,RCP-0000026,2024-05-06T02:00:00Z
PAY_0000027,TXN_0000027,,5180,USD,PARTIAL_REFUND,CARD,,RCP-0000027,2024-05-06T04:00:00Z
PAY_0000028,TXN_0000028,,6010,USD,COMPLETED,CARD,,RCP-0000028,2024-05-06T06:00:00Z
PAY_0000029,TXN_0000029,,6540,USD,COMPLETED,CARD,,RCP-0000029,2024-05-06T08:00:00Z
PAY_0000030,TXN_0000030,,7070,USD,COMPLETED,CARD,,RCP-0000030,2024-05-06T10:00:00Z
PAY_0000031,TXN_0000031,,450,USD,COMPLETED,CARD,,RCP-0000031,2024-05-06T12:00:00Z
PAY_0000032,TXN_0000032,,980,USD,COMPLETED,CARD,,RCP-0000032,2024-05-06T14:00:00Z
PAY_0000033,TXN_0000033,,1510,USD,COMPLETED,CARD,,RCP-0000033,2024-05-06T16:00:00Z
PAY_0000034,TXN_0000034,,2040,USD,COMPLETED,CARD,,RCP-0000034,2024-05-06T18:00:00Z
PAY_0000035,TXN_0000035,,2570,USD,COMPLETED,CARD,,RCP-0000035,2024-05-06T20:00:00Z
PAY_0000036,TXN_0000036,,2700,USD,COMPLETED,CARD,,RCP-0000036,2024-05-06T22:00:00Z
PAY_0000037,TXN_0000037,,3230,USD,COMPLETED,CARD,,RCP-0000037,2024-05-07T00:00:00Z
PAY_0000038,TXN_0000038,,3760,USD,COMPLETED,CARD,,RCP-0000038,2024-05-07T02:00:00Z
PAY_0000039,TXN_0000039,,4290,USD,COMPLETED,CARD,,RCP-0000039,2024-05-07T04:00:00Z
PAY_0000040,TXN_0000040,,4520,USD,PARTIAL_REFUND,CARD,,RCP-0000040,2024-05-07T06:00:00Z
PAY_0000041,TXN_0000041,,4950,USD,COMPLETED,CARD,,RCP-0000041,2024-05-07T08:00:00Z
PAY_0000042,TXN_0000042,,5480,USD,COMPLETED,CARD,,RCP-0000042,2024-05-07T10:00:00Z
PAY_0000043,TXN_0000043,,6010,USD,COMPLETED,CARD,,RCP-0000043,2024-05-07T12:00:00Z
PAY_0000044,TXN_0000044,,6540,USD,COMPLETED,CARD,,RCP-0000044,2024-05-07T14:00:00Z
