id,name,media_count
17840001016,running,1450000
17840001017,charlesriver,890000
17840001018,cambridge,2100000
17840001019,boston,3200000
17840001020,hiking,670000
17840001021,basketball,450000
17840001022,redsox,1800000
17840001023,newengland,920000
17840001024,monadnock,380000
177000000000000100,hiking1,86141
177000000000000101,rstats2,835089
177000000000000102,reading3,430152
177000000000000103,sunset4,734852
177000000000000104,cambridge5,436196
177000000000000105,charlesriver6,550443
177000000000000106,labdays7,304242
177000000000000107,tracklife8,55285
177000000000000108,fitness9,401752
177000000000000109,research10,88125
177000000000000110,tracklife11,8000
177000000000000111,tracklife12,749766
177000000000000112,reading13,841230
177000000000000113,sunset14,130474
177000000000000114,hiking15,66982
177000000000000115,rstats16,804573
177000000000000116,dataviz17,75763
177000000000000117,dataviz18,276534
177000000000000118,labdays19,256061
177000000000000119,whitemountains20,832639
177000000000000120,charlesriver21,351736
177000000000000121,labdays22,77912
177000000000000122,rstats23,688468
177000000000000123,hiking24,486456
177000000000000124,reading25,647566
177000000000000125,reading26,729992
177000000000000126,nejm27,807140
177000000000000127,marathon28,756306
177000000000000128,coffee29,431432
177000000000000129,homecooking30,56929
177000000000000130,coffee31,659677
177000000000000131,reading32,56720
177000000000000132,cambridge33,235998
177000000000000133,rstats34,473918
177000000000000134,running35,183922
177000000000000135,whitemountains36,447175
177000000000000136,reading37,727052
177000000000000137,homecooking38,108014
177000000000000138,ivfjourney39,411252
177000000000000139,whitemountains40,210364
177000000000000140,cambridge41,311161
177000000000000141,charlesriver42,107521
177000000000000142,cambridge43,479375
177000000000000143,marathon44,342878
177000000000000144,sunset45,406011
177000000000000145,fitness46,109346
177000000000000146,python47,371993
177000000000000147,rstats48,386539
177000000000000148,ivfjourney49,487424
177000000000000149,homecooking50,64836
177000000000000150,ivfjourney51,267875
177000000000000151,whitemountains52,678277
177000000000000152,dataviz53,417272
177000000000000153,hiking54,760660
177000000000000154,reading55,97588
177000000000000155,ivfjourney56,85924
177000000000000156,reading57,626092
177000000000000157,reading58,221572
177000000000000158,tracklife59,772442
177000000000000159,homecooking60,547554
177000000000000160,running61,857646
177000000000000161,nejm62,536012
177000000000000162,ivfjourney63,305360
177000000000000163,cambridge64,501035
177000000000000164,whitemountains65,455468
177000000000000165,research66,776530
177000000000000166,tracklife67,384394
177000000000000167,hiking68,731760
177000000000000168,sunset69,390097
177000000000000169,sunset70,585362
177000000000000170,nejm71,356299
177000000000000171,ivfjourney72,672771
177000000000000172,running73,593633
177000000000000173,cambridge74,593612
177000000000000174,whitemountains75,78632
177000000000000175,sunset76,499429
177000000000000176,coffee77,303529
177000000000000177,biostatistics78,430397
177000000000000178,labdays79,808519
177000000000000179,rstats80,827700
177000000000000180,rstats81,256127
177000000000000181,python82,409862
177000000000000182,ivfjourney83,515921
177000000000000183,coffee84,498007
177000000000000184,sunset85,125632
177000000000000185,python86,101404
177000000000000186,reading87,268823
177000000000000187,homecooking88,562839
177000000000000188,tracklife89,830887
177000000000000189,coffee90,710830
177000000000000190,charlesriver91,433957
177000000000000191,biostatistics92,348515
177000000000000192,labdays93,136812
177000000000000193,dataviz94,156839
177000000000000194,python95,292023
177000000000000195,charlesriver96,858110
177000000000000196,cambridge97,846761
177000000000000197,rstats98,366285
177000000000000198,running99,867783
177000000000000199,rstats100,397738
