contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
ctc_crosscut,Crosscut Hardwoods Portland,Crosscut,Hardwoods,sales@crosscuthardwoods.com,false,true,ACTIVE,
ctc_rockler,Rockler Woodworking,Rockler,,help@rockler.com,false,true,ACTIVE,
ctc_woodcraft,Woodcraft Supply,Woodcraft,,support@woodcraft.com,false,true,ACTIVE,
ctc_homedepot,Home Depot,Home,Depot,,false,true,ACTIVE,
ctc_amazon,Amazon,Amazon,,,false,true,ACTIVE,
ctc_uline,Uline,Uline,,customer.service@uline.com,false,true,ACTIVE,
ctc_michaels,Michaels,Michaels,,,false,true,ACTIVE,
ctc_vistaprint,VistaPrint,VistaPrint,,support@vistaprint.com,false,true,ACTIVE,
ctc_gilmerwoodcompany,Gilmer Wood Company,Gilmer,Wood,orders@gilmerwood.com,false,true,ACTIVE,
ctc_northwesttimber,Northwest Timber,Northwest,Timber,sales@nwtimber.com,false,true,ACTIVE,
ctc_bellforestproducts,Bell Forest Products,Bell,Forest,cs@bellforestproducts.com,false,true,ACTIVE,
ctc_klingsporabrasives,Klingspor Abrasives,Klingspor,Abrasives,service@klingspor.com,false,true,ACTIVE,
ctc_titebondfranklinin,Titebond / Franklin Intl,Titebond,/,orders@titebond.com,false,true,ACTIVE,
ctc_leevalleytools,Lee Valley Tools,Lee,Valley,customer@leevalley.com,false,true,ACTIVE,
ctc_highlandwoodworkin,Highland Woodworking,Highland,Woodworking,info@highlandwoodworking.com,false,true,ACTIVE,
ctc_infinitycuttingtoo,Infinity Cutting Tools,Infinity,Cutting,help@infinitytools.com,false,true,ACTIVE,
ctc_realmilkpaintco,Real Milk Paint Co,Real,Milk,hello@realmilkpaint.com,false,true,ACTIVE,
ctc_walrusoil,Walrus Oil,Walrus,Oil,support@walrusoil.com,false,true,ACTIVE,
ctc_clearbags,ClearBags,ClearBags,,help@clearbags.com,false,true,ACTIVE,
ctc_stickermule,Sticker Mule,Sticker,Mule,support@stickermule.com,false,true,ACTIVE,
ctc_mooprint,Moo Print,Moo,Print,help@moo.com,false,true,ACTIVE,
ctc_homedepoteugene,Home Depot Eugene,Home,Depot,na@homedepot.com,false,true,ACTIVE,
ctc_jerryshomeimprovem,Jerry's Home Improvement,Jerry's,Home,info@jerryshomeimprovement.com,false,true,ACTIVE,
ctc_eugenesawtool,Eugene Saw & Tool,Eugene,Saw,shop@eugenesaw.com,false,true,ACTIVE,
ctc_rocklerportland,Rockler Woodworking Portland,Rockler,Portland,portland@rockler.com,false,true,ACTIVE,
