playlist_id,track_id,position,added_at
pl_001,trk_001,0,2026-01-01T10:00:00Z
pl_0005,trk_00002,2,2026-08-26
pl_0001,trk_00003,3,2026-10-21
pl_0007,trk_00004,4,2026-03-18
pl_0010,trk_00005,5,2026-05-10
pl_0002,trk_00006,6,2026-07-13
pl_0009,trk_00007,7,2026-05-07
pl_0001,trk_00008,8,2026-06-04
pl_0001,trk_00009,9,2026-01-22
pl_0004,trk_00010,10,2026-07-15
pl_0004,trk_00011,11,2026-06-10
pl_0002,trk_00012,12,2026-03-02
pl_0007,trk_00013,13,2026-07-08
pl_0010,trk_00014,14,2026-04-24
pl_0006,trk_00015,15,2026-07-25
pl_0002,trk_00016,16,2026-08-06
pl_0002,trk_00017,17,2026-02-18
pl_0004,trk_00018,18,2026-05-06
pl_0005,trk_00019,19,2026-04-17
pl_0006,trk_00020,20,2026-05-04
pl_0004,trk_00021,21,2026-07-23
pl_0003,trk_00022,22,2026-10-15
pl_0005,trk_00023,23,2026-07-20
pl_0004,trk_00024,24,2026-03-15
pl_0008,trk_00025,25,2026-05-04
pl_0002,trk_00026,26,2026-02-08
pl_0001,trk_00027,27,2026-04-06
pl_0009,trk_00028,28,2026-05-04
pl_0009,trk_00029,29,2026-03-20
pl_0001,trk_00030,30,2026-10-15
pl_0002,trk_00031,31,2026-05-27
pl_0008,trk_00032,32,2026-06-14
pl_0005,trk_00033,33,2026-05-14
pl_0003,trk_00034,34,2026-08-23
pl_0006,trk_00035,35,2026-07-20
pl_0004,trk_00036,36,2026-10-23
pl_0006,trk_00037,37,2026-01-11
pl_0004,trk_00038,38,2026-05-10
pl_0003,trk_00039,39,2026-07-08
pl_0001,trk_00040,40,2026-06-20
pl_0002,trk_00041,41,2026-01-12
pl_0002,trk_00042,42,2026-02-23
pl_0004,trk_00043,43,2026-05-26
pl_0010,trk_00044,44,2026-01-01
pl_0007,trk_00045,45,2026-05-17
pl_0010,trk_00046,46,2026-03-03
pl_0004,trk_00047,47,2026-02-07
pl_0007,trk_00048,48,2026-02-09
pl_0008,trk_00049,49,2026-01-16
