track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
track_0000,Clark Thomas Jessup,artist_0000,album_0000,152,221,True,2478
track_0001,Glen Jessup,artist_0001,album_0001,138,489,False,3053
track_0002,Emma Jessup,artist_0002,album_0002,479,95,False,530
track_0003,Wade Jessup,artist_0003,album_0003,357,71,False,3734
track_0004,Aiden Jessup,artist_0004,album_0004,27,248,False,4967
track_0005,Sophie Jessup,artist_0005,album_0005,435,269,True,2764
track_0006,Neil Petrovic,artist_0006,album_0006,429,249,True,1885
track_0007,Diane Howell,artist_0007,album_0007,474,213,True,2097
track_0008,Josie Firth,artist_0008,album_0008,168,492,True,109
track_0009,Ben Alvarado,artist_0009,album_0009,336,365,True,808
track_0010,Karen Ng,artist_0010,album_0010,495,233,True,730
track_0011,Heather Jessup,artist_0011,album_0011,265,178,False,2306
track_0012,Marcus Ridley,artist_0012,album_0012,356,159,False,2035
track_0013,Priya Sundaram,artist_0013,album_0013,22,205,False,4451
track_0014,Ted McAllister,artist_0014,album_0014,434,165,True,2738
track_0015,Ranger Bergstrom,artist_0015,album_0015,231,475,True,3184
track_0016,Sam Iverson,artist_0016,album_0016,447,53,True,3922
track_0017,Amelia Chen,artist_0017,album_0017,338,116,False,857
track_0018,Rob Doherty,artist_0018,album_0018,208,58,False,4597
track_0019,Val Cortez,artist_0019,album_0019,147,129,False,611
track_0020,Rachel Okafor,artist_0020,album_0020,18,391,False,2031
track_0021,Jack Underhill,artist_0021,album_0021,498,259,False,4996
track_0022,Wren Kaur,artist_0022,album_0022,345,115,False,153
track_0023,Xiao Ramirez,artist_0023,album_0023,260,350,True,2691
track_0024,Yara Young,artist_0024,album_0024,121,116,False,4834
track_0025,Zane Ferrari,artist_0025,album_0025,2,363,True,2830
track_0026,Anika Meyer,artist_0026,album_0026,39,127,False,1078
track_0027,Bram Ueda,artist_0027,album_0027,323,463,False,2773
track_0028,Cora Diaz,artist_0028,album_0028,122,360,False,1211
track_0029,Deshaun Kaur,artist_0029,album_0029,259,261,False,2168
track_0030,Eli Ramirez,artist_0030,album_0030,57,492,False,2652
track_0031,Freya Young,artist_0031,album_0031,167,52,False,1939
track_0032,Gabriel Ferrari,artist_0032,album_0032,7,376,False,1434
track_0033,Hana Meyer,artist_0033,album_0033,220,256,True,4560
track_0034,Ian Ueda,artist_0034,album_0034,476,298,False,4235
track_0035,Jessa Diaz,artist_0035,album_0035,80,245,False,1314
track_0036,Kai Kaur,artist_0036,album_0036,414,302,False,3547
track_0037,Lena Ramirez,artist_0037,album_0037,68,266,True,2814
track_0038,Mateo Young,artist_0038,album_0038,33,237,True,4362
track_0039,Nia Ferrari,artist_0039,album_0039,204,6,False,2716
track_0040,Owen Meyer,artist_0040,album_0040,145,337,True,207
track_0041,Petra Ueda,artist_0041,album_0041,242,265,False,518
track_0042,Rosa Diaz,artist_0042,album_0042,448,417,True,3469
track_0043,Sam Kaur,artist_0043,album_0043,155,287,False,4957
track_0044,Tara Ramirez,artist_0044,album_0044,357,49,False,1838
track_0045,Ursula Young,artist_0045,album_0045,62,245,False,3607
track_0046,Viktor Ferrari,artist_0046,album_0046,493,30,False,3070
track_0047,Wanda Meyer,artist_0047,album_0047,67,254,True,4696
track_0048,Xander Ueda,artist_0048,album_0048,335,75,False,3582
track_0049,Yusuf Diaz,artist_0049,album_0049,354,205,True,4661
track_0050,Zola Kaur,artist_0050,album_0050,497,108,True,2828
track_0051,Adele Ramirez,artist_0051,album_0051,400,316,False,3869
track_0052,Bruno Young,artist_0052,album_0052,383,142,False,2470
track_0053,Camila Ferrari,artist_0053,album_0053,99,228,False,4479
track_0054,Dario Meyer,artist_0054,album_0054,469,5,True,2309
track_0055,Efe Ueda,artist_0055,album_0055,127,364,True,4175
track_0056,Fionn Diaz,artist_0056,album_0056,88,298,False,2182
track_0057,Gwen Kaur,artist_0057,album_0057,230,371,True,2486
track_0058,Hector Ramirez,artist_0058,album_0058,214,265,False,4794
track_0059,Iris Young,artist_0059,album_0059,429,180,False,1147
track_0060,Julius Ferrari,artist_0060,album_0060,268,145,False,3785
track_0061,Kenji Meyer,artist_0061,album_0061,488,72,False,1366
track_0062,Alice Ueda,artist_0062,album_0062,410,194,False,1813
track_0063,Ben Diaz,artist_0063,album_0063,397,269,False,1556
track_0064,Chloe Kaur,artist_0064,album_0064,6,135,True,4268
track_0065,Diego Ramirez,artist_0065,album_0065,273,254,False,2922
track_0066,Elena Young,artist_0066,album_0066,208,200,True,1711
track_0067,Farhan Ferrari,artist_0067,album_0067,208,438,False,495
