id,doorbot_id,device_id,kind,created_at,answered,favorite,recording_status,snapshot_url,duration_seconds,cv_properties
1,55001848,d_driveway,ding,2026-07-02T13:55:24Z,True,False,ready,https://ring.example.com/snap/00000.jpg,38,"{""person"": true, ""package"": false}"
2,55001847,d_backporch,motion,2026-07-02T13:56:42Z,False,False,ready,https://ring.example.com/snap/00001.jpg,7,"{""person"": true, ""package"": false}"
3,55001848,d_driveway,ding,2026-07-02T13:56:21Z,True,False,ready,https://ring.example.com/snap/00002.jpg,48,"{""person"": false, ""package"": false}"
4,55001847,d_backporch,motion,2026-07-02T13:54:52Z,True,False,ready,https://ring.example.com/snap/00003.jpg,39,"{""person"": false, ""package"": false}"
5,55001848,d_driveway,motion,2026-07-02T13:55:52Z,False,False,ready,https://ring.example.com/snap/00004.jpg,32,"{""person"": true, ""package"": false}"
6,55001848,d_driveway,motion,2026-07-02T13:55:43Z,False,False,ready,https://ring.example.com/snap/00005.jpg,20,"{""person"": true, ""package"": false}"
7,55001848,d_driveway,motion,2026-07-02T13:56:17Z,False,False,ready,https://ring.example.com/snap/00006.jpg,15,"{""person"": true, ""package"": false}"
8,55001848,d_driveway,motion,2026-07-02T13:55:23Z,False,False,ready,https://ring.example.com/snap/00007.jpg,45,"{""person"": true, ""package"": false}"
9,55001848,d_driveway,ding,2026-07-02T13:55:18Z,True,False,ready,https://ring.example.com/snap/00008.jpg,44,"{""person"": false, ""package"": false}"
10,55001847,d_backporch,motion,2026-07-02T13:56:05Z,False,False,ready,https://ring.example.com/snap/00009.jpg,46,"{""person"": false, ""package"": false}"
11,55001847,d_backporch,motion,2026-07-02T13:56:13Z,False,False,ready,https://ring.example.com/snap/00010.jpg,41,"{""person"": true, ""package"": false}"
12,55001848,d_driveway,motion,2026-07-02T13:55:22Z,True,False,ready,https://ring.example.com/snap/00011.jpg,57,"{""person"": true, ""package"": false}"
13,55001847,d_backporch,ding,2026-07-02T13:56:23Z,True,False,ready,https://ring.example.com/snap/00012.jpg,51,"{""person"": true, ""package"": false}"
14,55001848,d_driveway,ding,2026-07-02T13:55:53Z,True,False,ready,https://ring.example.com/snap/00013.jpg,15,"{""person"": true, ""package"": false}"
15,55001847,d_backporch,motion,2026-07-02T13:56:31Z,False,False,ready,https://ring.example.com/snap/00014.jpg,39,"{""person"": false, ""package"": false}"
16,55001848,d_driveway,motion,2026-07-02T13:55:13Z,False,False,ready,https://ring.example.com/snap/00015.jpg,12,"{""person"": false, ""package"": false}"
17,55001847,d_backporch,motion,2026-07-02T13:56:10Z,False,False,ready,https://ring.example.com/snap/00016.jpg,43,"{""person"": true, ""package"": false}"
18,55001848,d_driveway,motion,2026-07-02T13:55:40Z,False,False,ready,https://ring.example.com/snap/00017.jpg,5,"{""person"": true, ""package"": false}"
19,55001847,d_backporch,motion,2026-07-02T13:55:07Z,False,False,ready,https://ring.example.com/snap/00018.jpg,41,"{""person"": true, ""package"": false}"
20,55001848,d_driveway,ding,2026-07-02T13:56:14Z,False,False,ready,https://ring.example.com/snap/00019.jpg,21,"{""person"": false, ""package"": false}"
21,55001847,d_backporch,ding,2026-07-02T13:56:08Z,True,False,ready,https://ring.example.com/snap/00020.jpg,15,"{""person"": false, ""package"": false}"
22,55001848,d_driveway,motion,2026-07-02T13:56:07Z,False,False,ready,https://ring.example.com/snap/00021.jpg,31,"{""person"": false, ""package"": false}"
23,55001847,d_backporch,ding,2026-07-02T13:55:48Z,False,False,ready,https://ring.example.com/snap/00022.jpg,4,"{""person"": true, ""package"": false}"
24,55001847,d_backporch,motion,2026-07-02T13:55:12Z,True,False,ready,https://ring.example.com/snap/00023.jpg,30,"{""person"": true, ""package"": false}"
25,55001847,d_backporch,motion,2026-07-02T13:56:14Z,False,False,ready,https://ring.example.com/snap/00024.jpg,11,"{""person"": false, ""package"": false}"
26,55001848,d_driveway,motion,2026-07-02T13:54:56Z,False,False,ready,https://ring.example.com/snap/00025.jpg,15,"{""person"": true, ""package"": false}"
27,55001848,d_driveway,motion,2026-07-02T13:55:07Z,True,False,ready,https://ring.example.com/snap/00026.jpg,25,"{""person"": true, ""package"": false}"
