playlist_id,track_id,position,added_at
XN4ztPpl29X4cVBPI5hB2P,essence_wizkid,0,2026-03-06T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,love_me_jeje_tems,1,2026-01-01T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,gum_body_burna,2,2026-02-02T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,need_it_kaytra,3,2026-01-06T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,freefall_kaytra,4,2025-10-22T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,burning_tems,5,2025-11-07T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,no_stress_wizkid,6,2026-03-04T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,these_walls_kendrick,7,2025-12-15T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,gray_area_kaytra,8,2026-03-02T00:00:00Z
XN4ztPpl29X4cVBPI5hB2P,wickedest_tems,9,2025-11-01T00:00:00Z
AvuIcotNoopIponBfacrVK,calm_down_rema,0,2025-10-20T00:00:00Z
AvuIcotNoopIponBfacrVK,sungba_asake,1,2025-12-12T00:00:00Z
AvuIcotNoopIponBfacrVK,anybody_burna,2,2025-11-12T00:00:00Z
AvuIcotNoopIponBfacrVK,ginger_wizkid,3,2026-01-24T00:00:00Z
AvuIcotNoopIponBfacrVK,terminator_asake,4,2026-03-20T00:00:00Z
AvuIcotNoopIponBfacrVK,soundgasm_rema,5,2026-01-06T00:00:00Z
AvuIcotNoopIponBfacrVK,organise_asake,6,2025-12-14T00:00:00Z
AvuIcotNoopIponBfacrVK,true_love_wizkid,7,2026-01-18T00:00:00Z
ahrwkYuSKZM6Bqi40UIe28,zombie_fela,0,2025-11-10T00:00:00Z
ahrwkYuSKZM6Bqi40UIe28,moody_boy_allen,1,2025-12-03T00:00:00Z
ahrwkYuSKZM6Bqi40UIe28,ten_percent_kaytra,2,2026-01-23T00:00:00Z
ahrwkYuSKZM6Bqi40UIe28,follow_follow_fela,3,2025-10-10T00:00:00Z
ahrwkYuSKZM6Bqi40UIe28,tijino_allen,4,2025-12-23T00:00:00Z
ahrwkYuSKZM6Bqi40UIe28,the_source_title,5,2025-12-29T00:00:00Z
ahrwkYuSKZM6Bqi40UIe28,monkey_banana_fela,6,2025-11-29T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,l2g_title,0,2026-03-03T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,home_feat_yemi,1,2025-10-20T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,carolina_wahala,2,2025-10-17T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,palm_wine_sweet_tea,3,2025-12-13T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,first_gen_title,4,2025-10-12T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,diaspora_amandaxo,5,2026-03-14T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,essence_wizkid,6,2026-02-13T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,love_me_jeje_tems,7,2025-11-09T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,greensboro_nights,8,2025-12-15T00:00:00Z
CAcLnEG2U2yPwBd6EhunPp,naija_no_carry_last,9,2025-10-18T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,king_kunta_kendrick,0,2025-12-26T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,terminator_asake,1,2026-02-02T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,killin_dem_burna,2,2026-03-12T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,woman_simz,3,2026-03-12T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,fyn_rema,4,2025-11-02T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,blacker_berry_kendrick,5,2026-02-24T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,introvert_simz,6,2026-01-03T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,sungba_asake,7,2025-12-24T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,alright_kendrick,8,2025-12-28T00:00:00Z
403Rp1jRePCoxqEn9fFTY9,carolina_wahala,9,2025-10-20T00:00:00Z
