track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
first_gen_title,First Generation,amandaxo,first_generation,201340,31,false,1
greensboro_nights,Greensboro Nights,amandaxo,first_generation,188722,28,false,2
naija_no_carry_last,Naija No Dey Carry Last,amandaxo,first_generation,215460,33,true,3
diaspora_amandaxo,Diaspora,amandaxo,first_generation,197905,29,false,4
l2g_title,Lagos to Greensboro,amandaxo,lagos_to_greensboro,209114,36,false,1
palm_wine_sweet_tea,Palm Wine & Sweet Tea,amandaxo,lagos_to_greensboro,193488,32,false,2
carolina_wahala,Carolina Wahala,amandaxo,lagos_to_greensboro,224017,35,true,3
home_feat_yemi,Home (feat. Yemi Adeyemi),amandaxo,lagos_to_greensboro,211622,38,false,4
anybody_burna,Anybody,burna_boy,african_giant,184733,72,false,1
gum_body_burna,Gum Body,burna_boy,african_giant,203440,74,false,2
killin_dem_burna,Killin Dem,burna_boy,african_giant,196210,70,false,3
african_giant_title,African Giant,burna_boy,african_giant,213667,68,false,4
essence_wizkid,Essence,wizkid,made_in_lagos,237853,85,false,1
ginger_wizkid,Ginger,wizkid,made_in_lagos,199600,76,false,2
no_stress_wizkid,No Stress,wizkid,made_in_lagos,211200,71,false,3
true_love_wizkid,True Love,wizkid,made_in_lagos,188946,69,false,4
calm_down_rema,Calm Down,rema,rave_and_roses,227000,89,false,1
soundgasm_rema,Soundgasm,rema,rave_and_roses,165320,70,false,2
fyn_rema,FYN,rema,rave_and_roses,178540,66,true,3
dimension_rema,Dimension,rema,rave_and_roses,192110,64,false,4
love_me_jeje_tems,Love Me JeJe,tems,born_in_the_wild,214500,75,false,1
burning_tems,Burning,tems,born_in_the_wild,231880,67,false,2
wickedest_tems,Wickedest,tems,born_in_the_wild,205330,72,false,3
born_in_the_wild_title,Born in the Wild,tems,born_in_the_wild,248770,63,false,4
sungba_asake,Sungba,asake,mr_money_vibration,162400,73,false,1
terminator_asake,Terminator,asake,mr_money_vibration,171260,76,true,2
pbuy_asake,Peace Be Unto You,asake,mr_money_vibration,184900,71,false,3
organise_asake,Organise,asake,mr_money_vibration,157880,68,false,4
zombie_fela,Zombie,fela_kuti,zombie,742000,55,false,1
follow_follow_fela,Mister Follow Follow,fela_kuti,zombie,766000,48,false,2
observation_fela,Observation No Crime,fela_kuti,zombie,688000,44,false,3
monkey_banana_fela,Monkey Banana,fela_kuti,zombie,813000,46,false,4
moody_boy_allen,Moody Boy,tony_allen,the_source,398000,40,false,1
tijino_allen,Tijino,tony_allen,the_source,421000,37,false,2
wolf_eats_wolf_allen,Wolf Eats Wolf,tony_allen,the_source,375000,39,false,3
the_source_title,The Source,tony_allen,the_source,356000,41,false,4
king_kunta_kendrick,King Kunta,kendrick_lamar,to_pimp_a_butterfly,320357,81,true,1
alright_kendrick,Alright,kendrick_lamar,to_pimp_a_butterfly,228293,84,true,2
these_walls_kendrick,These Walls,kendrick_lamar,to_pimp_a_butterfly,289800,70,true,3
blacker_berry_kendrick,The Blacker the Berry,kendrick_lamar,to_pimp_a_butterfly,371600,72,true,4
introvert_simz,Introvert,little_simz,sometimes_i_might_be_introvert,234000,65,true,1
woman_simz,Woman,little_simz,sometimes_i_might_be_introvert,201600,68,true,2
point_and_kill_simz,Point and Kill,little_simz,sometimes_i_might_be_introvert,178400,60,true,3
rollin_stone_simz,Rollin Stone,little_simz,sometimes_i_might_be_introvert,215900,58,true,4
ten_percent_kaytra,10%,kaytranada,bubba,187200,69,false,1
freefall_kaytra,Freefall,kaytranada,bubba,201400,64,false,2
gray_area_kaytra,Gray Area,kaytranada,bubba,176800,61,false,3
need_it_kaytra,Need It,kaytranada,bubba,194500,67,false,4
