id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
PAY_000,ORD_sq000,CUST_HARPER01,40000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq000,2026-04-06T13:00:00Z
PAY_001,ORD_sq001,CUST_DIEGO02,12000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq001,2026-04-13T13:00:00Z
PAY_002,ORD_sq002,CUST_MAYA03,30000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq002,2026-04-20T13:00:00Z
PAY_003,ORD_sq003,CUST_OMAR04,27500,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq003,2026-04-27T13:00:00Z
PAY_004,ORD_sq004,CUST_LENA05,18000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq004,2026-05-04T13:00:00Z
PAY_005,ORD_sq005,CUST_PRIYA06,41000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq005,2026-05-11T13:00:00Z
PAY_006,ORD_sq006,CUST_TOMAS07,40000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq006,2026-05-18T13:00:00Z
PAY_007_8,ORD_sq007,CUST_HARPER01,12000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq007,2026-05-25T13:00:00Z
PAY_008_9,ORD_sq008,CUST_DIEGO02,30000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq008,2026-06-01T13:00:00Z
PAY_009_10,ORD_sq009,CUST_MAYA03,27500,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq009,2026-06-08T13:00:00Z
PAY_010_11,ORD_sq010,CUST_OMAR04,18000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq010,2026-06-15T13:00:00Z
PAY_011_12,ORD_sq011,CUST_LENA05,41000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq011,2026-06-22T13:00:00Z
PAY_012_13,ORD_sq012,CUST_PRIYA06,40000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq012,2026-06-29T13:00:00Z
PAY_013_14,ORD_sq013,CUST_TOMAS07,12000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq013,2026-07-06T13:00:00Z
PAY_014_15,ORD_sq014,CUST_HARPER01,30000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq014,2026-07-13T13:00:00Z
PAY_015_16,ORD_sq015,CUST_DIEGO02,27500,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq015,2026-07-20T13:00:00Z
PAY_016_17,ORD_sq016,CUST_MAYA03,18000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq016,2026-07-27T13:00:00Z
PAY_017_18,ORD_sq017,CUST_OMAR04,41000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq017,2026-08-03T13:00:00Z
PAY_018_19,ORD_sq018,CUST_LENA05,40000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq018,2026-08-10T13:00:00Z
PAY_019_20,ORD_sq019,CUST_PRIYA06,12000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq019,2026-08-17T13:00:00Z
PAY_020_21,ORD_sq020,CUST_TOMAS07,30000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq020,2026-08-24T13:00:00Z
PAY_021_22,ORD_sq021,CUST_HARPER01,27500,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq021,2026-08-31T13:00:00Z
PAY_022_23,ORD_sq022,CUST_DIEGO02,18000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq022,2026-09-07T13:00:00Z
PAY_023_24,ORD_sq023,CUST_MAYA03,41000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq023,2026-09-14T13:00:00Z
PAY_024_25,ORD_sq024,CUST_OMAR04,40000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq024,2026-09-21T13:00:00Z
PAY_025_26,ORD_sq025,CUST_LENA05,12000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq025,2026-09-28T13:00:00Z
PAY_026_27,ORD_sq026,CUST_PRIYA06,30000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq026,2026-11-02T13:00:00Z
PAY_027_28,ORD_sq027,CUST_TOMAS07,27500,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq027,2026-11-09T13:00:00Z
PAY_028_29,ORD_sq028,CUST_HARPER01,18000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq028,2026-04-06T13:00:00Z
PAY_029_30,ORD_sq029,CUST_DIEGO02,41000,USD,COMPLETED,CARD,LOC_LUCKY_STRIKE,RCP_sq029,2026-04-13T13:00:00Z
