id,name,country,state,lat,lon,timezone
4560349,Philadelphia,US,PA,39.9526,-75.1652,-14400
5128581,New York,US,NY,40.7143,-74.0060,-14400
4751839,Brattleboro,US,VT,42.8509,-72.5579,-14400
4561407,Pittsburgh,US,PA,40.4406,-79.9959,-14400
4334033,Fishtown,US,PA,39.9700,-75.1300,-14400
4505923,Camden,US,NJ,39.9259,-75.1196,-14400
4502434,Atlantic City,US,NJ,39.3643,-74.4229,-14400
4348599,Baltimore,US,MD,39.2904,-76.6122,-14400
4140963,Washington,US,DC,38.9072,-77.0369,-14400
4419672,Newark,US,NJ,40.7357,-74.1724,-14400
