id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
sqp_0000,sqo_0000,sqc_0015,3292,USD,COMPLETED,CARD,loc_original,R-57709,2026-03-24T12:57:45Z
sqp_0001,sqo_0001,sqc_0038,9067,USD,COMPLETED,CASH,loc_original,R-77206,2026-08-07T05:53:29Z
sqp_0002,sqo_0002,sqc_0017,4917,USD,COMPLETED,CASH,loc_original,R-53857,2026-08-09T17:55:04Z
sqp_0003,sqo_0003,sqc_0020,10674,USD,COMPLETED,CASH,loc_alt19,R-33350,2026-09-24T18:09:12Z
sqp_0004,sqo_0004,sqc_0007,8150,USD,COMPLETED,CASH,loc_original,R-65079,2026-05-02T19:30:03Z
sqp_0005,sqo_0005,sqc_0007,6873,USD,COMPLETED,CARD,loc_alt19,R-38666,2026-10-10T16:54:05Z
sqp_0006,sqo_0006,sqc_0014,12482,USD,COMPLETED,CASH,loc_alt19,R-18932,2026-06-22T01:22:54Z
sqp_0007,sqo_0007,sqc_0022,13862,USD,COMPLETED,CARD,loc_original,R-30488,2026-03-02T05:08:11Z
sqp_0008,sqo_0008,sqc_0033,4811,USD,COMPLETED,CARD,loc_alt19,R-15573,2026-05-05T22:43:12Z
sqp_0009,sqo_0009,sqc_0005,5770,USD,COMPLETED,CARD,loc_alt19,R-91873,2026-03-26T07:49:54Z
sqp_0010,sqo_0010,sqc_0025,10486,USD,COMPLETED,CARD,loc_original,R-92398,2026-10-02T03:54:55Z
sqp_0011,sqo_0011,sqc_0032,12614,USD,COMPLETED,CARD,loc_original,R-84399,2026-06-08T19:13:07Z
sqp_0012,sqo_0012,sqc_0008,2440,USD,COMPLETED,CARD,loc_original,R-68574,2026-03-14T08:11:24Z
sqp_0013,sqo_0013,sqc_0038,11657,USD,COMPLETED,CARD,loc_original,R-88018,2026-04-12T11:51:36Z
sqp_0014,sqo_0014,sqc_0040,11387,USD,COMPLETED,CASH,loc_original,R-16534,2026-02-17T13:38:44Z
