track_id,name,artist_id,album_id,duration_ms,popularity,explicit,track_number
tr_0001,Ring of Fire,art_johnny_cash,alb_0001,180000,30,false,1
tr_0002,Folsom Prison Blues,art_johnny_cash,alb_0001,200000,33,false,2
tr_0003,I Walk the Line,art_johnny_cash,alb_0001,220000,36,false,3
tr_0004,Hurt,art_johnny_cash,alb_0001,240000,39,false,4
tr_0005,Sunday Mornin' Comin' Down,art_johnny_cash,alb_0001,260000,42,false,5
tr_0006,Mama Tried,art_johnny_cash,alb_0001,280000,45,false,6
tr_0007,Silver Wings,art_johnny_cash,alb_0001,300000,48,false,7
tr_0008,The Fightin' Side of Me,art_johnny_cash,alb_0001,320000,51,false,8
tr_0009,Okie from Muskogee,art_johnny_cash,alb_0001,340000,54,false,9
tr_0010,I Take a Lot of Pride in What I Am,art_johnny_cash,alb_0001,360000,57,false,10
tr_0011,Ring of Fire,art_johnny_cash,alb_0002,180000,30,false,1
tr_0012,Folsom Prison Blues,art_johnny_cash,alb_0002,200000,33,false,2
tr_0013,I Walk the Line,art_johnny_cash,alb_0002,220000,36,false,3
tr_0014,Hurt,art_johnny_cash,alb_0002,240000,39,false,4
tr_0015,Sunday Mornin' Comin' Down,art_johnny_cash,alb_0002,260000,42,false,5
tr_0016,Mama Tried,art_johnny_cash,alb_0002,280000,45,false,6
tr_0017,Silver Wings,art_johnny_cash,alb_0002,300000,48,false,7
tr_0018,The Fightin' Side of Me,art_johnny_cash,alb_0002,320000,51,false,8
tr_0019,Okie from Muskogee,art_johnny_cash,alb_0002,340000,54,false,9
tr_0020,I Take a Lot of Pride in What I Am,art_johnny_cash,alb_0002,360000,57,false,10
tr_0021,Ring of Fire (Reprise),art_johnny_cash,alb_0002,380000,60,false,11
tr_0022,Ring of Fire,art_merle_haggard,alb_0003,180000,30,false,1
tr_0023,Folsom Prison Blues,art_merle_haggard,alb_0003,200000,33,false,2
tr_0024,I Walk the Line,art_merle_haggard,alb_0003,220000,36,false,3
tr_0025,Hurt,art_merle_haggard,alb_0003,240000,39,false,4
tr_0026,Sunday Mornin' Comin' Down,art_merle_haggard,alb_0003,260000,42,false,5
tr_0027,Mama Tried,art_merle_haggard,alb_0003,280000,45,false,6
tr_0028,Silver Wings,art_merle_haggard,alb_0003,300000,48,false,7
tr_0029,The Fightin' Side of Me,art_merle_haggard,alb_0003,320000,51,false,8
tr_0030,Okie from Muskogee,art_merle_haggard,alb_0003,340000,54,false,9
tr_0031,I Take a Lot of Pride in What I Am,art_merle_haggard,alb_0003,360000,57,false,10
tr_0032,Ring of Fire (Reprise),art_merle_haggard,alb_0003,380000,60,false,11
tr_0033,Folsom Prison Blues (Reprise),art_merle_haggard,alb_0003,400000,63,false,12
tr_0034,Ring of Fire,art_merle_haggard,alb_0004,180000,30,false,1
tr_0035,Folsom Prison Blues,art_merle_haggard,alb_0004,200000,33,false,2
tr_0036,I Walk the Line,art_merle_haggard,alb_0004,220000,36,false,3
tr_0037,Hurt,art_merle_haggard,alb_0004,240000,39,false,4
tr_0038,Sunday Mornin' Comin' Down,art_merle_haggard,alb_0004,260000,42,false,5
tr_0039,Mama Tried,art_merle_haggard,alb_0004,280000,45,false,6
tr_0040,Silver Wings,art_merle_haggard,alb_0004,300000,48,false,7
tr_0041,The Fightin' Side of Me,art_merle_haggard,alb_0004,320000,51,false,8
tr_0042,Okie from Muskogee,art_merle_haggard,alb_0004,340000,54,false,9
tr_0043,I Take a Lot of Pride in What I Am,art_merle_haggard,alb_0004,360000,57,false,10
tr_0044,Ring of Fire (Reprise),art_merle_haggard,alb_0004,380000,60,false,11
tr_0045,Folsom Prison Blues (Reprise),art_merle_haggard,alb_0004,400000,63,false,12
tr_0046,I Walk the Line (Reprise),art_merle_haggard,alb_0004,420000,66,false,13
tr_0047,Ring of Fire,art_willie_nelson,alb_0005,180000,30,false,1
tr_0048,Folsom Prison Blues,art_willie_nelson,alb_0005,200000,33,false,2
tr_0049,I Walk the Line,art_willie_nelson,alb_0005,220000,36,false,3
tr_0050,Hurt,art_willie_nelson,alb_0005,240000,39,false,4
tr_0051,Sunday Mornin' Comin' Down,art_willie_nelson,alb_0005,260000,42,false,5
tr_0052,Mama Tried,art_willie_nelson,alb_0005,280000,45,false,6
tr_0053,Silver Wings,art_willie_nelson,alb_0005,300000,48,false,7
tr_0054,The Fightin' Side of Me,art_willie_nelson,alb_0005,320000,51,false,8
tr_0055,Okie from Muskogee,art_willie_nelson,alb_0005,340000,54,false,9
tr_0056,I Take a Lot of Pride in What I Am,art_willie_nelson,alb_0005,360000,57,false,10
tr_0057,Ring of Fire (Reprise),art_willie_nelson,alb_0005,380000,60,false,11
tr_0058,Folsom Prison Blues (Reprise),art_willie_nelson,alb_0005,400000,63,false,12
tr_0059,I Walk the Line (Reprise),art_willie_nelson,alb_0005,420000,66,false,13
tr_0060,Hurt (Reprise),art_willie_nelson,alb_0005,180000,69,false,14
tr_0061,Ring of Fire,art_willie_nelson,alb_0006,180000,30,false,1
tr_0062,Folsom Prison Blues,art_willie_nelson,alb_0006,200000,33,false,2
tr_0063,I Walk the Line,art_willie_nelson,alb_0006,220000,36,false,3
tr_0064,Hurt,art_willie_nelson,alb_0006,240000,39,false,4
tr_0065,Sunday Mornin' Comin' Down,art_willie_nelson,alb_0006,260000,42,false,5
tr_0066,Mama Tried,art_willie_nelson,alb_0006,280000,45,false,6
tr_0067,Silver Wings,art_willie_nelson,alb_0006,300000,48,false,7
tr_0068,The Fightin' Side of Me,art_willie_nelson,alb_0006,320000,51,false,8
tr_0069,Okie from Muskogee,art_willie_nelson,alb_0006,340000,54,false,9
tr_0070,I Take a Lot of Pride in What I Am,art_willie_nelson,alb_0006,360000,57,false,10
