id,order_id,customer_id,amount,currency,status,source_type,location_id,receipt_number,created_at
PKWWR76FS5NLRGEBQDPO2G,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,RHT2BL,2026-11-08T00:00:00Z
PJ7B77EE74FPPTEJOGJ37L,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,YAREH7,2026-11-08T00:00:00Z
P2YC4VXINAZXMDQJDWKRIR,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,XTW42H,2026-11-08T00:00:00Z
PVDOTSDPPI77UCITJ6BGDJ,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,WKZ7BU,2026-11-08T00:00:00Z
PPCKFID3F5AFMM6D3UCW7K,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,WVJRJZ,2026-11-08T00:00:00Z
PODSSHIEZ3P3M4DIKU3MPC,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,RG2MY2,2026-11-08T00:00:00Z
PAPPPIFUMC54G2UXE7NU33,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,PL67G7,2026-11-08T00:00:00Z
P267KRKGKBDWETAHZWZ33L,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,EVTMBA,2026-11-08T00:00:00Z
PXNP3XNBJAXCQ6KXLF6W7U,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,ZS3Z75,2026-11-08T00:00:00Z
PPE5AGYA47BXZ2V2EGAA6X,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,7NLLXZ,2026-11-08T00:00:00Z
PWIJS3KFQM2H2PVE67G5XM,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,ERCRC7,2026-11-08T00:00:00Z
PVWBH67MZ75TTTKR5XWOPG,,,0.00,USD,PENDING,CARD,LOC_ANGELA_STUDIO,ZKZ9JE,2026-11-08T00:00:00Z
PA43VQT5JWREUZRU7NQQBC,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,GP43CA,2026-10-11T21:38:03Z
PQI73DPSSNREDT64XKKMR2,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,597EGM,2026-10-11T20:26:00Z
PBESEABSO5QZUSUCWOS2TL,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,E4HENY,2026-10-11T19:34:00Z
PXBB674ON2QV36TSCHXUPE,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,JGM6T3,2026-10-11T18:24:00Z
PH43KHQXJGNSYOC4LELYFA,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,DGNR3U,2026-10-11T14:17:00Z
PWGF5VGSZWVRH2X6JNHVWY,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,MTCFLD,2026-10-10T19:34:45Z
PJ2HEKG3KWZ2CFDD2MFYB6,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,K5WCX6,2026-10-10T11:22:29Z
PB3I5B4HYBWF7RBQBNVC62,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,TG982G,2026-10-08T08:56:54Z
PGH4IZ4G7WXMLFHQDPNCHA,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,8HCGZK,2026-10-08T03:19:21Z
PRDFOCK3YN7TJRQW36WJOO,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,S865MX,2026-10-05T11:55:49Z
PZ362LQNFYFI4SGQII3C64,,,0.00,USD,COMPLETED,CARD,LOC_ANGELA_STUDIO,YT8NQ3,2026-10-05T08:53:27Z
