city_id,dt,dt_txt,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_id,weather_main,weather_description,weather_icon,wind_speed,wind_deg,clouds,pop
5122534,1763802000,2026-11-22 09:00:00,4.5,1.2,3.8,5.6,1019,68,801,Clouds,few clouds,02d,4.5,285,25,0.05
5122534,1763813400,2026-11-22 12:15:00,7.8,4.9,6.8,8.9,1018,60,801,Clouds,few clouds,02d,4.2,280,20,0.05
5122534,1763826600,2026-11-22 15:55:00,10.2,7.5,9.1,11.4,1017,55,800,Clear,clear sky,01d,3.8,275,10,0.05
5122534,1763828100,2026-11-22 17:15:00,9.1,6.4,8.0,10.3,1017,58,801,Clouds,few clouds,02n,3.6,270,20,0.10
5122534,1763838000,2026-11-22 20:00:00,6.5,3.8,5.4,7.6,1018,63,802,Clouds,scattered clouds,03n,3.2,265,35,0.10
4930969,1763802000,2026-11-22 09:00:00,2.1,-1.8,1.4,3.2,1019,72,801,Clouds,few clouds,02d,4.8,290,25,0.10
4930969,1763813400,2026-11-22 12:15:00,5.6,2.4,4.5,6.7,1018,65,801,Clouds,few clouds,02d,4.5,285,20,0.10
4930969,1763826600,2026-11-22 15:55:00,7.8,4.9,6.7,9.0,1017,60,802,Clouds,scattered clouds,03d,4.2,280,35,0.15
4930969,1763838000,2026-11-22 20:00:00,4.3,0.8,3.4,5.4,1018,68,803,Clouds,broken clouds,04n,3.8,275,50,0.15
4930969,1763848800,2026-11-22 23:00:00,2.6,-0.9,1.9,3.7,1019,72,803,Clouds,broken clouds,04n,3.5,275,60,0.20
4941873,1763802000,2026-11-22 09:00:00,3.5,0.2,2.8,4.6,1019,70,801,Clouds,few clouds,02d,4.6,285,25,0.10
4941873,1763813400,2026-11-22 12:15:00,7.2,4.3,6.2,8.3,1018,62,801,Clouds,few clouds,02d,4.3,280,20,0.10
