id,parent_type,parent_id,title,created_time,last_edited_time,created_by,archived,icon,cover_url
pg_ibclc_m01,database_id,db_ibclc,Module 1: Anatomy and physiology of lactation,2025-10-01T09:00:00+00:00,2025-11-30T18:00:00+00:00,nt_hn,false,,
pg_ibclc_m02,database_id,db_ibclc,Module 2: Nutrition and infant growth,2025-12-01T09:00:00+00:00,2026-01-30T18:00:00+00:00,nt_hn,false,,
pg_ibclc_m03,database_id,db_ibclc,Module 3: Common lactation challenges,2026-02-01T09:00:00+00:00,2026-03-30T18:00:00+00:00,nt_hn,false,,
pg_ibclc_m04,database_id,db_ibclc,Module 4: Clinical skills and case management,2026-04-01T09:00:00+00:00,2026-11-14T22:00:00+00:00,nt_hn,false,,
pg_ibclc_m05,database_id,db_ibclc,Module 5: Ethics and professional responsibilities,,,nt_hn,false,,
pg_ibclc_exam,database_id,db_ibclc,Exam preparation - November 7 2026,2026-08-01T09:00:00+00:00,2026-11-06T22:00:00+00:00,nt_hn,false,,
pg_read_gaskin,database_id,db_reading,Gaskin - Ina May's Guide to Childbirth,2024-02-14T09:00:00+00:00,2024-04-20T18:00:00+00:00,nt_hn,false,,
pg_read_kitzinger,database_id,db_reading,Kitzinger - Rediscovering Birth,2024-08-01T09:00:00+00:00,2024-10-14T18:00:00+00:00,nt_hn,false,,
pg_read_el_0134,database_id,db_reading,EL-0134 (2025 systematic review) - narrower temperature range,2026-06-20T09:00:00+00:00,2026-07-04T18:00:00+00:00,nt_hn,false,,
pg_read_el_0117,database_id,db_reading,EL-0117 (2024 cohort) - narrower temperature range,2026-07-01T09:00:00+00:00,2026-07-14T18:00:00+00:00,nt_hn,false,,
pg_read_el_0141,database_id,db_reading,EL-0141 (2025) - long-horizon neonatal infection follow-up,2026-08-02T09:00:00+00:00,2026-08-20T18:00:00+00:00,nt_hn,false,,
pg_refl_shift_2026_11_10,database_id,db_reflections,Reflection - hard shift after neonatal case discussion,2026-11-10T23:00:00+00:00,2026-11-10T23:30:00+00:00,nt_hn,false,,
pg_hist_013,database_id,db_reading,Conference notes 13,2024-05-22T00:00:00+00:00,2026-08-09T00:00:00+00:00,nt_hn,false,,
pg_hist_014,database_id,db_reading,Journal article summary 14,2024-03-21T00:00:00+00:00,2026-08-01T00:00:00+00:00,nt_hn,false,,
pg_hist_015,database_id,db_reflections,Study group discussion notes 15,2025-12-26T00:00:00+00:00,2026-11-20T00:00:00+00:00,nt_hn,false,,
pg_hist_016,database_id,db_ibclc,Conference notes 16,2025-05-11T00:00:00+00:00,2026-08-25T00:00:00+00:00,nt_hn,false,,
pg_hist_017,database_id,db_ibclc,Reading list update 17,2026-01-07T00:00:00+00:00,2026-10-01T00:00:00+00:00,nt_hn,false,,
pg_hist_018,database_id,db_reflections,Book chapter notes 18,2024-06-01T00:00:00+00:00,2026-09-21T00:00:00+00:00,nt_hn,false,,
pg_hist_019,database_id,db_ibclc,Podcast episode notes 19,2024-06-19T00:00:00+00:00,2026-06-15T00:00:00+00:00,nt_hn,false,,
pg_hist_020,database_id,db_reflections,Podcast episode notes 20,2026-03-22T00:00:00+00:00,2026-11-07T00:00:00+00:00,nt_hn,false,,
pg_hist_021,database_id,db_reading,Guest lecture recap 21,2026-01-17T00:00:00+00:00,2026-07-06T00:00:00+00:00,nt_hn,false,,
pg_hist_022,database_id,db_reading,Podcast episode notes 22,2025-05-20T00:00:00+00:00,2026-11-10T00:00:00+00:00,nt_hn,false,,
pg_hist_023,database_id,db_ibclc,Podcast episode notes 23,2024-05-11T00:00:00+00:00,2026-08-03T00:00:00+00:00,nt_hn,false,,
pg_hist_024,database_id,db_reflections,Podcast episode notes 24,2026-05-31T00:00:00+00:00,2026-08-22T00:00:00+00:00,nt_hn,false,,
pg_hist_025,database_id,db_ibclc,Book chapter notes 25,2025-09-02T00:00:00+00:00,2026-10-07T00:00:00+00:00,nt_hn,false,,
pg_hist_026,database_id,db_reflections,Journal article summary 26,2024-07-23T00:00:00+00:00,2026-08-03T00:00:00+00:00,nt_hn,false,,
pg_hist_027,database_id,db_reading,Conference notes 27,2025-08-29T00:00:00+00:00,2026-09-17T00:00:00+00:00,nt_hn,false,,
pg_hist_028,database_id,db_ibclc,Reflection on shift 28,2024-05-03T00:00:00+00:00,2026-06-18T00:00:00+00:00,nt_hn,false,,
pg_hist_029,database_id,db_ibclc,Journal article summary 29,2025-03-14T00:00:00+00:00,2026-11-06T00:00:00+00:00,nt_hn,false,,
pg_hist_030,database_id,db_reflections,Podcast episode notes 30,2024-10-26T00:00:00+00:00,2026-10-01T00:00:00+00:00,nt_hn,false,,
pg_hist_031,database_id,db_reading,Journal article summary 31,2026-08-22T00:00:00+00:00,2026-09-26T00:00:00+00:00,nt_hn,false,,
pg_hist_032,database_id,db_ibclc,Conference notes 32,2026-02-07T00:00:00+00:00,2026-08-24T00:00:00+00:00,nt_hn,false,,
pg_hist_033,database_id,db_reading,Podcast episode notes 33,2024-11-26T00:00:00+00:00,2026-10-01T00:00:00+00:00,nt_hn,false,,
pg_hist_034,database_id,db_ibclc,Reflection on shift 34,2026-03-28T00:00:00+00:00,2026-09-05T00:00:00+00:00,nt_hn,false,,
pg_hist_035,database_id,db_ibclc,Book chapter notes 35,2026-06-30T00:00:00+00:00,2026-07-18T00:00:00+00:00,nt_hn,false,,
pg_hist_036,database_id,db_reflections,Study group discussion notes 36,2025-09-21T00:00:00+00:00,2026-07-08T00:00:00+00:00,nt_hn,false,,
pg_hist_037,database_id,db_reading,Reflection on shift 37,2025-06-13T00:00:00+00:00,2026-06-16T00:00:00+00:00,nt_hn,false,,
pg_hist_038,database_id,db_reading,Journal article summary 38,2025-10-07T00:00:00+00:00,2026-11-15T00:00:00+00:00,nt_hn,false,,
pg_hist_039,database_id,db_reading,Reading list update 39,2024-02-13T00:00:00+00:00,2026-06-30T00:00:00+00:00,nt_hn,false,,
pg_hist_040,database_id,db_ibclc,Study group discussion notes 40,2024-07-07T00:00:00+00:00,2026-10-17T00:00:00+00:00,nt_hn,false,,
pg_hist_041,database_id,db_reflections,Journal article summary 41,2026-01-26T00:00:00+00:00,2026-06-04T00:00:00+00:00,nt_hn,false,,
pg_hist_042,database_id,db_ibclc,Book chapter notes 42,2024-10-25T00:00:00+00:00,2026-11-16T00:00:00+00:00,nt_hn,false,,
pg_hist_043,database_id,db_reading,Conference notes 43,2025-11-11T00:00:00+00:00,2026-07-12T00:00:00+00:00,nt_hn,false,,
pg_hist_044,database_id,db_reflections,Journal article summary 44,2024-01-05T00:00:00+00:00,2026-08-25T00:00:00+00:00,nt_hn,false,,
pg_hist_045,database_id,db_ibclc,Reflection on shift 45,2025-08-05T00:00:00+00:00,2026-07-21T00:00:00+00:00,nt_hn,false,,
pg_hist_046,database_id,db_ibclc,Reading list update 46,2026-06-03T00:00:00+00:00,2026-09-22T00:00:00+00:00,nt_hn,false,,
pg_hist_047,database_id,db_reading,Guest lecture recap 47,2024-03-15T00:00:00+00:00,2026-09-15T00:00:00+00:00,nt_hn,false,,
pg_hist_048,database_id,db_reading,Book chapter notes 48,2025-01-22T00:00:00+00:00,2026-08-18T00:00:00+00:00,nt_hn,false,,
pg_hist_049,database_id,db_reflections,Reading list update 49,2024-07-20T00:00:00+00:00,2026-07-20T00:00:00+00:00,nt_hn,false,,
pg_hist_050,database_id,db_reflections,Journal article summary 50,2026-09-14T00:00:00+00:00,2026-10-06T00:00:00+00:00,nt_hn,false,,
pg_hist_051,database_id,db_reflections,Podcast episode notes 51,2025-05-16T00:00:00+00:00,2026-06-11T00:00:00+00:00,nt_hn,false,,
pg_hist_052,database_id,db_reflections,Reflection on shift 52,2026-07-22T00:00:00+00:00,2026-06-08T00:00:00+00:00,nt_hn,false,,
pg_hist_053,database_id,db_reflections,Conference notes 53,2025-03-29T00:00:00+00:00,2026-09-07T00:00:00+00:00,nt_hn,false,,
pg_hist_054,database_id,db_reflections,Podcast episode notes 54,2025-11-11T00:00:00+00:00,2026-09-25T00:00:00+00:00,nt_hn,false,,
pg_hist_055,database_id,db_ibclc,Reading list update 55,2024-09-05T00:00:00+00:00,2026-06-18T00:00:00+00:00,nt_hn,false,,
pg_hist_056,database_id,db_ibclc,Study group discussion notes 56,2026-09-08T00:00:00+00:00,2026-07-03T00:00:00+00:00,nt_hn,false,,
pg_hist_057,database_id,db_reading,Journal article summary 57,2026-09-08T00:00:00+00:00,2026-08-11T00:00:00+00:00,nt_hn,false,,
pg_hist_058,database_id,db_reading,Reflection on shift 58,2026-09-10T00:00:00+00:00,2026-07-18T00:00:00+00:00,nt_hn,false,,
pg_hist_059,database_id,db_ibclc,Conference notes 59,2024-11-30T00:00:00+00:00,2026-11-25T00:00:00+00:00,nt_hn,false,,
pg_hist_060,database_id,db_ibclc,Book chapter notes 60,2026-10-18T00:00:00+00:00,2026-07-10T00:00:00+00:00,nt_hn,false,,
pg_hist_061,database_id,db_reflections,Book chapter notes 61,2024-08-21T00:00:00+00:00,2026-09-25T00:00:00+00:00,nt_hn,false,,
pg_hist_062,database_id,db_ibclc,Conference notes 62,2026-04-28T00:00:00+00:00,2026-06-01T00:00:00+00:00,nt_hn,false,,
pg_hist_063,database_id,db_ibclc,Reading list update 63,2025-07-31T00:00:00+00:00,2026-06-18T00:00:00+00:00,nt_hn,false,,
pg_hist_064,database_id,db_reflections,Reflection on shift 64,2025-05-20T00:00:00+00:00,2026-11-21T00:00:00+00:00,nt_hn,false,,
pg_hist_065,database_id,db_reading,Study group discussion notes 65,2024-03-02T00:00:00+00:00,2026-11-02T00:00:00+00:00,nt_hn,false,,
pg_hist_066,database_id,db_ibclc,Guest lecture recap 66,2024-02-04T00:00:00+00:00,2026-06-28T00:00:00+00:00,nt_hn,false,,
pg_hist_067,database_id,db_ibclc,Reflection on shift 67,2024-09-08T00:00:00+00:00,2026-09-29T00:00:00+00:00,nt_hn,false,,
pg_hist_068,database_id,db_reflections,Podcast episode notes 68,2026-02-12T00:00:00+00:00,2026-06-06T00:00:00+00:00,nt_hn,false,,
pg_hist_069,database_id,db_reflections,Guest lecture recap 69,2024-07-03T00:00:00+00:00,2026-06-01T00:00:00+00:00,nt_hn,false,,
pg_hist_070,database_id,db_ibclc,Guest lecture recap 70,2026-06-20T00:00:00+00:00,2026-10-22T00:00:00+00:00,nt_hn,false,,
pg_hist_071,database_id,db_reflections,Reflection on shift 71,2025-12-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,nt_hn,false,,
pg_hist_072,database_id,db_reflections,Reading list update 72,2025-09-03T00:00:00+00:00,2026-09-03T00:00:00+00:00,nt_hn,false,,
pg_hist_073,database_id,db_ibclc,Study group discussion notes 73,2025-05-16T00:00:00+00:00,2026-10-05T00:00:00+00:00,nt_hn,false,,
pg_hist_074,database_id,db_reading,Reading list update 74,2025-12-24T00:00:00+00:00,2026-07-16T00:00:00+00:00,nt_hn,false,,
pg_hist_075,database_id,db_reflections,Podcast episode notes 75,2026-05-16T00:00:00+00:00,2026-10-18T00:00:00+00:00,nt_hn,false,,
pg_hist_076,database_id,db_reflections,Study group discussion notes 76,2025-10-29T00:00:00+00:00,2026-09-05T00:00:00+00:00,nt_hn,false,,
pg_hist_077,database_id,db_ibclc,Conference notes 77,2026-03-01T00:00:00+00:00,2026-11-13T00:00:00+00:00,nt_hn,false,,
pg_hist_078,database_id,db_ibclc,Study group discussion notes 78,2025-01-25T00:00:00+00:00,2026-11-10T00:00:00+00:00,nt_hn,false,,
pg_hist_079,database_id,db_ibclc,Podcast episode notes 79,2024-10-03T00:00:00+00:00,2026-08-15T00:00:00+00:00,nt_hn,false,,
pg_hist_080,database_id,db_reflections,Book chapter notes 80,2026-03-30T00:00:00+00:00,2026-11-06T00:00:00+00:00,nt_hn,false,,
