id,name,id_board,pos,closed
61c1000000000000000000c1,Backlog,60b1000000000000000000c1,16384,false
61c1000000000000000000c2,Planning,60b1000000000000000000c1,32768,false
61c1000000000000000000c3,In Flight,60b1000000000000000000c1,49152,false
61c1000000000000000000c4,Done,60b1000000000000000000c1,65536,false
61c1000000000000000000d1,Backlog,60b1000000000000000000c2,16384,false
61c1000000000000000000d2,This Week,60b1000000000000000000c2,32768,false
61c1000000000000000000d3,Done,60b1000000000000000000c2,49152,false
61c1000000000000000000e1,This Week,60b1000000000000000000c3,16384,false
61c1000000000000000000e2,Upcoming,60b1000000000000000000c3,32768,false
61c1000000000000000000e3,Done,60b1000000000000000000c3,49152,false
61c1000000000000000000f1,Prep,60b1000000000000000000c4,16384,false
61c1000000000000000000f2,Day Of,60b1000000000000000000c4,32768,false
61c1000000000000000000f3,After Opening,60b1000000000000000000c4,49152,false
61c1000000000000000000g1,Violin (Diane W.),60b1000000000000000000c5,16384,false
61c1000000000000000000g2,Orchestra,60b1000000000000000000c5,32768,false
61c1000000000000000000g3,Pembroke,60b1000000000000000000c5,49152,false
